 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1281.0,20.949,16.605,0,104,141.095,0.809,47.676,26836.000,16,9.584,100,26836.000,362,9,99.660,38.000,1.254,0.798,0.930
2,281,30.619,23.873,0,104,70.426,0.712,25.554,8604.000,22,1.159,100,8604.000,207,12,120.579,17.089,1.604,0.623,0.841
3,70,38.457,28.069,3,102,38.042,0.608,15.000,2692.000,35,-0.539,100,2692.000,238,47,143.130,9.116,1.738,0.575,0.741
4,442,29.452,22.705,1,104,104.811,0.506,30.594,13018.000,23,2.201,100,13018.000,367,64,168.690,23.020,1.393,0.718,0.800
5,138,27.101,26.897,1,104,43.698,0.908,16.125,3740.000,16,0.986,100,3740.000,242,92,60.255,12.021,1.340,0.746,0.902
6,141,35.475,24.056,2,102,48.527,0.752,17.029,5002.000,30,0.488,100,5002.000,382,103,49.764,12.671,1.414,0.707,0.820
7,678,26.591,23.016,0,104,149.238,0.383,40.817,18029.000,20,2.194,100,18029.000,171,131,59.036,28.404,1.660,0.602,0.760
8,452,29.527,21.470,1,104,98.811,0.582,33.242,13346.000,24,2.592,100,13346.000,290,109,158.839,24.975,1.247,0.802,0.794
9,24,41.042,29.548,2,100,19.556,0.789,7.211,985.000,40,-0.951,100,985.000,446,107,123.690,5.578,1.338,0.748,0.774
10,693,23.847,19.024,0,104,115.296,0.655,40.608,16526.000,18,5.481,100,16526.000,455,149,37.999,24.696,1.744,0.574,0.868
11,783,23.032,22.054,0,104,148.752,0.445,48.010,18034.000,16,3.701,100,18034.000,241,136,144.324,33.800,1.553,0.644,0.747
12,1462,18.445,19.137,0,104,188.652,0.516,63.063,26966.000,11,5.996,100,26966.000,299,159,165.303,35.520,1.730,0.578,0.841
13,424,31.592,22.366,1,104,94.468,0.597,33.287,13395.000,23,1.934,100,13395.000,114,171,32.735,21.839,1.407,0.711,0.802
14,700,23.747,20.082,1,104,155.924,0.362,50.990,16623.000,17,4.077,100,16623.000,418,170,154.440,24.436,2.578,0.388,0.734
15,341,29.891,22.361,1,104,77.497,0.713,26.306,10193.000,22,2.355,100,10193.000,183,178,8.746,20.000,1.253,0.798,0.890
16,241,36.888,23.761,2,104,80.669,0.465,23.259,8890.000,31,0.741,100,8890.000,508,182,154.537,18.902,1.416,0.706,0.772
17,795,22.362,19.792,2,104,123.882,0.651,45.354,17778.000,16,5.383,100,17778.000,121,190,165.964,27.362,1.780,0.562,0.867
18,5,71.400,25.851,39,96,9.071,0.764,3.606,357.000,81,-1.665,100,357.000,491,189,146.310,2.000,1.653,0.605,0.833
