 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
52,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,323,81,135.000,1.000,1.000,1.000,1.000
53,69,159.565,18.548,141,221,50.184,0.344,13.928,11010.000,154,2.872,100,11010.000,161,83,158.962,10.536,1.502,0.666,0.633
54,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,50,86,135.000,1.000,1.000,1.000,1.000
55,6,144.000,5.441,141,155,7.657,1.000,3.606,864.000,142,1.064,100,864.000,45,87,146.310,2.000,1.500,0.667,1.000
56,3,144.000,4.359,141,149,6.243,0.967,3.162,432.000,142,-1.500,100,432.000,157,87,161.565,1.000,3.000,0.333,1.000
57,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,264,88,135.000,1.000,1.000,1.000,1.000
58,3,155.667,9.292,148,166,6.828,0.809,3.162,467.000,153,-1.500,100,467.000,142,89,108.435,1.000,3.000,0.333,1.000
59,2,152.000,4.243,149,155,5.657,0.785,2.828,304.000,155,-2.000,100,304.000,203,92,45.000,1.414,2.646,0.378,0.667
60,655,159.200,13.360,141,203,133.782,0.460,44.283,104276.000,157,-0.356,100,104276.000,11,91,96.483,25.378,1.977,0.506,0.783
61,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,143,93,135.000,1.000,1.000,1.000,1.000
62,8,150.500,6.803,141,159,13.314,0.567,5.831,1204.000,151,-1.492,100,1204.000,253,98,59.036,2.828,2.156,0.464,0.615
63,1,142.000,0.000,142,142,2.828,1.000,1.414,142.000,142,NaN,100,142.000,200,94,135.000,1.000,1.000,1.000,1.000
64,5,142.000,0.707,141,143,14.142,0.314,4.472,710.000,142,-0.500,100,710.000,285,96,26.565,3.795,1.242,0.805,0.455
65,9,146.333,7.681,141,164,11.899,0.799,4.472,1317.000,144,1.154,100,1317.000,582,96,153.435,3.000,1.354,0.739,0.818
66,2,149.000,8.485,143,155,5.657,0.785,2.828,298.000,155,-2.000,100,298.000,589,95,135.000,1.414,2.646,0.378,0.667
67,2,144.000,1.414,143,145,5.657,0.785,2.828,288.000,145,-2.000,100,288.000,24,99,45.000,1.414,2.646,0.378,0.667
68,2,148.500,3.536,146,151,5.657,0.785,2.828,297.000,151,-2.000,100,297.000,562,99,45.000,1.414,2.646,0.378,0.667
69,6,152.500,5.050,145,158,7.657,1.000,3.606,915.000,155,-1.271,100,915.000,567,97,146.310,2.000,1.500,0.667,1.000
70,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,63,101,135.000,1.000,1.000,1.000,1.000
71,74,158.541,13.435,141,207,53.012,0.331,18.439,11732.000,155,1.534,100,11732.000,202,102,167.471,9.597,2.129,0.470,0.602
72,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,22,102,135.000,1.000,1.000,1.000,1.000
73,16,143.500,3.077,141,153,16.728,0.719,7.810,2296.000,143,3.673,100,2296.000,29,102,129.806,3.536,2.343,0.427,0.821
74,3,144.667,2.517,142,147,5.657,1.000,2.828,434.000,145,-1.500,100,434.000,62,103,135.000,2.000,1.464,0.683,0.857
75,1,142.000,0.000,142,142,2.828,1.000,1.414,142.000,142,NaN,100,142.000,79,103,135.000,1.000,1.000,1.000,1.000
76,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,635,105,135.000,1.000,1.000,1.000,1.000
77,2,149.000,11.314,141,157,4.243,1.000,2.236,298.000,157,-2.000,100,298.000,179,106,153.435,1.000,2.000,0.500,1.000
78,126,161.127,21.968,141,231,62.426,0.406,20.248,20302.000,154,2.080,100,20302.000,192,111,147.095,12.021,1.701,0.588,0.692
79,79,161.772,16.879,141,212,39.113,0.649,14.765,12780.000,158,1.013,100,12780.000,59,107,118.301,8.854,1.788,0.559,0.832
80,26,153.923,13.215,141,191,19.556,0.854,8.062,4002.000,151,0.990,100,4002.000,175,115,60.255,5.270,1.665,0.601,0.825
81,12,147.417,7.077,141,163,12.485,0.967,5.385,1769.000,144,-0.204,100,1769.000,578,113,21.801,3.000,1.579,0.633,0.889
82,19,156.263,16.579,141,191,17.556,0.775,7.211,2969.000,150,-0.490,100,2969.000,91,113,146.310,4.950,1.613,0.620,0.776
83,6,154.000,12.410,142,168,8.485,1.000,3.606,924.000,160,-1.823,100,924.000,457,115,33.690,2.828,1.291,0.775,0.800
84,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,576,112,135.000,1.000,1.000,1.000,1.000
85,157,162.134,17.952,141,211,62.669,0.502,21.024,25455.000,158,-0.635,100,25455.000,186,113,92.726,14.993,1.309,0.764,0.729
86,31,150.355,8.159,141,169,24.385,0.655,9.899,4661.000,147,-0.503,100,4661.000,594,114,135.000,5.692,1.662,0.602,0.765
87,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,316,116,135.000,1.000,1.000,1.000,1.000
88,9,145.889,5.278,141,158,16.971,0.393,5.831,1313.000,144,1.109,100,1313.000,80,123,30.964,4.472,1.365,0.733,0.529
89,4,141.500,0.577,141,142,7.071,1.000,3.606,566.000,142,-2.000,100,566.000,94,118,146.310,2.000,2.031,0.492,0.800
90,2,149.000,4.243,146,152,5.657,0.785,2.828,298.000,152,-2.000,100,298.000,571,119,135.000,1.414,2.646,0.378,0.667
91,32,147.375,7.020,141,168,24.142,0.690,9.487,4716.000,146,2.435,100,4716.000,637,128,71.565,5.000,1.634,0.612,0.821
92,14,146.429,5.734,141,162,22.627,0.344,7.810,2050.000,145,1.888,100,2050.000,175,120,129.806,5.000,1.653,0.605,0.538
93,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,32,121,135.000,1.000,1.000,1.000,1.000
94,39,143.949,3.634,141,154,30.870,0.514,11.180,5614.000,143,1.443,100,5614.000,40,121,100.305,7.761,1.555,0.643,0.703
95,17,158.294,17.309,141,190,16.728,0.763,7.280,2691.000,152,-1.126,100,2691.000,253,125,15.945,4.000,1.816,0.551,0.773
96,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,570,122,135.000,1.000,1.000,1.000,1.000
97,8,146.125,4.224,141,152,15.899,0.398,6.083,1169.000,147,-1.336,100,1169.000,197,125,170.538,3.000,2.251,0.444,0.615
98,23,150.870,7.829,141,169,16.728,1.000,6.403,3470.000,149,0.011,100,3470.000,163,128,38.660,5.000,1.132,0.884,0.885
99,26,149.538,6.192,142,165,24.971,0.524,10.630,3888.000,148,0.159,100,3888.000,86,127,131.186,4.950,2.458,0.407,0.675
100,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,256,126,135.000,1.000,1.000,1.000,1.000
101,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,50,128,135.000,1.000,1.000,1.000,1.000
102,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,632,128,135.000,1.000,1.000,1.000,1.000
103,49,151.061,8.148,141,178,32.042,0.600,13.038,7402.000,150,1.425,100,7402.000,245,131,147.529,7.000,2.125,0.471,0.784
104,3,144.000,5.196,141,150,8.485,0.524,4.243,432.000,141,-1.500,100,432.000,255,129,135.000,1.414,4.123,0.243,0.600
105,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,549,129,135.000,1.000,1.000,1.000,1.000
106,214,153.589,12.158,141,196,139.338,0.139,30.414,32868.000,151,2.064,100,32868.000,198,144,27.408,18.000,1.687,0.593,0.519
107,531,164.296,20.738,141,231,144.894,0.318,43.566,87241.000,158,0.634,100,87241.000,561,168,58.134,22.825,2.073,0.482,0.696
108,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,230,132,135.000,1.000,1.000,1.000,1.000
109,22,144.091,2.926,141,152,16.485,1.000,7.211,3170.000,143,0.630,100,3170.000,594,132,146.310,4.000,1.542,0.649,0.957
110,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,359,133,135.000,1.000,1.000,1.000,1.000
111,1,142.000,0.000,142,142,2.828,1.000,1.414,142.000,142,NaN,100,142.000,449,133,135.000,1.000,1.000,1.000,1.000
112,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,95,134,135.000,1.000,1.000,1.000,1.000
113,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,311,135,135.000,1.000,1.000,1.000,1.000
114,3,147.667,0.577,147,148,8.485,0.524,3.162,443.000,148,-1.500,100,443.000,407,135,108.435,2.000,1.567,0.638,0.600
115,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,93,136,135.000,1.000,1.000,1.000,1.000
116,4,151.250,9.179,141,159,9.657,0.539,4.472,605.000,159,-1.810,100,605.000,410,141,63.435,1.897,3.093,0.323,0.667
117,1,161.000,0.000,161,161,2.828,1.000,1.414,161.000,161,NaN,100,161.000,533,137,135.000,1.000,1.000,1.000,1.000
118,16,148.938,8.910,141,178,14.728,0.927,5.385,2383.000,149,5.217,100,2383.000,537,137,111.801,4.919,1.126,0.888,0.821
119,2,144.000,1.414,143,145,4.243,1.000,2.236,288.000,145,-2.000,100,288.000,97,138,153.435,1.000,2.000,0.500,1.000
120,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,622,138,135.000,1.000,1.000,1.000,1.000
121,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,139,139,135.000,1.000,1.000,1.000,1.000
122,146,151.253,9.399,141,185,61.841,0.480,20.224,22083.000,150,1.376,100,22083.000,622,140,98.531,13.748,1.422,0.703,0.695
123,9,147.444,5.790,142,158,11.899,0.799,5.657,1327.000,147,-0.522,100,1327.000,141,141,135.000,2.828,2.113,0.473,0.818
124,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,600,141,135.000,1.000,1.000,1.000,1.000
125,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,617,143,135.000,1.000,1.000,1.000,1.000
126,2,149.500,6.364,145,154,5.657,0.785,2.828,299.000,154,-2.000,100,299.000,196,144,135.000,1.414,2.646,0.378,0.667
127,72,152.250,11.123,141,193,46.770,0.414,15.811,10962.000,148,1.230,100,10962.000,468,146,145.305,8.485,2.123,0.471,0.702
128,539,164.271,16.262,141,220,117.439,0.491,41.183,88542.000,162,0.340,100,88542.000,216,169,29.055,21.653,1.956,0.511,0.801
129,2,155.000,1.414,154,156,5.657,0.785,2.828,310.000,156,-2.000,100,310.000,593,145,135.000,1.414,2.646,0.378,0.667
130,20,144.550,3.706,141,152,16.728,0.898,6.708,2891.000,143,-0.378,100,2891.000,54,152,63.435,5.000,1.459,0.685,0.816
131,51,147.216,7.551,141,172,41.113,0.379,13.601,7508.000,145,3.140,100,7508.000,636,159,72.897,9.000,2.030,0.493,0.607
132,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,185,147,135.000,1.000,1.000,1.000,1.000
133,8,150.750,9.004,142,167,10.485,0.914,5.000,1206.000,149,-0.834,100,1206.000,219,150,36.870,3.000,1.791,0.558,0.800
134,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,455,147,135.000,1.000,1.000,1.000,1.000
135,3,146.333,9.238,141,157,8.485,0.524,3.162,439.000,141,-1.500,100,439.000,73,149,161.565,2.000,1.567,0.638,0.600
136,39,163.359,15.397,142,195,26.142,0.717,10.770,6371.000,161,-1.047,100,6371.000,497,149,111.801,5.706,1.910,0.524,0.839
137,6,147.167,5.193,142,155,10.485,0.686,4.243,883.000,146,-1.235,100,883.000,37,154,45.000,3.000,1.449,0.690,0.750
138,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,48,152,135.000,1.000,1.000,1.000,1.000
139,155,152.168,11.596,141,200,75.497,0.342,23.601,23586.000,148,1.855,100,23586.000,598,155,126.384,14.512,1.722,0.581,0.630
140,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,39,155,135.000,1.000,1.000,1.000,1.000
141,29,152.276,7.750,142,174,22.971,0.691,8.062,4416.000,150,0.828,100,4416.000,198,160,150.255,6.000,1.410,0.709,0.753
142,17,148.353,6.363,142,165,20.385,0.514,7.211,2522.000,146,0.767,100,2522.000,432,163,33.690,5.000,1.391,0.719,0.680
143,1,142.000,0.000,142,142,2.828,1.000,1.414,142.000,142,NaN,100,142.000,502,159,135.000,1.000,1.000,1.000,1.000
144,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,59,161,135.000,1.000,1.000,1.000,1.000
145,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,351,161,135.000,1.000,1.000,1.000,1.000
146,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,498,162,135.000,1.000,1.000,1.000,1.000
147,10,160.800,15.332,141,183,11.899,0.887,4.472,1608.000,167,-1.481,100,1608.000,210,164,116.565,4.000,1.041,0.961,0.769
148,4,144.750,4.856,142,152,7.657,0.857,3.606,579.000,143,-0.693,100,579.000,206,165,123.690,2.000,2.031,0.492,0.800
149,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,1,167,135.000,1.000,1.000,1.000,1.000
150,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,625,167,135.000,1.000,1.000,1.000,1.000
151,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,341,169,135.000,1.000,1.000,1.000,1.000
152,234,153.427,11.347,141,189,66.326,0.668,25.080,35902.000,150,-0.147,100,35902.000,613,192,66.501,14.849,1.711,0.584,0.842
153,6,158.000,9.033,141,167,8.485,1.000,3.606,948.000,161,0.263,100,948.000,259,172,33.690,2.828,1.291,0.775,0.800
154,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,117,171,135.000,1.000,1.000,1.000,1.000
155,16,153.062,10.878,143,175,14.728,0.927,6.325,2449.000,148,-0.466,100,2449.000,337,174,18.435,4.000,1.661,0.602,0.821
156,27,146.593,5.944,141,166,22.142,0.692,9.220,3958.000,145,2.458,100,3958.000,426,180,77.471,5.000,2.061,0.485,0.806
157,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,520,172,135.000,1.000,1.000,1.000,1.000
158,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,335,173,135.000,1.000,1.000,1.000,1.000
159,49,155.224,14.823,141,199,27.799,0.797,10.000,7606.000,150,1.354,100,7606.000,532,174,126.870,7.519,1.357,0.737,0.838
160,4,145.000,4.320,141,151,8.485,0.698,4.243,580.000,145,-1.000,100,580.000,354,174,135.000,2.121,2.654,0.377,0.667
161,2,144.000,1.414,143,145,5.657,0.785,2.828,288.000,145,-2.000,100,288.000,29,175,135.000,1.414,2.646,0.378,0.667
162,2,146.000,4.243,143,149,4.243,1.000,2.236,292.000,149,-2.000,100,292.000,359,175,153.435,1.000,2.000,0.500,1.000
163,12,154.333,7.414,143,168,17.899,0.471,8.544,1852.000,153,-0.806,100,1852.000,224,179,20.556,2.630,3.784,0.264,0.706
164,31,145.871,3.324,141,152,22.385,0.777,8.246,4522.000,146,-1.199,100,4522.000,409,177,165.964,6.000,1.220,0.819,0.795
165,29,160.552,17.693,141,199,23.556,0.657,9.220,4656.000,156,-0.232,100,4656.000,422,177,102.529,5.000,1.890,0.529,0.795
166,4,156.000,6.976,147,164,8.485,0.698,4.243,624.000,157,-1.000,100,624.000,220,181,45.000,2.121,2.654,0.377,0.667
167,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,418,179,135.000,1.000,1.000,1.000,1.000
168,2,153.500,17.678,141,166,4.828,1.000,2.236,307.000,166,-2.000,100,307.000,274,180,116.565,1.000,2.000,0.500,1.000
169,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,444,180,135.000,1.000,1.000,1.000,1.000
170,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,446,180,135.000,1.000,1.000,1.000,1.000
171,42,154.000,13.793,141,190,38.284,0.360,13.000,6468.000,149,0.347,100,6468.000,230,183,157.380,6.708,2.553,0.392,0.627
172,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,265,181,135.000,1.000,1.000,1.000,1.000
173,4,146.500,7.141,141,156,7.071,1.000,3.162,586.000,148,-1.295,100,586.000,284,182,161.565,2.000,1.468,0.681,0.800
174,6,145.500,2.881,141,150,10.485,0.686,4.472,873.000,146,-0.142,100,873.000,638,185,63.435,2.000,2.119,0.472,0.800
175,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,381,182,135.000,1.000,1.000,1.000,1.000
176,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,384,182,135.000,1.000,1.000,1.000,1.000
177,3,148.667,4.509,144,153,5.657,1.000,2.828,446.000,149,-1.500,100,446.000,42,185,45.000,2.000,1.464,0.683,0.857
178,14,146.643,7.821,141,166,18.142,0.535,6.708,2053.000,143,1.167,100,2053.000,371,186,26.565,4.000,1.584,0.631,0.718
179,1,149.000,0.000,149,149,2.828,1.000,1.414,149.000,149,NaN,100,149.000,407,183,135.000,1.000,1.000,1.000,1.000
180,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,114,184,135.000,1.000,1.000,1.000,1.000
181,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,284,184,135.000,1.000,1.000,1.000,1.000
182,7,153.571,10.922,143,173,9.899,0.898,4.472,1075.000,152,-0.634,100,1075.000,520,184,153.435,2.828,1.668,0.600,0.778
183,96,156.031,13.715,141,194,55.012,0.399,20.248,14979.000,154,0.128,100,14979.000,387,204,69.775,9.391,2.110,0.474,0.727
184,2,152.000,1.414,151,153,5.657,0.785,2.828,304.000,153,-2.000,100,304.000,409,185,135.000,1.414,2.646,0.378,0.667
185,2,146.500,0.707,146,147,5.657,0.785,2.828,293.000,147,-2.000,100,293.000,599,185,135.000,1.414,2.646,0.378,0.667
186,29,149.724,7.801,141,172,23.799,0.643,9.220,4342.000,148,0.698,100,4342.000,253,192,40.601,5.547,1.648,0.607,0.773
187,62,151.065,9.454,141,177,39.355,0.503,13.928,9366.000,148,0.641,100,9366.000,304,186,111.038,8.485,2.000,0.500,0.660
188,57,145.509,4.979,141,170,36.042,0.551,13.342,8294.000,144,8.409,100,8294.000,400,186,102.995,8.598,1.516,0.660,0.750
189,7,145.571,5.827,141,158,15.556,0.363,5.831,1019.000,145,1.180,100,1019.000,71,187,149.036,3.000,1.858,0.538,0.538
190,1,142.000,0.000,142,142,2.828,1.000,1.414,142.000,142,NaN,100,142.000,394,187,135.000,1.000,1.000,1.000,1.000
191,11,160.727,8.063,142,173,12.485,0.887,5.385,1768.000,160,0.952,100,1768.000,631,188,111.801,3.000,2.025,0.494,0.846
192,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,6,189,135.000,1.000,1.000,1.000,1.000
193,11,159.364,12.508,142,181,12.485,0.887,5.385,1753.000,156,-0.970,100,1753.000,65,192,21.801,3.000,1.603,0.624,0.880
194,6,144.833,3.764,141,150,11.071,0.615,4.243,869.000,144,-1.438,100,869.000,2,191,135.000,3.000,1.327,0.753,0.667
195,2,149.000,4.243,146,152,5.657,0.785,2.828,298.000,152,-2.000,100,298.000,279,191,135.000,1.414,2.646,0.378,0.667
196,10,144.900,4.864,141,156,14.728,0.579,5.657,1449.000,143,0.581,100,1449.000,579,191,135.000,3.578,1.640,0.610,0.714
197,74,147.351,6.275,141,175,38.527,0.626,12.649,10904.000,147,5.449,100,10904.000,591,195,161.565,9.000,1.342,0.745,0.813
198,1,141.000,0.000,141,141,2.828,1.000,1.414,141.000,141,NaN,100,141.000,262,192,135.000,1.000,1.000,1.000,1.000
199,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,576,192,135.000,1.000,1.000,1.000,1.000
