 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
160,2,170.000,1.414,169,171,5.657,0.785,2.828,340,171,-2.000,100,340,508,232,135.000,1.414,2.646,0.378,0.667
161,1,169.000,0.000,169,169,2.828,1.000,1.414,169,169,NaN,100,169,206,233,135.000,1.000,1.000,1.000,1.000
162,7,180.286,7.158,174,195,10.485,0.800,4.472,1262,179,0.671,100,1262,538,237,63.435,2.828,1.668,0.600,0.778
163,9,177.778,8.423,165,189,11.314,0.884,4.472,1600,179,-1.355,100,1600,204,234,116.565,3.536,1.390,0.720,0.750
164,1,171.000,0.000,171,171,2.828,1.000,1.414,171,171,NaN,100,171,503,235,135.000,1.000,1.000,1.000,1.000
165,37,181.486,9.097,166,201,31.213,0.477,12.369,6715,182,-0.796,100,6715,577,242,14.036,6.183,2.406,0.416,0.632
166,79,185.873,14.272,165,219,33.456,0.887,12.083,14684,185,-0.872,100,14684,122,249,65.556,9.600,1.243,0.805,0.873
167,13,175.308,5.574,167,185,18.142,0.496,7.616,2279,175,-1.161,100,2279,133,239,113.199,3.578,2.687,0.372,0.684
168,51,181.059,11.337,165,214,34.870,0.527,12.649,9234,180,0.175,100,9234,143,254,18.435,7.442,1.797,0.557,0.734
169,67,192.507,15.902,165,226,35.456,0.670,14.422,12898,191,-0.742,100,12898,170,250,123.690,7.194,2.285,0.438,0.802
170,32,174.531,7.291,165,192,23.556,0.725,8.944,5585,175,-0.472,100,5585,217,259,63.435,6.499,1.490,0.671,0.771
171,1,170.000,0.000,170,170,2.828,1.000,1.414,170,170,NaN,100,170,443,253,135.000,1.000,1.000,1.000,1.000
172,3,167.667,3.786,165,172,5.657,1.000,2.828,503,166,-1.500,100,503,147,260,45.000,2.000,1.464,0.683,0.857
173,3,174.000,6.245,169,181,6.243,0.967,3.162,522,172,-1.500,100,522,211,259,161.565,1.000,3.000,0.333,1.000
174,1,165.000,0.000,165,165,2.828,1.000,1.414,165,165,NaN,100,165,377,261,135.000,1.000,1.000,1.000,1.000
175,3,168.667,4.726,165,174,5.657,1.000,2.828,506,167,-1.500,100,506,277,266,45.000,2.000,1.464,0.683,0.857
176,2,174.500,0.707,174,175,4.828,1.000,2.236,349,175,-2.000,100,349,0,266,116.565,1.000,2.000,0.500,1.000
177,20,173.500,7.052,165,192,22.385,0.502,10.000,3470,173,0.648,100,3470,234,266,143.130,4.243,2.520,0.397,0.656
178,1,170.000,0.000,170,170,2.828,1.000,1.414,170,170,NaN,100,170,221,267,135.000,1.000,1.000,1.000,1.000
179,2,174.500,3.536,172,177,5.657,0.785,2.828,349,177,-2.000,100,349,154,273,45.000,1.414,2.646,0.378,0.667
180,11,176.273,11.808,165,200,14.142,0.691,5.099,1939,170,-0.595,100,1939,443,271,101.310,4.000,1.150,0.870,0.688
181,8,177.375,8.651,169,194,10.485,0.914,5.000,1419,180,-0.327,100,1419,452,272,126.870,2.828,1.939,0.516,0.842
182,14,183.071,11.658,167,212,13.314,0.993,5.385,2563,182,0.723,100,2563,223,281,158.199,4.000,1.264,0.791,0.848
183,15,177.533,10.357,166,202,14.728,0.869,6.403,2663,175,0.034,100,2663,445,280,128.660,4.160,1.823,0.549,0.769
184,13,170.692,5.023,165,178,17.556,0.530,7.211,2219,172,-1.473,100,2219,229,288,56.310,4.025,1.890,0.529,0.634
185,9,176.333,7.984,166,188,11.314,0.884,5.000,1587,177,-1.282,100,1587,316,282,126.870,3.130,1.709,0.585,0.750
186,3,170.333,5.774,167,177,5.657,1.000,2.828,511,167,-1.500,100,511,235,285,135.000,2.000,1.464,0.683,0.857
187,1,168.000,0.000,168,168,2.828,1.000,1.414,168,168,NaN,100,168,133,293,135.000,1.000,1.000,1.000,1.000
188,17,182.647,14.874,165,214,14.728,0.985,6.708,3105,182,-0.345,100,3105,630,293,153.435,4.000,1.686,0.593,0.872
189,4,173.250,12.121,165,191,11.314,0.393,4.243,693,171,-0.803,100,693,83,318,45.000,2.828,1.537,0.650,0.571
190,3,172.000,4.359,169,177,5.657,1.000,2.828,516,170,-1.500,100,516,40,321,45.000,2.000,1.464,0.683,0.857
191,11,175.545,9.480,165,195,13.314,0.780,5.831,1931.000,173,-0.131,100,1931.000,207,319,149.036,3.479,1.925,0.520,0.759
192,14,181.286,12.633,165,204,12.485,1.000,5.657,2538,181,-1.189,100,2538,226,330,135.000,4.000,1.319,0.758,0.933
193,5,170.200,5.848,166,180,8.485,0.873,3.162,851,168,-0.363,100,851,25,333,108.435,2.828,1.000,1.000,0.714
