 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
58,1,112.000,0.000,112,112,2.828,1.000,1.414,112,112,NaN,100,112,544,128,135.000,1.000,1.000,1.000,1.000
59,5,103.200,10.569,92,115,8.485,0.873,3.162,516,108,-1.685,100,516,236,130,108.435,2.828,1.000,1.000,0.714
60,4,119.000,2.309,117,121,7.657,0.857,3.162,476,121,-2.000,100,476,413,141,108.435,2.000,1.468,0.681,0.800
61,2,114.000,2.828,112,116,5.657,0.785,2.828,228,116,-2.000,100,228,289,149,135.000,1.414,2.646,0.378,0.667
62,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,424,160,135.000,1.000,1.000,1.000,1.000
63,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,NaN,100,122,424,162,135.000,1.000,1.000,1.000,1.000
64,33,86.515,18.373,59,123,21.799,0.873,8.602,2855,83,-0.639,100,2855,262,176,35.538,6.261,1.473,0.679,0.825
65,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,408,172,135.000,1.000,1.000,1.000,1.000
66,708,63.415,24.391,26,123,115.296,0.669,41.485,44898,53,0.034,100,44898,138,176,105.376,24.694,1.920,0.521,0.886
67,2,118.000,2.828,116,120,5.657,0.785,2.828,236,120,-2.000,100,236,382,183,45.000,1.414,2.646,0.378,0.667
68,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,404,182,135.000,1.000,1.000,1.000,1.000
69,3,110.333,7.572,105,119,5.657,1.000,2.828,331,107,-1.500,100,331,352,189,45.000,2.000,1.464,0.683,0.857
70,83,67.964,26.173,24,123,35.456,0.830,13.342,5641,65,-0.797,100,5641,316,192,167.005,9.000,1.531,0.653,0.883
71,6,114.000,11.349,95,122,8.485,1.000,4.243,684,121,-0.857,100,684,16,190,135.000,2.683,1.809,0.553,0.800
72,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,100,119,404,190,135.000,1.000,1.000,1.000,1.000
73,11,107.182,15.045,77,123,11.071,1.000,5.000,1179,112,-0.058,100,1179,361,192,143.130,3.000,1.372,0.729,0.957
74,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,NaN,100,118,404,192,135.000,1.000,1.000,1.000,1.000
75,13,111.231,9.329,92,121,13.314,0.922,5.385,1446,115,0.170,100,1446,19,194,158.199,4.000,1.306,0.766,0.839
76,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,NaN,100,118,124,196,135.000,1.000,1.000,1.000,1.000
77,23,101.261,12.976,80,123,18.142,0.878,7.211,2329,102,-0.923,100,2329,87,197,123.690,4.919,1.575,0.635,0.821
78,1,111.000,0.000,111,111,2.828,1.000,1.414,111,111,NaN,100,111,445,197,135.000,1.000,1.000,1.000,1.000
79,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,100,121,365,199,135.000,1.000,1.000,1.000,1.000
80,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,NaN,100,118,416,200,135.000,1.000,1.000,1.000,1.000
81,11,102.727,16.906,63,120,11.899,0.976,5.000,1130,104,0.744,100,1130,115,203,126.870,3.536,1.450,0.689,0.846
82,4,112.500,9.678,99,120,7.657,0.857,3.162,450,119,-1.067,100,450,92,204,108.435,2.000,1.468,0.681,0.800
83,5,110.000,5.431,102,115,8.485,0.873,3.162,550,112,-1.178,100,550,80,208,108.435,2.828,1.000,1.000,0.714
84,3,118.667,1.528,117,120,5.657,1.000,2.828,356,119,-1.500,100,356,119,210,45.000,2.000,1.464,0.683,0.857
85,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,100,121,362,208,135.000,1.000,1.000,1.000,1.000
86,2,118.500,4.950,115,122,4.828,1.000,2.236,237,122,-2.000,100,237,364,210,116.565,1.000,2.000,0.500,1.000
87,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,415,211,135.000,1.000,1.000,1.000,1.000
88,2,122.000,1.414,121,123,5.657,0.785,2.828,244,123,-2.000,100,244,419,211,135.000,1.414,2.646,0.378,0.667
89,25,102.160,16.119,52,122,18.385,0.929,7.280,2554,107,1.887,100,2554,364,216,15.945,5.657,1.183,0.845,0.820
90,12,116.417,8.017,99,123,12.485,0.967,5.385,1397,120,-0.231,100,1397,414,214,158.199,3.000,1.469,0.681,0.889
91,17,116.412,6.911,100,123,20.971,0.486,7.616,1979,117,1.016,100,1979,72,223,66.801,4.000,1.649,0.607,0.708
92,4,118.000,3.559,115,123,7.071,1.000,3.162,472,118,-1.000,100,472,406,216,161.565,2.000,1.468,0.681,0.800
93,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,412,216,135.000,1.000,1.000,1.000,1.000
94,2,115.500,2.121,114,117,5.657,0.785,2.828,231,117,-2.000,100,231,440,220,135.000,1.414,2.646,0.378,0.667
95,5,117.400,5.320,109,122,12.485,0.403,4.472,587,117,-0.708,100,587,222,225,63.435,2.828,1.788,0.559,0.556
96,10,116.800,5.514,108,123,14.728,0.579,6.325,1168,118,-1.398,100,1168,614,222,161.565,3.578,1.915,0.522,0.606
97,4,113.000,11.460,96,121,7.657,0.857,3.162,452,118,-0.720,100,452,444,222,108.435,2.000,1.468,0.681,0.800
98,30,110.333,9.596,92,123,21.799,0.793,8.944,3310,111,-1.303,100,3310,159,228,26.565,5.657,1.607,0.622,0.779
99,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,166,228,135.000,1.000,1.000,1.000,1.000
100,3,107.000,13.856,99,123,5.657,1.000,2.828,321,99,-1.500,100,321,5,229,135.000,2.000,1.464,0.683,0.857
101,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,100,119,384,230,135.000,1.000,1.000,1.000,1.000
102,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,NaN,100,122,392,232,135.000,1.000,1.000,1.000,1.000
103,2,114.000,7.071,109,119,5.657,0.785,2.828,228,119,-2.000,100,228,137,233,135.000,1.414,2.646,0.378,0.667
104,31,92.903,25.239,40,123,19.556,1.000,7.616,2880,96,-0.647,100,2880,374,239,23.199,6.000,1.241,0.806,0.886
105,3,121.333,1.528,120,123,5.657,1.000,2.828,364,121,-1.500,100,364,229,238,45.000,2.000,1.464,0.683,0.857
106,5,120.400,2.608,116,122,7.071,1.000,3.606,602,122,-0.334,100,602,411,236,146.310,2.000,1.553,0.644,0.909
107,35,82.514,26.347,35,123,23.799,0.777,9.487,2888,78,-1.113,100,2888,265,239,161.565,5.692,1.858,0.538,0.833
108,2,119.000,0.000,119,119,5.657,0.785,2.828,238,119,NaN,100,238,143,239,135.000,1.414,2.646,0.378,0.667
109,1,110.000,0.000,110,110,2.828,1.000,1.414,110,110,NaN,100,110,421,239,135.000,1.000,1.000,1.000,1.000
110,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,NaN,100,122,388,240,135.000,1.000,1.000,1.000,1.000
111,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,580,240,135.000,1.000,1.000,1.000,1.000
112,2,123.000,0.000,123,123,5.657,0.785,2.828,246,123,NaN,100,246,603,244,45.000,1.414,2.646,0.378,0.667
113,2,118.500,0.707,118,119,5.657,0.785,2.828,237,119,-2.000,100,237,398,249,45.000,1.414,2.646,0.378,0.667
114,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,623,251,135.000,1.000,1.000,1.000,1.000
115,1,117.000,0.000,117,117,2.828,1.000,1.414,117,117,NaN,100,117,120,254,135.000,1.000,1.000,1.000,1.000
116,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,403,255,135.000,1.000,1.000,1.000,1.000
117,26,109.038,8.146,92,122,20.142,0.805,7.810,2835,112,-0.949,100,2835,565,255,129.806,5.657,1.471,0.680,0.852
118,6,91.667,12.485,77,103,8.485,1.000,3.606,550,102,-1.697,100,550,388,259,33.690,2.828,1.291,0.775,0.800
119,7,116.286,5.589,108,121,9.899,0.898,4.472,814,119,-1.438,100,814,443,262,26.565,2.828,1.668,0.600,0.778
120,12,106.167,14.459,75,121,14.728,0.695,5.831,1274,112,0.122,100,1274,325,268,30.964,3.795,1.602,0.624,0.750
121,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,148,266,135.000,1.000,1.000,1.000,1.000
122,1,102.000,0.000,102,102,2.828,1.000,1.414,102,102,NaN,100,102,220,272,135.000,1.000,1.000,1.000,1.000
123,4,114.750,5.377,108,120,7.071,1.000,3.162,459,118,-1.429,100,459,271,273,161.565,2.000,1.468,0.681,0.800
124,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,NaN,100,120,354,274,135.000,1.000,1.000,1.000,1.000
125,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,100,119,356,274,135.000,1.000,1.000,1.000,1.000
126,5,100.400,13.993,81,119,7.071,1.000,3.606,502,98,-0.853,100,502,488,274,146.310,2.000,1.553,0.644,0.909
127,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,NaN,100,120,520,280,135.000,1.000,1.000,1.000,1.000
128,370,81.770,28.826,23,123,111.782,0.372,31.780,30255,83,-1.413,100,30255,330,288,167.276,19.290,1.694,0.590,0.776
129,2,114.000,4.243,111,117,5.657,0.785,2.828,228,117,-2.000,100,228,519,284,45.000,1.414,2.646,0.378,0.667
130,1,116.000,0.000,116,116,2.828,1.000,1.414,116,116,NaN,100,116,12,288,135.000,1.000,1.000,1.000,1.000
131,2,119.500,4.950,116,123,5.657,0.785,2.828,239,123,-2.000,100,239,482,293,45.000,1.414,2.646,0.378,0.667
132,21,115.571,7.082,96,123,23.213,0.490,7.616,2427,118,1.162,100,2427,388,294,156.801,6.174,1.213,0.824,0.600
133,2,120.000,1.414,119,121,5.657,0.785,2.828,240,121,-2.000,100,240,309,296,45.000,1.414,2.646,0.378,0.667
134,5,117.000,6.595,106,123,7.657,1.000,3.606,585,118,-0.326,100,585,319,296,33.690,2.000,1.553,0.644,0.909
135,8,114.250,9.809,97,123,13.899,0.520,6.708,914,119,-0.919,100,914,56,300,26.565,2.425,3.477,0.288,0.667
136,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,NaN,100,118,369,297,135.000,1.000,1.000,1.000,1.000
137,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,394,298,135.000,1.000,1.000,1.000,1.000
138,3,120.000,2.646,117,122,6.828,0.809,3.162,360,121,-1.500,100,360,218,300,108.435,1.000,3.000,0.333,1.000
139,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,57,301,135.000,1.000,1.000,1.000,1.000
140,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,NaN,100,120,289,301,135.000,1.000,1.000,1.000,1.000
141,26,90.423,17.282,50,123,18.142,0.993,8.062,2351,90,0.057,100,2351,454,301,150.255,5.000,1.645,0.608,0.897
142,4,119.750,2.500,116,121,7.657,0.857,3.162,479,121,-0.667,100,479,309,303,108.435,2.000,1.468,0.681,0.800
143,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,100,121,218,308,135.000,1.000,1.000,1.000,1.000
144,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,100,121,443,315,135.000,1.000,1.000,1.000,1.000
145,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,100,119,335,319,135.000,1.000,1.000,1.000,1.000
146,13,107.923,13.105,72,122,14.485,0.779,6.325,1403,110,2.535,100,1403,219,321,161.565,3.000,1.731,0.578,0.839
147,3,114.667,8.505,106,123,7.657,0.643,3.606,344,115,-1.500,100,344,256,325,56.310,1.789,2.702,0.370,0.667
148,7,118.857,4.741,111,123,15.556,0.363,6.083,832,121,-1.046,100,832,236,325,170.538,3.000,2.424,0.412,0.500
149,3,116.000,2.646,113,118,7.071,0.754,3.606,348,117,-1.500,100,348,280,326,33.690,1.789,2.702,0.370,0.667
150,2,121.500,2.121,120,123,5.657,0.785,2.828,243,123,-2.000,100,243,17,325,135.000,1.414,2.646,0.378,0.667
151,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,NaN,100,120,323,325,135.000,1.000,1.000,1.000,1.000
152,13,115.077,6.184,103,123,12.485,1.000,5.831,1496,115,-0.921,100,1496,410,330,30.964,3.000,1.735,0.576,0.929
153,3,121.333,1.528,120,123,5.657,1.000,2.828,364,121,-1.500,100,364,419,334,45.000,2.000,1.464,0.683,0.857
154,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,100,121,198,340,135.000,1.000,1.000,1.000,1.000
155,1,104.000,0.000,104,104,2.828,1.000,1.414,104,104,NaN,100,104,458,342,135.000,1.000,1.000,1.000,1.000
156,1,116.000,0.000,116,116,2.828,1.000,1.414,116,116,NaN,100,116,161,347,135.000,1.000,1.000,1.000,1.000
157,128,87.523,19.278,45,123,44.527,0.811,17.493,11203,87,-0.928,100,11203,190,350,149.036,11.314,1.552,0.644,0.886
158,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,NaN,100,118,552,348,135.000,1.000,1.000,1.000,1.000
159,2,115.500,3.536,113,118,5.657,0.785,2.828,231,118,-2.000,100,231,332,351,45.000,1.414,2.646,0.378,0.667
160,2,123.000,0.000,123,123,4.828,1.000,2.236,246,123,NaN,100,246,187,352,116.565,1.000,2.000,0.500,1.000
161,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,NaN,100,118,186,356,135.000,1.000,1.000,1.000,1.000
162,1,117.000,0.000,117,117,2.828,1.000,1.414,117,117,NaN,100,117,340,358,135.000,1.000,1.000,1.000,1.000
163,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,NaN,100,122,340,360,135.000,1.000,1.000,1.000,1.000
164,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,100,119,71,361,135.000,1.000,1.000,1.000,1.000
165,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,NaN,100,120,447,363,135.000,1.000,1.000,1.000,1.000
166,9,109.889,10.179,90,121,12.485,0.726,4.472,989,115,-0.502,100,989,138,364,116.565,3.000,1.139,0.878,0.818
167,77,84.792,23.751,31,123,36.627,0.721,12.369,6529,81,-1.026,100,6529,3,372,104.036,9.890,1.311,0.763,0.819
168,2,119.000,1.414,118,120,5.657,0.785,2.828,238,120,-2.000,100,238,375,376,45.000,1.414,2.646,0.378,0.667
169,1,115.000,0.000,115,115,2.828,1.000,1.414,115,115,NaN,100,115,373,375,135.000,1.000,1.000,1.000,1.000
170,2,107.500,4.950,104,111,5.657,0.785,2.828,215,111,-2.000,100,215,592,377,45.000,1.414,2.646,0.378,0.667
171,3,121.000,2.646,118,123,8.485,0.524,4.243,363,122,-1.500,100,363,196,383,45.000,1.414,4.123,0.243,0.600
172,12,104.000,12.045,87,123,16.142,0.579,6.708,1248,106,-1.219,100,1248,70,394,63.435,3.578,2.358,0.424,0.686
173,1,117.000,0.000,117,117,2.828,1.000,1.414,117,117,NaN,100,117,574,388,135.000,1.000,1.000,1.000,1.000
174,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,100,119,197,389,135.000,1.000,1.000,1.000,1.000
175,2,121.000,1.414,120,122,4.243,1.000,2.236,242,122,-2.000,100,242,517,390,153.435,1.000,2.000,0.500,1.000
176,4,106.250,8.421,96,116,8.485,0.698,3.606,425,109,-1.219,100,425,90,394,33.690,2.000,1.637,0.611,0.727
177,612,68.603,32.247,14,123,181.279,0.234,38.484,41985,62,-1.322,100,41985,74,407,155.433,31.697,1.334,0.750,0.642
178,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,229,395,135.000,1.000,1.000,1.000,1.000
179,4,112.000,3.162,109,116,7.071,1.000,3.162,448,113,-1.427,100,448,48,398,161.565,2.000,1.468,0.681,0.800
180,3,122.000,1.000,121,123,7.071,0.754,3.606,366,122,-1.500,100,366,77,399,33.690,1.789,2.702,0.370,0.667
181,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,100,119,38,398,135.000,1.000,1.000,1.000,1.000
182,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,NaN,100,122,79,399,135.000,1.000,1.000,1.000,1.000
183,4,114.000,7.165,107,122,8.485,0.698,3.606,456,118,-1.756,100,456,73,400,123.690,2.000,1.637,0.611,0.727
184,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,79,401,135.000,1.000,1.000,1.000,1.000
185,12,111.417,7.090,98,118,11.899,1.000,5.000,1337,116,-0.884,100,1337,58,403,126.870,4.000,1.149,0.871,0.828
186,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,109,408,135.000,1.000,1.000,1.000,1.000
187,66,85.091,26.813,26,123,30.627,0.884,12.207,5616,81,-0.950,100,5616,146,409,124.992,8.485,1.295,0.772,0.863
188,2,119.500,3.536,117,122,5.657,0.785,2.828,239,122,-2.000,100,239,89,412,45.000,1.414,2.646,0.378,0.667
189,1,116.000,0.000,116,116,2.828,1.000,1.414,116,116,NaN,100,116,11,419,135.000,1.000,1.000,1.000,1.000
190,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,100,121,13,419,135.000,1.000,1.000,1.000,1.000
191,8,120.000,3.423,115,123,18.971,0.279,7.071,960,122,-1.546,100,960,345,425,98.130,2.000,3.358,0.298,0.615
192,4,112.250,7.805,105,119,7.657,0.857,3.162,449,119,-1.989,100,449,130,428,108.435,2.000,1.468,0.681,0.800
193,6,114.500,5.925,107,123,11.314,0.589,4.472,687,116,-1.227,100,687,561,429,153.435,2.828,1.633,0.612,0.667
194,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,74,430,135.000,1.000,1.000,1.000,1.000
195,4,116.500,3.000,112,118,8.828,0.645,4.123,466,118,-0.667,100,466,342,433,104.036,1.000,4.000,0.250,1.000
196,109,78.578,23.425,33,123,41.113,0.810,13.928,8565,74,-0.869,100,8565,509,435,111.038,12.343,1.095,0.913,0.848
197,6,118.667,4.844,110,122,9.899,0.769,4.472,712,122,-0.356,100,712,100,438,153.435,2.000,1.944,0.515,0.800
198,2,120.000,4.243,117,123,4.243,1.000,2.236,240,123,-2.000,100,240,105,438,153.435,1.000,2.000,0.500,1.000
199,6,104.500,11.979,89,117,9.071,0.916,4.123,627,110,-1.544,100,627,73,444,165.964,2.000,1.809,0.553,0.857
200,11,116.727,5.901,105,123,11.899,0.976,5.000,1284,117,-0.384,100,1284,61,449,53.130,4.000,1.147,0.871,0.815
201,20,107.350,10.333,76,122,19.556,0.657,8.944,2147,107,2.368,100,2147,121,450,26.565,4.025,2.762,0.362,0.755
202,2,122.500,0.707,122,123,4.243,1.000,2.236,245,123,-2.000,100,245,98,449,153.435,1.000,2.000,0.500,1.000
203,2,120.000,2.828,118,122,5.657,0.785,2.828,240,122,-2.000,100,240,509,449,135.000,1.414,2.646,0.378,0.667
204,24,96.417,19.493,43,123,18.728,0.860,7.616,2314,104,0.639,100,2314,107,454,23.199,5.000,1.613,0.620,0.857
205,3,117.000,6.557,110,123,5.657,1.000,2.828,351,118,-1.500,100,351,94,453,45.000,2.000,1.464,0.683,0.857
206,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,100,119,133,451,135.000,1.000,1.000,1.000,1.000
207,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,100,121,104,452,135.000,1.000,1.000,1.000,1.000
208,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,12,454,135.000,1.000,1.000,1.000,1.000
209,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,96,454,135.000,1.000,1.000,1.000,1.000
210,3,118.333,4.041,116,123,8.485,0.524,3.162,355,116,-1.500,100,355,122,456,161.565,2.000,1.567,0.638,0.600
211,3,118.667,3.055,116,122,5.657,1.000,2.828,356,118,-1.500,100,356,93,458,45.000,2.000,1.464,0.683,0.857
212,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,NaN,100,118,519,457,135.000,1.000,1.000,1.000,1.000
