,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
72,4,147.250,5.377,141,154,7.657,0.857,3.162,589.000,148,-1.084,100,589.000,264,64,108.435,2.000,1.468,0.681,0.800
73,9,148.222,6.870,134,156,13.899,0.585,6.403,1334.000,152,-0.043,100,1334.000,219,65,141.340,3.200,2.472,0.404,0.692
74,31,123.871,22.193,84,156,20.142,0.960,7.616,3840.000,123,-1.045,100,3840.000,227,72,66.801,6.000,1.201,0.833,0.873
75,4,150.000,5.477,143,156,11.314,0.393,4.243,600.000,152,-1.166,100,600.000,266,72,135.000,2.828,1.537,0.650,0.571
76,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,250,74,135.000,1.000,1.000,1.000,1.000
77,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,526,74,135.000,1.000,1.000,1.000,1.000
78,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,250,76,135.000,1.000,1.000,1.000,1.000
79,16,137.312,11.643,119,156,15.899,0.795,7.071,2197.000,140,-1.181,100,2197.000,266,78,171.870,3.000,1.975,0.506,0.889
80,3,152.667,2.082,151,155,7.071,0.754,3.606,458.000,152,-1.500,100,458.000,249,81,33.690,1.789,2.702,0.370,0.667
81,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,140,80,135.000,1.000,1.000,1.000,1.000
82,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,182,80,135.000,1.000,1.000,1.000,1.000
83,1,140.000,0.000,140,140,2.828,1.000,1.414,140.000,140,NaN,100,140.000,246,80,135.000,1.000,1.000,1.000,1.000
84,61,125.295,20.821,87,156,34.385,0.648,14.318,7643.000,128,-1.272,100,7643.000,606,81,102.095,7.000,1.917,0.522,0.803
85,6,141.333,8.501,131,154,9.071,0.916,4.243,848.000,143,-1.111,100,848.000,194,84,135.000,2.828,1.593,0.628,0.857
86,2,152.500,2.121,151,154,5.657,0.785,2.828,305.000,154,-2.000,100,305.000,251,85,135.000,1.414,2.646,0.378,0.667
87,4,148.000,9.487,135,156,7.657,0.857,3.162,592.000,154,-1.137,100,592.000,164,86,108.435,2.000,1.468,0.681,0.800
88,1,155.000,0.000,155,155,2.828,1.000,1.414,155.000,155,NaN,100,155.000,446,86,135.000,1.000,1.000,1.000,1.000
89,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,466,86,135.000,1.000,1.000,1.000,1.000
90,80,88.537,45.059,6,155,36.870,0.740,13.038,7083.000,83,-1.412,100,7083.000,380,88,122.471,10.786,1.107,0.903,0.808
91,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,528,88,135.000,1.000,1.000,1.000,1.000
92,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,616,90,135.000,1.000,1.000,1.000,1.000
93,2,153.500,0.707,153,154,5.657,0.785,2.828,307.000,154,-2.000,100,307.000,116,92,135.000,1.414,2.646,0.378,0.667
94,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,616,92,135.000,1.000,1.000,1.000,1.000
95,1,153.000,0.000,153,153,2.828,1.000,1.414,153.000,153,NaN,100,153.000,618,92,135.000,1.000,1.000,1.000,1.000
96,5,138.600,11.261,126,156,8.485,0.873,3.606,693.000,135,-0.714,100,693.000,283,93,123.690,2.828,1.289,0.776,0.667
97,61,91.672,36.054,21,154,31.213,0.787,11.180,5592.000,91,-1.025,100,5592.000,203,94,100.305,8.731,1.253,0.798,0.819
98,52,130.788,18.216,80,155,37.456,0.466,13.892,6801.000,134,0.124,100,6801.000,597,96,149.744,7.184,2.646,0.378,0.623
99,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,604,96,135.000,1.000,1.000,1.000,1.000
100,4,149.250,9.743,135,156,7.071,1.000,3.162,597.000,155,-0.809,100,597.000,633,97,161.565,2.000,1.468,0.681,0.800
101,2,151.000,1.414,150,152,5.657,0.785,2.828,302.000,152,-2.000,100,302.000,502,101,45.000,1.414,2.646,0.378,0.667
102,2,154.500,2.121,153,156,5.657,0.785,2.828,309.000,156,-2.000,100,309.000,638,101,45.000,1.414,2.646,0.378,0.667
103,2,148.500,6.364,144,153,5.657,0.785,2.828,297.000,153,-2.000,100,297.000,31,101,135.000,1.414,2.646,0.378,0.667
104,3,149.667,7.095,142,156,8.485,0.524,3.162,449.000,151,-1.500,100,449.000,144,104,161.565,2.000,1.567,0.638,0.600
105,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,598,104,135.000,1.000,1.000,1.000,1.000
106,64,124.234,21.358,72,156,36.284,0.611,14.765,7951.000,128,-0.593,100,7951.000,580,115,28.301,7.778,2.097,0.477,0.749
107,6,141.833,8.280,126,150,9.071,0.916,4.243,851.000,145,0.447,100,851.000,116,109,45.000,2.828,1.593,0.628,0.857
108,11,130.818,14.476,112,155,12.485,0.887,5.385,1439.000,127,-0.805,100,1439.000,266,106,111.801,3.000,2.025,0.494,0.846
109,1,153.000,0.000,153,153,2.828,1.000,1.414,153.000,153,NaN,100,153.000,633,107,135.000,1.000,1.000,1.000,1.000
110,7,140.143,9.547,126,149,11.899,0.621,5.831,981.000,143,-1.237,100,981.000,394,108,149.036,2.530,2.821,0.354,0.700
111,10,126.700,17.601,93,151,10.485,1.000,4.472,1267.000,131,-0.562,100,1267.000,470,108,153.435,3.000,1.236,0.809,0.909
112,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,596,110,135.000,1.000,1.000,1.000,1.000
113,12,139.500,14.203,106,156,12.485,0.967,5.385,1674.000,143,0.510,100,1674.000,600,111,158.199,3.000,1.579,0.633,0.889
114,1,155.000,0.000,155,155,2.828,1.000,1.414,155.000,155,NaN,100,155.000,598,112,135.000,1.000,1.000,1.000,1.000
115,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,330,114,135.000,1.000,1.000,1.000,1.000
116,3,151.333,3.786,147,154,6.243,0.967,3.162,454.000,153,-1.500,100,454.000,204,116,161.565,1.000,3.000,0.333,1.000
117,1,143.000,0.000,143,143,2.828,1.000,1.414,143.000,143,NaN,100,143.000,330,116,135.000,1.000,1.000,1.000,1.000
118,81,102.247,28.180,39,155,43.456,0.539,15.811,8282.000,98,-0.684,100,8282.000,338,117,124.695,9.701,1.964,0.509,0.730
119,16,141.938,6.787,128,153,17.899,0.628,7.616,2271.000,144,-0.352,100,2271.000,442,116,156.801,3.000,2.061,0.485,0.842
120,1,153.000,0.000,153,153,2.828,1.000,1.414,153.000,153,NaN,100,153.000,160,118,135.000,1.000,1.000,1.000,1.000
121,3,149.667,5.508,146,156,8.485,0.524,3.162,449.000,147,-1.500,100,449.000,599,119,161.565,2.000,1.567,0.638,0.600
122,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,193,121,135.000,1.000,1.000,1.000,1.000
123,6,151.833,5.037,142,156,9.071,0.916,4.472,911.000,153,0.639,100,911.000,604,123,26.565,2.000,2.082,0.480,0.857
124,2,153.500,0.707,153,154,5.657,0.785,2.828,307.000,154,-2.000,100,307.000,564,124,135.000,1.414,2.646,0.378,0.667
125,11,139.182,8.589,121,152,14.142,0.691,5.831,1531.000,142,0.005,100,1531.000,158,129,30.964,2.828,2.251,0.444,0.733
126,63,116.603,23.718,74,156,37.113,0.575,12.728,7346.000,118,-1.049,100,7346.000,22,127,135.000,9.192,1.510,0.662,0.746
127,3,151.667,3.215,148,154,7.657,0.643,3.606,455.000,153,-1.500,100,455.000,30,128,123.690,1.789,2.702,0.370,0.667
128,4,143.000,8.832,131,152,7.657,0.857,3.162,572.000,146,-1.000,100,572.000,173,129,108.435,2.000,1.468,0.681,0.800
129,4,154.000,2.708,150,156,7.071,1.000,3.162,616.000,155,-0.736,100,616.000,110,130,161.565,2.000,1.468,0.681,0.800
130,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,58,132,135.000,1.000,1.000,1.000,1.000
131,16,129.250,21.483,89,156,16.728,0.719,5.831,2068.000,131,-0.913,100,2068.000,560,132,120.964,4.427,1.306,0.766,0.762
132,7,152.000,5.686,143,156,10.485,0.800,4.472,1064.000,156,-1.143,100,1064.000,102,134,153.435,2.000,2.123,0.471,0.875
133,17,125.471,22.372,88,155,14.728,0.985,5.831,2133.000,128,-1.069,100,2133.000,132,142,149.036,4.950,1.150,0.869,0.829
134,51,143.176,9.057,118,156,29.799,0.722,12.806,7302.000,144,0.371,100,7302.000,433,151,51.340,6.934,2.094,0.478,0.836
135,2,149.500,9.192,143,156,4.243,1.000,2.236,299.000,156,-2.000,100,299.000,67,142,153.435,1.000,2.000,0.500,1.000
136,4,148.000,8.124,138,156,7.657,0.857,3.162,592.000,153,-1.490,100,592.000,166,142,108.435,2.000,1.468,0.681,0.800
137,1,139.000,0.000,139,139,2.828,1.000,1.414,139.000,139,NaN,100,139.000,610,142,135.000,1.000,1.000,1.000,1.000
138,71,103.352,24.164,56,155,40.284,0.550,18.358,7338.000,103,-0.397,100,7338.000,73,153,29.358,6.379,3.461,0.289,0.816
139,13,117.462,26.713,70,152,14.485,0.779,6.325,1527.000,116,-1.169,100,1527.000,147,143,108.435,3.000,1.865,0.536,0.867
140,9,126.000,17.457,89,151,11.314,0.884,4.472,1134.000,128,0.569,100,1134.000,254,147,26.565,3.536,1.390,0.720,0.750
141,2,148.000,11.314,140,156,4.828,1.000,2.236,296.000,156,-2.000,100,296.000,476,144,116.565,1.000,2.000,0.500,1.000
142,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,600,146,135.000,1.000,1.000,1.000,1.000
143,6,134.000,12.649,119,155,9.071,0.916,3.606,804.000,137,-0.604,100,804.000,165,149,146.310,3.000,1.124,0.890,0.800
144,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,330,148,135.000,1.000,1.000,1.000,1.000
145,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,330,150,135.000,1.000,1.000,1.000,1.000
146,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,520,150,135.000,1.000,1.000,1.000,1.000
147,17,118.882,21.564,85,153,14.485,1.000,6.403,2021.000,120,-1.295,100,2021.000,113,157,51.340,4.000,1.497,0.668,0.919
148,11,139.818,8.623,118,149,11.899,0.976,5.099,1538.000,142,1.761,100,1538.000,322,156,168.690,3.000,1.469,0.681,0.846
149,3,146.667,2.517,144,149,5.657,1.000,2.828,440.000,147,-1.500,100,440.000,269,158,45.000,2.000,1.464,0.683,0.857
150,2,148.000,8.485,142,154,5.657,0.785,2.828,296.000,154,-2.000,100,296.000,288,156,135.000,1.414,2.646,0.378,0.667
151,4,140.250,9.500,130,153,5.657,1.000,2.828,561.000,139,-0.955,100,561.000,438,156,135.000,2.000,1.000,1.000,1.000
152,5,141.800,10.545,131,155,9.899,0.641,4.243,709.000,145,-1.524,100,709.000,524,159,45.000,2.828,1.553,0.644,0.714
153,1,153.000,0.000,153,153,2.828,1.000,1.414,153.000,153,NaN,100,153.000,162,160,135.000,1.000,1.000,1.000,1.000
154,26,132.308,17.627,96,156,25.556,0.500,11.045,3440.000,138,-0.861,100,3440.000,540,162,174.806,5.000,3.080,0.325,0.667
155,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,124,162,135.000,1.000,1.000,1.000,1.000
156,20,117.800,22.938,83,155,16.728,0.898,6.708,2356.000,119,-1.128,100,2356.000,221,162,116.565,4.919,1.381,0.724,0.816
157,8,147.125,8.871,127,154,11.071,0.820,4.243,1177.000,150,1.456,100,1177.000,280,164,135.000,3.000,1.097,0.912,0.889
158,10,133.200,15.817,110,155,10.485,1.000,4.472,1332.000,140,-1.461,100,1332.000,289,164,116.565,3.000,1.327,0.753,0.909
159,9,145.778,12.498,122,156,14.142,0.565,5.831,1312.000,151,-0.414,100,1312.000,417,168,30.964,3.130,2.164,0.462,0.667
160,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,530,164,135.000,1.000,1.000,1.000,1.000
161,2,150.500,3.536,148,153,5.657,0.785,2.828,301.000,153,-2.000,100,301.000,297,165,135.000,1.414,2.646,0.378,0.667
162,3,149.667,3.055,147,153,8.485,0.524,3.162,449.000,149,-1.500,100,449.000,618,166,161.565,2.000,1.567,0.638,0.600
163,2,144.000,1.414,143,145,5.657,0.785,2.828,288.000,145,-2.000,100,288.000,276,166,135.000,1.414,2.646,0.378,0.667
164,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,318,166,135.000,1.000,1.000,1.000,1.000
165,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,504,166,135.000,1.000,1.000,1.000,1.000
166,5,138.400,9.762,128,152,7.657,1.000,3.606,692.000,137,-1.283,100,692.000,578,169,56.310,2.000,1.553,0.644,0.909
167,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,597,167,135.000,1.000,1.000,1.000,1.000
168,91,110.813,25.788,51,155,42.284,0.640,15.620,10084.000,110,-0.904,100,10084.000,628,177,39.806,9.864,1.726,0.579,0.795
169,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,92,168,135.000,1.000,1.000,1.000,1.000
170,3,143.000,6.557,136,149,6.243,0.967,3.162,429.000,144,-1.500,100,429.000,519,168,161.565,1.000,3.000,0.333,1.000
171,2,153.000,0.000,153,153,5.657,0.785,2.828,306.000,153,NaN,100,306.000,175,169,135.000,1.414,2.646,0.378,0.667
172,44,122.000,24.449,71,156,29.213,0.648,11.402,5368.000,125,-0.832,100,5368.000,573,180,74.745,6.261,2.027,0.493,0.765
173,10,134.200,15.548,108,155,11.071,1.000,4.472,1342.000,137,-0.536,100,1342.000,102,170,116.565,3.000,1.236,0.809,0.909
174,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,448,170,135.000,1.000,1.000,1.000,1.000
175,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,532,170,135.000,1.000,1.000,1.000,1.000
176,3,147.333,9.018,138,156,5.657,1.000,2.828,442.000,148,-1.500,100,442.000,112,173,45.000,2.000,1.464,0.683,0.857
177,9,145.333,11.247,123,156,16.142,0.434,7.211,1308.000,150,-0.153,100,1308.000,584,175,33.690,2.744,3.842,0.260,0.545
178,18,136.722,13.101,116,156,18.971,0.629,7.280,2461.000,135,-1.251,100,2461.000,279,173,164.055,4.903,1.616,0.619,0.667
179,19,112.895,29.810,57,154,17.556,0.775,6.403,2145.000,108,-1.124,100,2145.000,298,176,38.660,4.950,1.138,0.879,0.760
180,3,146.333,3.512,143,150,6.243,0.967,3.162,439.000,146,-1.500,100,439.000,166,176,161.565,1.000,3.000,0.333,1.000
181,6,141.500,10.055,128,152,8.485,1.000,3.606,849.000,149,-1.654,100,849.000,341,176,123.690,2.828,1.291,0.775,0.800
182,5,145.800,8.289,137,155,10.485,0.572,4.472,729.000,146,-1.706,100,729.000,527,180,63.435,2.530,2.126,0.470,0.625
183,4,147.750,11.442,131,156,7.071,1.000,3.162,591.000,154,-0.798,100,591.000,130,178,161.565,2.000,1.468,0.681,0.800
184,18,145.778,8.085,121,156,16.142,0.868,6.708,2624.000,148,2.982,100,2624.000,532,177,116.565,4.243,1.571,0.636,0.837
185,5,146.800,7.662,136,156,7.657,1.000,3.606,734.000,145,-1.048,100,734.000,30,178,123.690,2.000,1.553,0.644,0.909
186,2,147.500,4.950,144,151,5.657,0.785,2.828,295.000,151,-2.000,100,295.000,158,178,135.000,1.414,2.646,0.378,0.667
187,2,150.500,6.364,146,155,5.657,0.785,2.828,301.000,155,-2.000,100,301.000,619,180,45.000,1.414,2.646,0.378,0.667
188,14,132.643,14.173,103,154,13.071,1.000,5.831,1857.000,134,-0.336,100,1857.000,637,178,120.964,3.000,1.662,0.602,0.966
189,1,153.000,0.000,153,153,2.828,1.000,1.414,153.000,153,NaN,100,153.000,237,179,135.000,1.000,1.000,1.000,1.000
190,17,141.588,12.962,104,156,18.971,0.594,7.211,2407.000,143,2.237,100,2407.000,291,179,123.690,4.800,1.628,0.614,0.667
191,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,596,180,135.000,1.000,1.000,1.000,1.000
192,342,82.091,36.184,10,156,115.054,0.325,38.419,28075.000,80,-0.983,100,28075.000,78,181,141.340,20.737,2.279,0.439,0.617
193,5,131.400,12.896,118,151,8.485,0.873,3.162,657.000,131,-0.878,100,657.000,507,181,108.435,2.828,1.000,1.000,0.714
194,6,148.333,7.501,134,156,8.485,1.000,3.606,890.000,151,0.470,100,890.000,103,184,33.690,2.828,1.291,0.775,0.800
195,2,149.000,8.485,143,155,5.657,0.785,2.828,298.000,155,-2.000,100,298.000,272,182,135.000,1.414,2.646,0.378,0.667
196,8,138.875,10.656,118,154,11.314,0.785,4.472,1111.000,139,0.144,100,1111.000,529,186,26.565,3.536,1.260,0.793,0.696
197,6,152.500,2.345,150,156,9.071,0.916,4.243,915.000,153,-1.148,100,915.000,90,184,135.000,2.828,1.593,0.628,0.857
198,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,388,184,135.000,1.000,1.000,1.000,1.000
199,14,135.000,12.950,110,154,14.728,0.811,6.325,1890.000,136,-0.519,100,1890.000,601,188,18.435,4.000,1.563,0.640,0.824
200,24,123.875,22.201,75,155,18.728,0.860,7.211,2973.000,127,-0.564,100,2973.000,481,185,123.690,5.367,1.341,0.746,0.857
