,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
56,4,154.000,5.657,146,158,5.657,1.000,2.828,616.000,158,-1.000,100,616.000,523,97,135.000,2.000,1.000,1.000,1.000
57,7,152.714,4.424,147,157,11.314,0.687,4.472,1069.000,154,-1.510,100,1069.000,247,99,116.565,2.828,1.586,0.631,0.636
58,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,528,102,135.000,1.000,1.000,1.000,1.000
59,6,153.000,4.517,145,157,7.657,1.000,3.606,918.000,155,-0.332,100,918.000,526,105,123.690,2.000,1.500,0.667,1.000
60,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,248,106,135.000,1.000,1.000,1.000,1.000
61,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,244,108,135.000,1.000,1.000,1.000,1.000
62,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,248,108,135.000,1.000,1.000,1.000,1.000
63,3,155.667,2.517,153,158,8.485,0.524,3.162,467.000,156,-1.500,100,467.000,267,111,161.565,2.000,1.567,0.638,0.600
64,28,139.857,14.714,100,158,21.556,0.757,7.616,3916.000,143,0.269,100,3916.000,400,114,113.199,6.000,1.303,0.767,0.824
65,102,139.990,14.804,102,158,44.527,0.646,17.029,14279.000,144,-0.396,100,14279.000,484,116,139.764,9.707,1.853,0.540,0.823
66,29,141.448,10.041,114,158,22.142,0.743,9.220,4102.000,141,0.757,100,4102.000,207,118,102.529,5.000,1.739,0.575,0.841
67,7,156.143,1.864,153,158,9.071,1.000,4.472,1093.000,157,-0.865,100,1093.000,257,120,26.565,2.000,1.936,0.517,0.933
68,152,115.579,35.858,16,158,60.770,0.517,21.840,17568.000,130,-0.403,100,17568.000,509,118,105.945,11.891,2.249,0.445,0.754
69,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,534,118,135.000,1.000,1.000,1.000,1.000
70,18,126.278,20.934,88,154,14.728,1.000,5.831,2273.000,134,-1.066,100,2273.000,534,127,30.964,4.919,1.220,0.819,0.857
71,10,147.600,10.058,130,158,10.485,1.000,4.472,1476.000,153,-1.129,100,1476.000,402,124,153.435,3.000,1.327,0.753,0.909
72,10,152.200,5.534,143,158,11.899,0.887,5.099,1522.000,154,-1.154,100,1522.000,546,126,168.690,3.000,1.577,0.634,0.800
73,24,145.583,12.486,107,158,19.556,0.789,7.280,3494.000,147,1.741,100,3494.000,255,126,105.945,5.800,1.226,0.816,0.774
74,8,154.125,4.998,143,158,13.314,0.567,4.472,1233.000,156,1.160,100,1233.000,53,131,153.435,3.000,1.476,0.678,0.727
75,61,132.984,23.216,54,158,32.042,0.747,11.402,8112.000,139,0.772,100,8112.000,419,139,52.125,9.000,1.368,0.731,0.824
76,2,150.500,10.607,143,158,5.657,0.785,2.828,301.000,158,-2.000,100,301.000,505,133,135.000,1.414,2.646,0.378,0.667
77,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,256,134,135.000,1.000,1.000,1.000,1.000
78,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,317,136,135.000,1.000,1.000,1.000,1.000
79,85,143.482,12.622,110,158,49.012,0.445,17.493,12196.000,147,0.009,100,12196.000,422,151,59.036,9.058,2.637,0.379,0.688
80,10,147.500,10.459,122,158,11.314,0.982,4.472,1475.000,152,1.592,100,1475.000,452,139,26.565,3.536,1.241,0.806,0.800
81,208,125.183,29.668,35,158,76.083,0.452,21.633,26038.000,135,-0.388,100,26038.000,495,154,56.310,17.000,1.076,0.929,0.780
82,36,128.028,20.877,89,158,22.142,0.923,8.544,4609.000,134,-1.234,100,4609.000,616,137,110.556,6.000,1.514,0.661,0.878
83,29,148.724,8.660,129,158,19.556,0.953,7.616,4313.000,152,-0.642,100,4313.000,72,145,66.801,5.657,1.287,0.777,0.879
84,65,148.431,7.864,129,158,48.527,0.347,16.553,9648.000,150,-0.897,100,9648.000,562,138,115.017,8.944,2.740,0.365,0.578
85,21,146.905,8.717,130,158,20.728,0.614,8.544,3085.000,147,-0.757,100,3085.000,536,140,159.444,4.000,1.964,0.509,0.792
86,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,402,140,135.000,1.000,1.000,1.000,1.000
87,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,423,141,135.000,1.000,1.000,1.000,1.000
88,18,147.667,8.395,128,158,15.314,0.965,5.831,2658.000,150,-0.193,100,2658.000,253,145,149.036,5.000,1.077,0.929,0.837
89,46,134.457,19.808,79,158,25.556,0.885,10.000,6185.000,140,-0.255,100,6185.000,473,152,36.870,7.778,1.324,0.755,0.868
90,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,72,146,135.000,1.000,1.000,1.000,1.000
91,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,400,146,135.000,1.000,1.000,1.000,1.000
92,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,408,147,135.000,1.000,1.000,1.000,1.000
93,108,120.944,31.798,41,158,47.355,0.605,15.264,13062.000,128,-0.673,100,13062.000,459,160,58.392,12.000,1.238,0.808,0.828
94,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,471,148,135.000,1.000,1.000,1.000,1.000
95,10,144.400,11.937,116,156,11.314,0.982,4.472,1444.000,147,1.231,100,1444.000,628,148,116.565,3.536,1.241,0.806,0.800
96,76,131.329,21.380,80,158,37.799,0.668,13.416,9981.000,138,-0.641,100,9981.000,300,155,26.565,10.000,1.373,0.728,0.809
97,2,156.000,2.828,154,158,4.243,1.000,2.236,312.000,158,-2.000,100,312.000,608,150,153.435,1.000,2.000,0.500,1.000
98,19,148.842,7.946,130,158,16.142,0.916,5.831,2828.000,152,-0.011,100,2828.000,327,151,120.964,5.000,1.081,0.925,0.844
99,26,146.385,9.928,127,158,21.556,0.703,9.220,3806.000,150,-0.773,100,3806.000,476,159,49.399,4.950,1.868,0.535,0.776
100,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,534,152,135.000,1.000,1.000,1.000,1.000
101,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,574,152,135.000,1.000,1.000,1.000,1.000
102,4,157.500,1.000,156,158,9.071,0.611,4.472,630.000,158,-0.667,100,630.000,416,155,26.565,1.897,3.093,0.323,0.667
103,3,155.667,1.528,154,157,5.657,1.000,2.828,467.000,156,-1.500,100,467.000,245,156,45.000,2.000,1.464,0.683,0.857
104,6,151.833,4.750,146,158,8.485,1.000,3.606,911.000,152,-1.374,100,911.000,407,154,123.690,2.828,1.291,0.775,0.800
105,6,154.333,2.160,152,157,11.899,0.532,5.000,926.000,154,-1.489,100,926.000,434,157,36.870,2.828,2.066,0.484,0.667
106,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,580,154,135.000,1.000,1.000,1.000,1.000
107,2,157.500,0.707,157,158,4.243,1.000,2.236,315.000,158,-2.000,100,315.000,471,155,153.435,1.000,2.000,0.500,1.000
108,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,394,156,135.000,1.000,1.000,1.000,1.000
109,40,136.475,19.826,91,158,24.728,0.822,10.770,5459.000,143,-0.450,100,5459.000,487,166,68.199,5.000,2.029,0.493,0.909
110,10,152.300,2.946,147,157,11.899,0.887,5.099,1523.000,152,-0.493,100,1523.000,18,158,168.690,3.000,1.418,0.705,0.769
111,14,140.071,15.701,116,157,13.899,0.911,5.831,1961.000,144,-1.270,100,1961.000,580,158,120.964,4.000,1.500,0.667,0.824
112,36,125.056,23.698,70,158,22.385,0.903,8.246,4502.000,129,-0.398,100,4502.000,334,167,75.964,7.000,1.169,0.855,0.847
113,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,238,160,135.000,1.000,1.000,1.000,1.000
114,4,151.500,9.815,137,158,8.485,0.698,3.606,606.000,157,-0.752,100,606.000,357,163,33.690,2.683,1.581,0.632,0.615
115,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,550,162,135.000,1.000,1.000,1.000,1.000
116,1,155.000,0.000,155,155,2.828,1.000,1.414,155.000,155,NaN,100,155.000,282,164,135.000,1.000,1.000,1.000,1.000
117,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,574,164,135.000,1.000,1.000,1.000,1.000
118,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,279,166,135.000,1.000,1.000,1.000,1.000
119,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,412,166,135.000,1.000,1.000,1.000,1.000
120,16,150.938,8.209,135,158,15.314,0.857,7.071,2415.000,155,-0.909,100,2415.000,424,166,135.000,4.243,1.848,0.541,0.821
121,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,560,166,135.000,1.000,1.000,1.000,1.000
122,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,562,166,135.000,1.000,1.000,1.000,1.000
123,32,144.281,13.803,105,158,23.799,0.710,9.849,4617.000,150,0.241,100,4617.000,414,173,23.962,5.547,2.016,0.496,0.744
124,27,125.963,20.348,78,157,19.899,0.857,7.211,3401.000,132,-0.708,100,3401.000,471,167,123.690,5.000,1.127,0.887,0.931
125,16,136.750,14.991,107,157,13.899,1.000,5.831,2188.000,143,-0.780,100,2188.000,293,172,30.964,4.000,1.314,0.761,0.914
126,2,153.500,6.364,149,158,5.657,0.785,2.828,307.000,158,-2.000,100,307.000,495,169,135.000,1.414,2.646,0.378,0.667
127,11,149.636,7.159,137,157,14.485,0.659,6.325,1646.000,152,-0.760,100,1646.000,538,175,71.565,3.000,2.055,0.487,0.759
128,3,155.667,3.215,152,158,8.485,0.524,4.243,467.000,157,-1.500,100,467.000,10,170,135.000,1.414,4.123,0.243,0.600
129,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,208,170,135.000,1.000,1.000,1.000,1.000
130,37,145.973,9.326,123,158,29.799,0.524,11.180,5401.000,150,-0.709,100,5401.000,460,180,63.435,6.668,1.672,0.598,0.725
131,2,154.000,5.657,150,158,4.828,1.000,2.236,308.000,158,-2.000,100,308.000,304,171,116.565,1.000,2.000,0.500,1.000
132,3,155.333,2.082,153,157,8.485,0.524,3.162,466.000,156,-1.500,100,466.000,312,174,161.565,2.000,1.567,0.638,0.600
133,3,147.000,8.718,141,157,5.657,1.000,2.828,441.000,143,-1.500,100,441.000,511,173,135.000,2.000,1.464,0.683,0.857
134,46,147.739,8.990,126,158,36.284,0.439,14.318,6796.000,150,-0.127,100,6796.000,550,186,65.225,7.060,2.199,0.455,0.657
135,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,12,174,135.000,1.000,1.000,1.000,1.000
136,13,149.538,8.252,131,158,13.314,0.922,5.385,1944.000,150,0.235,100,1944.000,374,180,68.199,4.000,1.420,0.704,0.812
137,31,143.968,15.012,107,158,27.799,0.504,10.770,4463.000,152,-0.336,100,4463.000,612,181,21.801,5.515,2.298,0.435,0.646
138,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,308,178,135.000,1.000,1.000,1.000,1.000
139,26,141.577,14.345,110,155,20.142,0.805,8.246,3681.000,148,0.006,100,3681.000,494,180,165.964,5.000,1.565,0.639,0.839
140,2,157.000,1.414,156,158,4.828,1.000,2.236,314.000,158,-2.000,100,314.000,397,180,116.565,1.000,2.000,0.500,1.000
141,3,156.667,2.309,154,158,6.243,0.967,3.162,470.000,158,-1.500,100,470.000,458,182,161.565,1.000,3.000,0.333,1.000
142,7,152.857,5.273,142,158,9.657,0.943,4.472,1070.000,153,0.749,100,1070.000,572,188,63.435,2.000,1.936,0.517,0.933
143,21,141.952,11.762,124,158,18.971,0.733,7.071,2981.000,141,-1.461,100,2981.000,68,186,135.000,5.000,1.146,0.872,0.808
144,7,149.286,8.770,135,158,10.485,0.800,4.243,1045.000,153,-0.994,100,1045.000,516,189,45.000,3.000,1.247,0.802,0.824
145,6,151.000,8.414,135,157,11.899,0.532,5.099,906.000,156,0.292,100,906.000,622,186,168.690,2.000,2.485,0.402,0.706
146,9,151.444,8.033,136,158,13.899,0.585,6.325,1363.000,154,-0.576,100,1363.000,551,187,161.565,2.000,2.724,0.367,0.818
147,46,132.000,19.209,80,158,26.971,0.795,11.180,6072.000,136,-0.421,100,6072.000,405,189,153.435,6.641,1.808,0.553,0.844
148,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,388,190,135.000,1.000,1.000,1.000,1.000
149,13,149.462,5.953,139,155,16.728,0.584,6.403,1943.000,153,-0.730,100,1943.000,308,196,38.660,4.243,1.653,0.605,0.722
150,9,150.667,6.225,137,158,14.142,0.565,6.403,1356.000,151,0.736,100,1356.000,456,196,128.660,2.828,2.516,0.397,0.692
151,115,134.730,23.862,57,158,73.255,0.269,19.235,15494.000,143,1.117,100,15494.000,426,198,98.973,15.556,1.353,0.739,0.581
152,8,150.000,5.210,142,156,10.485,0.914,4.472,1200.000,153,-1.365,100,1200.000,274,200,153.435,3.000,1.308,0.764,0.800
153,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,226,200,135.000,1.000,1.000,1.000,1.000
154,1,155.000,0.000,155,155,2.828,1.000,1.414,155.000,155,NaN,100,155.000,418,200,135.000,1.000,1.000,1.000,1.000
155,2,154.500,4.950,151,158,4.243,1.000,2.236,309.000,158,-2.000,100,309.000,579,200,153.435,1.000,2.000,0.500,1.000
156,11,141.364,8.334,122,150,11.071,1.000,5.000,1555.000,145,0.772,100,1555.000,592,200,143.130,3.000,1.372,0.729,0.957
157,5,154.600,2.510,151,157,9.899,0.641,4.243,773.000,156,-1.304,100,773.000,598,204,135.000,2.828,1.553,0.644,0.714
158,8,149.250,6.112,139,158,13.314,0.567,4.472,1194.000,150,-0.744,100,1194.000,20,208,153.435,3.795,1.205,0.830,0.667
159,33,107.515,36.657,29,157,21.556,0.892,7.616,3548.000,109,-0.896,100,3548.000,309,209,113.199,6.000,1.107,0.904,0.892
160,2,154.000,2.828,152,156,5.657,0.785,2.828,308.000,156,-2.000,100,308.000,396,211,45.000,1.414,2.646,0.378,0.667
161,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,296,210,135.000,1.000,1.000,1.000,1.000
162,17,153.176,4.545,142,158,18.971,0.594,6.708,2604.000,154,0.440,100,2604.000,76,211,116.565,5.000,1.347,0.742,0.723
163,27,145.630,7.943,123,158,25.213,0.534,9.849,3932.000,146,0.665,100,3932.000,483,220,66.038,4.950,2.159,0.463,0.701
164,2,155.500,3.536,153,158,5.657,0.785,2.828,311.000,158,-2.000,100,311.000,543,211,135.000,1.414,2.646,0.378,0.667
165,24,137.792,16.213,98,158,18.142,0.916,7.280,3307.000,142,-0.269,100,3307.000,438,216,15.945,4.919,1.549,0.646,0.842
166,3,155.333,3.786,151,158,5.657,1.000,2.828,466.000,157,-1.500,100,466.000,301,213,135.000,2.000,1.464,0.683,0.857
167,6,152.000,6.899,139,158,9.071,0.916,4.472,912.000,156,0.217,100,912.000,394,215,26.565,2.000,2.082,0.480,0.857
168,1,153.000,0.000,153,153,2.828,1.000,1.414,153.000,153,NaN,100,153.000,412,214,135.000,1.000,1.000,1.000,1.000
169,18,137.444,16.961,101,158,14.728,1.000,5.831,2474.000,140,-0.506,100,2474.000,560,214,120.964,5.000,1.172,0.854,0.837
170,9,148.222,9.859,124,157,10.485,1.000,4.472,1334.000,151,2.259,100,1334.000,161,215,116.565,3.000,1.340,0.746,0.857
171,15,142.400,12.766,114,158,14.728,0.869,5.831,2136.000,143,-0.200,100,2136.000,109,220,30.964,4.000,1.162,0.860,0.857
172,3,147.667,10.504,137,158,5.657,1.000,2.828,443.000,148,-1.500,100,443.000,585,216,135.000,2.000,1.464,0.683,0.857
173,3,152.667,6.658,145,157,5.657,1.000,2.828,458.000,156,-1.500,100,458.000,301,217,135.000,2.000,1.464,0.683,0.857
174,9,145.222,12.863,117,158,11.899,0.799,5.385,1307.000,150,0.572,100,1307.000,410,217,158.199,3.000,2.001,0.500,0.750
175,2,147.000,14.142,137,157,5.657,0.785,2.828,294.000,157,-2.000,100,294.000,262,218,135.000,1.414,2.646,0.378,0.667
176,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,580,218,135.000,1.000,1.000,1.000,1.000
177,3,151.333,7.024,144,158,5.657,1.000,2.828,454.000,152,-1.500,100,454.000,594,218,135.000,2.000,1.464,0.683,0.857
178,26,143.615,13.455,107,158,20.971,0.743,8.602,3734.000,146,0.492,100,3734.000,70,220,144.462,5.657,1.529,0.654,0.825
179,19,134.579,15.984,98,157,15.899,0.944,7.211,2557.000,135,-0.381,100,2557.000,225,221,146.310,4.000,1.795,0.557,0.905
180,37,119.892,30.416,48,158,22.971,0.881,8.944,4436.000,120,-0.467,100,4436.000,413,226,26.565,6.791,1.415,0.707,0.841
181,5,149.400,4.775,141,152,9.071,0.764,3.606,747.000,152,0.075,100,747.000,524,221,146.310,2.000,1.653,0.605,0.833
182,2,146.500,9.192,140,153,5.657,0.785,2.828,293.000,153,-2.000,100,293.000,551,221,135.000,1.414,2.646,0.378,0.667
183,5,152.000,4.848,146,157,9.899,0.641,4.243,760.000,150,-1.541,100,760.000,122,225,45.000,2.828,1.553,0.644,0.714
184,13,140.154,13.607,113,158,13.071,0.956,5.831,1822.000,141,-0.711,100,1822.000,93,223,149.036,3.000,1.526,0.655,0.929
185,7,150.571,6.051,140,157,9.071,1.000,3.606,1054.000,152,-0.731,100,1054.000,138,223,123.690,3.000,1.069,0.936,0.875
186,8,139.750,11.474,119,157,9.071,1.000,4.243,1118.000,141,-0.325,100,1118.000,334,223,135.000,3.000,1.229,0.814,0.941
187,6,152.500,5.718,144,157,9.657,0.809,4.472,915.000,157,-1.347,100,915.000,149,228,63.435,2.000,2.082,0.480,0.857
188,9,148.556,5.940,138,157,10.485,1.000,4.472,1337.000,148,-0.610,100,1337.000,365,225,116.565,3.000,1.340,0.746,0.857
189,23,131.261,19.555,88,158,17.556,0.938,6.708,3019.000,135,-0.477,100,3019.000,440,225,116.565,5.657,1.242,0.805,0.836
190,2,155.000,4.243,152,158,4.243,1.000,2.236,310.000,158,-2.000,100,310.000,567,225,153.435,1.000,2.000,0.500,1.000
191,8,149.125,6.854,141,158,11.657,0.740,5.099,1193.000,150,-1.597,100,1193.000,599,225,101.310,2.000,2.232,0.448,0.889
192,3,154.333,3.786,150,157,6.828,0.809,3.162,463.000,156,-1.500,100,463.000,0,226,108.435,1.000,3.000,0.333,1.000
193,148,133.108,17.262,93,158,67.841,0.404,21.401,19700.000,135,-1.046,100,19700.000,128,226,127.405,14.958,1.209,0.827,0.673
194,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,132,226,135.000,1.000,1.000,1.000,1.000
195,4,153.500,5.802,145,158,7.657,0.857,3.606,614.000,156,-0.775,100,614.000,134,227,123.690,2.000,2.000,0.500,0.800
196,2,152.000,2.828,150,154,5.657,0.785,2.828,304.000,154,-2.000,100,304.000,412,229,45.000,1.414,2.646,0.378,0.667
197,18,136.944,18.232,99,157,16.142,0.868,7.211,2465.000,143,-0.885,100,2465.000,212,228,123.690,4.243,1.797,0.557,0.818
198,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,256,228,135.000,1.000,1.000,1.000,1.000
199,3,150.667,7.506,143,158,5.657,1.000,2.828,452.000,151,-1.500,100,452.000,253,229,135.000,2.000,1.464,0.683,0.857
