 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
22,3,130.667,5.508,127,137,5.657,1.000,2.828,392,128,-1.500,100,392,412,82,135.000,2.000,1.464,0.683,0.857
23,2,136.500,0.707,136,137,5.657,0.785,2.828,273,137,-2.000,100,273,146,87,45.000,1.414,2.646,0.378,0.667
24,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,621,85,135.000,1.000,1.000,1.000,1.000
25,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,NaN,100,131,132,86,135.000,1.000,1.000,1.000,1.000
26,6,130.500,5.648,121,137,8.485,1.000,3.606,783,132,-0.558,100,783,407,88,33.690,2.828,1.291,0.775,0.800
27,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,621,87,135.000,1.000,1.000,1.000,1.000
28,29,127.448,10.656,96,137,27.799,0.472,10.296,3696,132,1.450,100,3696,98,95,29.055,5.696,2.140,0.467,0.630
29,4,130.750,3.202,128,134,11.314,0.393,4.472,523,133,-1.936,100,523,33,102,63.435,2.000,2.253,0.444,0.571
30,14,120.929,16.293,92,137,18.142,0.535,8.602,1693,132,-1.239,100,1693,154,103,35.538,3.479,3.214,0.311,0.651
31,2,132.500,3.536,130,135,5.657,0.785,2.828,265,135,-2.000,100,265,89,102,45.000,1.414,2.646,0.378,0.667
32,5,133.200,3.701,127,136,7.657,1.000,3.606,666,134,-0.334,100,666,252,101,123.690,2.000,1.553,0.644,0.909
33,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,184,104,135.000,1.000,1.000,1.000,1.000
34,3,136.667,0.577,136,137,8.485,0.524,4.243,410,137,-1.500,100,410,414,104,135.000,1.414,4.123,0.243,0.600
35,3,131.000,5.568,126,137,8.485,0.524,3.162,393,130,-1.500,100,393,145,107,161.565,2.000,1.567,0.638,0.600
36,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,NaN,100,127,392,106,135.000,1.000,1.000,1.000,1.000
37,4,131.500,3.000,130,136,7.657,0.857,3.162,526,130,-0.667,100,526,223,107,108.435,2.000,1.468,0.681,0.800
38,20,131.050,4.639,121,137,18.142,0.764,7.616,2621,133,0.346,100,2621,372,108,156.801,5.000,1.432,0.698,0.769
39,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,392,108,135.000,1.000,1.000,1.000,1.000
40,3,129.000,8.544,120,137,8.485,0.524,4.243,387,130,-1.500,100,387,128,113,45.000,1.414,4.123,0.243,0.600
41,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,379,113,135.000,1.000,1.000,1.000,1.000
42,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,535,113,135.000,1.000,1.000,1.000,1.000
43,4,130.250,4.573,127,137,7.657,0.857,3.162,521,129,-0.749,100,521,379,115,108.435,2.000,1.468,0.681,0.800
44,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,138,116,135.000,1.000,1.000,1.000,1.000
45,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,340,118,135.000,1.000,1.000,1.000,1.000
46,9,130.111,7.769,111,136,11.899,0.799,4.472,1171,133,2.254,100,1171,220,120,153.435,3.000,1.354,0.739,0.818
47,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,100,133,467,121,135.000,1.000,1.000,1.000,1.000
48,1,124.000,0.000,124,124,2.828,1.000,1.414,124,124,NaN,100,124,116,124,135.000,1.000,1.000,1.000,1.000
49,2,130.500,4.950,127,134,5.657,0.785,2.828,261,134,-2.000,100,261,561,127,135.000,1.414,2.646,0.378,0.667
50,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,477,129,135.000,1.000,1.000,1.000,1.000
51,1,124.000,0.000,124,124,2.828,1.000,1.414,124,124,NaN,100,124,224,130,135.000,1.000,1.000,1.000,1.000
52,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,100,133,206,132,135.000,1.000,1.000,1.000,1.000
53,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,100,133,206,134,135.000,1.000,1.000,1.000,1.000
54,4,132.750,4.787,126,137,8.485,0.698,3.606,531,135,-0.945,100,531,162,139,56.310,2.000,1.637,0.611,0.727
55,2,136.000,1.414,135,137,5.657,0.785,2.828,272,137,-2.000,100,272,436,139,45.000,1.414,2.646,0.378,0.667
56,2,129.500,10.607,122,137,5.657,0.785,2.828,259,137,-2.000,100,259,139,140,45.000,1.414,2.646,0.378,0.667
57,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,432,138,135.000,1.000,1.000,1.000,1.000
58,2,135.500,2.121,134,137,5.657,0.785,2.828,271,137,-2.000,100,271,451,139,135.000,1.414,2.646,0.378,0.667
59,13,120.077,14.286,94,137,15.899,0.646,7.280,1561,127,-1.017,100,1561,169,141,164.055,3.000,2.585,0.387,0.788
60,11,123.000,13.446,102,137,12.728,0.853,5.657,1353,124,-1.511,100,1353,163,147,135.000,3.578,1.581,0.633,0.733
61,12,125.417,9.568,106,135,16.728,0.539,6.325,1505,131,-0.525,100,1505,134,150,161.565,3.726,1.892,0.529,0.649
62,4,130.500,7.853,120,137,11.314,0.393,4.472,522,136,-1.263,100,522,433,152,26.565,2.530,2.179,0.459,0.500
63,5,135.600,1.140,134,137,14.142,0.314,5.831,678,136,-1.044,100,678,386,153,30.964,2.530,2.915,0.343,0.500
64,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,100,136,427,155,135.000,1.000,1.000,1.000,1.000
65,13,128.462,6.240,119,137,12.485,1.000,5.831,1670,127,-1.088,100,1670,426,162,59.036,3.000,1.735,0.576,0.929
66,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,402,158,135.000,1.000,1.000,1.000,1.000
67,2,136.500,0.707,136,137,5.657,0.785,2.828,273,137,-2.000,100,273,154,160,135.000,1.414,2.646,0.378,0.667
68,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,100,136,39,161,135.000,1.000,1.000,1.000,1.000
69,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,192,164,135.000,1.000,1.000,1.000,1.000
70,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,522,164,135.000,1.000,1.000,1.000,1.000
71,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,417,165,135.000,1.000,1.000,1.000,1.000
72,9,130.444,6.386,118,137,15.556,0.467,5.831,1174,132,-0.535,100,1174,190,171,59.036,3.536,1.913,0.523,0.600
73,4,128.750,6.850,121,135,7.071,1.000,3.162,515,134,-1.770,100,515,323,167,161.565,2.000,1.468,0.681,0.800
74,3,136.000,1.000,135,137,6.243,0.967,3.162,408,136,-1.500,100,408,416,168,161.565,1.000,3.000,0.333,1.000
75,6,129.333,4.546,124,136,9.899,0.769,4.472,776,131,-1.203,100,776,501,172,26.565,2.828,1.792,0.558,0.667
76,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,NaN,100,130,625,171,135.000,1.000,1.000,1.000,1.000
77,8,126.875,5.194,118,132,11.071,0.820,5.099,1015,129,-0.857,100,1015,96,172,168.690,2.000,2.232,0.448,0.889
78,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,255,175,135.000,1.000,1.000,1.000,1.000
79,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,100,123,120,178,135.000,1.000,1.000,1.000,1.000
80,5,130.400,5.225,124,137,10.485,0.572,4.243,652,130,-1.374,100,652,344,178,135.000,2.828,1.553,0.644,0.714
81,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,100,136,247,181,135.000,1.000,1.000,1.000,1.000
82,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,250,182,135.000,1.000,1.000,1.000,1.000
83,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,100,133,205,185,135.000,1.000,1.000,1.000,1.000
84,14,129.429,4.686,122,136,19.556,0.460,8.246,1812.000,130,-1.358,100,1812.000,424,189,14.036,3.479,3.065,0.326,0.622
85,8,128.250,6.861,119,136,11.314,0.785,4.472,1026,131,-1.409,100,1026,632,189,26.565,2.828,1.624,0.616,0.727
86,2,136.500,0.707,136,137,5.657,0.785,2.828,273,137,-2.000,100,273,256,189,45.000,1.414,2.646,0.378,0.667
87,3,131.000,7.810,122,136,8.485,0.524,3.162,393,135,-1.500,100,393,473,187,108.435,2.000,1.567,0.638,0.600
88,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,214,188,135.000,1.000,1.000,1.000,1.000
89,43,119.558,12.437,92,137,24.385,0.909,9.487,5141,118,-0.827,100,5141,245,194,18.435,6.708,1.440,0.694,0.869
90,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,214,190,135.000,1.000,1.000,1.000,1.000
91,2,132.000,5.657,128,136,4.828,1.000,2.236,264,136,-2.000,100,264,128,192,116.565,1.000,2.000,0.500,1.000
92,16,126.750,8.095,111,137,23.799,0.355,10.296,2028,129,-0.423,100,2028,224,201,60.945,3.087,4.464,0.224,0.593
93,15,130.400,5.616,120,136,17.556,0.612,6.325,1956,130,-0.757,100,1956,231,198,71.565,4.243,1.475,0.678,0.714
94,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,504,192,135.000,1.000,1.000,1.000,1.000
95,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,NaN,100,127,34,194,135.000,1.000,1.000,1.000,1.000
96,1,132.000,0.000,132,132,2.828,1.000,1.414,132,132,NaN,100,132,126,194,135.000,1.000,1.000,1.000,1.000
97,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,550,194,135.000,1.000,1.000,1.000,1.000
98,2,134.500,3.536,132,137,5.657,0.785,2.828,269,137,-2.000,100,269,134,196,135.000,1.414,2.646,0.378,0.667
99,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,172,196,135.000,1.000,1.000,1.000,1.000
100,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,252,196,135.000,1.000,1.000,1.000,1.000
101,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,416,196,135.000,1.000,1.000,1.000,1.000
102,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,NaN,100,131,169,197,135.000,1.000,1.000,1.000,1.000
103,5,134.600,4.827,126,137,8.485,0.873,3.606,673,137,0.208,100,673,352,200,33.690,2.828,1.289,0.776,0.667
104,5,133.200,3.347,129,137,9.657,0.674,4.123,666,133,-1.494,100,666,141,198,104.036,2.000,2.188,0.457,0.769
105,3,136.667,0.577,136,137,8.485,0.524,3.162,410,137,-1.500,100,410,481,203,161.565,2.000,1.567,0.638,0.600
106,2,135.000,1.414,134,136,5.657,0.785,2.828,270,136,-2.000,100,270,232,207,45.000,1.414,2.646,0.378,0.667
107,7,133.714,3.039,130,137,12.728,0.543,4.472,936,134,-1.726,100,936,131,209,116.565,3.795,1.230,0.813,0.583
108,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,126,210,135.000,1.000,1.000,1.000,1.000
109,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,128,210,135.000,1.000,1.000,1.000,1.000
110,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,156,210,135.000,1.000,1.000,1.000,1.000
111,4,132.750,3.304,129,136,11.314,0.393,4.472,531,135,-1.716,100,531,472,210,153.435,2.000,2.253,0.444,0.571
112,5,127.200,9.094,118,137,8.485,0.873,4.243,636,122,-1.763,100,636,178,217,45.000,2.121,2.308,0.433,0.769
113,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,100,136,11,217,135.000,1.000,1.000,1.000,1.000
114,2,135.000,2.828,133,137,5.657,0.785,2.828,270,137,-2.000,100,270,131,220,45.000,1.414,2.646,0.378,0.667
115,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,100,133,444,218,135.000,1.000,1.000,1.000,1.000
116,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,415,219,135.000,1.000,1.000,1.000,1.000
117,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,447,221,135.000,1.000,1.000,1.000,1.000
118,12,132.333,5.646,118,137,14.728,0.695,6.403,1588,134,1.455,100,1588,441,226,38.660,3.536,1.866,0.536,0.774
119,83,119.675,11.665,85,137,41.698,0.600,14.560,9933,122,-0.414,100,9933,370,226,164.055,9.751,1.472,0.679,0.783
120,3,130.667,3.055,128,134,8.485,0.524,3.162,392,130,-1.500,100,392,140,228,161.565,2.000,1.567,0.638,0.600
121,2,136.500,0.707,136,137,4.243,1.000,2.236,273,137,-2.000,100,273,231,231,153.435,1.000,2.000,0.500,1.000
122,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,100,136,256,238,135.000,1.000,1.000,1.000,1.000
123,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,236,244,135.000,1.000,1.000,1.000,1.000
124,2,137.000,0.000,137,137,5.657,0.785,2.828,274,137,NaN,100,274,265,252,45.000,1.414,2.646,0.378,0.667
125,15,117.067,13.588,84,137,15.314,0.804,6.325,1756,117,0.509,100,1756,438,263,71.565,4.000,1.490,0.671,0.811
126,4,130.000,9.345,116,135,11.314,0.393,4.243,520,135,-0.674,100,520,6,262,135.000,2.828,1.537,0.650,0.571
127,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,10,264,135.000,1.000,1.000,1.000,1.000
128,2,127.500,0.707,127,128,5.657,0.785,2.828,255,128,-2.000,100,255,430,267,45.000,1.414,2.646,0.378,0.667
129,3,130.000,8.888,120,137,6.243,0.967,3.162,390,133,-1.500,100,390,21,268,161.565,1.000,3.000,0.333,1.000
130,8,127.750,5.497,119,135,14.142,0.503,5.000,1022,130,-0.783,100,1022,374,277,126.870,3.000,1.449,0.690,0.696
131,1,132.000,0.000,132,132,2.828,1.000,1.414,132,132,NaN,100,132,124,278,135.000,1.000,1.000,1.000,1.000
132,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,NaN,100,129,434,280,135.000,1.000,1.000,1.000,1.000
133,11,124.455,9.822,99,133,11.071,1.000,5.000,1369,129,2.137,100,1369,459,285,53.130,3.000,1.372,0.729,0.957
134,30,131.367,4.238,123,137,22.971,0.714,10.296,3941,133,-0.909,100,3941,232,287,29.055,5.578,1.942,0.515,0.789
135,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,11,291,135.000,1.000,1.000,1.000,1.000
136,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,355,292,135.000,1.000,1.000,1.000,1.000
137,8,132.250,5.445,121,137,13.071,0.588,6.325,1058,136,0.207,100,1058,352,296,18.435,2.000,3.374,0.296,0.800
138,4,128.500,6.758,120,136,7.071,1.000,3.162,514,131,-1.204,100,514,141,297,161.565,2.000,1.468,0.681,0.800
139,4,130.000,4.546,125,136,8.485,0.698,3.606,520,130,-1.000,100,520,108,299,33.690,2.000,1.637,0.611,0.727
140,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,570,298,135.000,1.000,1.000,1.000,1.000
141,2,134.500,0.707,134,135,5.657,0.785,2.828,269,135,-2.000,100,269,115,310,45.000,1.414,2.646,0.378,0.667
142,3,133.000,1.000,132,134,8.485,0.524,4.243,399,133,-1.500,100,399,442,311,45.000,1.414,4.123,0.243,0.600
143,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,NaN,100,130,379,317,135.000,1.000,1.000,1.000,1.000
144,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,16,318,135.000,1.000,1.000,1.000,1.000
145,6,131.000,4.290,124,136,8.485,1.000,3.606,786,131,-0.672,100,786,222,332,33.690,2.828,1.291,0.775,0.800
146,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,100,136,218,330,135.000,1.000,1.000,1.000,1.000
147,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,184,340,135.000,1.000,1.000,1.000,1.000
148,8,132.875,2.295,128,136,12.485,0.645,5.385,1063,133,0.906,100,1063,320,342,21.801,2.000,2.510,0.398,0.842
149,3,132.000,5.292,126,136,7.071,0.754,3.606,396,134,-1.500,100,396,316,343,33.690,1.789,2.702,0.370,0.667
150,4,130.000,6.164,122,137,8.485,0.698,4.243,520,131,-1.000,100,520,508,353,45.000,2.121,2.654,0.377,0.667
151,14,121.500,12.714,100,137,12.728,1.000,5.385,1701,124,-0.942,100,1701,523,363,21.801,4.000,1.264,0.791,0.848
152,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,454,362,135.000,1.000,1.000,1.000,1.000
153,51,112.569,20.091,65,136,26.142,0.938,10.000,5741,116,-0.726,100,5741,445,372,36.870,8.000,1.310,0.763,0.903
154,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,466,366,135.000,1.000,1.000,1.000,1.000
155,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,145,375,135.000,1.000,1.000,1.000,1.000
156,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,0,384,135.000,1.000,1.000,1.000,1.000
157,2,130.000,2.828,128,132,5.657,0.785,2.828,260,132,-2.000,100,260,59,387,135.000,1.414,2.646,0.378,0.667
158,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,100,134,60,390,135.000,1.000,1.000,1.000,1.000
159,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,100,136,147,391,135.000,1.000,1.000,1.000,1.000
160,2,126.000,1.414,125,127,5.657,0.785,2.828,252,127,-2.000,100,252,73,397,135.000,1.414,2.646,0.378,0.667
161,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,NaN,100,131,245,405,135.000,1.000,1.000,1.000,1.000
162,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,390,406,135.000,1.000,1.000,1.000,1.000
163,2,133.000,5.657,129,137,5.657,0.785,2.828,266,137,-2.000,100,266,391,410,45.000,1.414,2.646,0.378,0.667
164,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,100,135,389,409,135.000,1.000,1.000,1.000,1.000
165,2,130.000,2.828,128,132,5.657,0.785,2.828,260,132,-2.000,100,260,234,419,45.000,1.414,2.646,0.378,0.667
166,10,129.200,6.408,118,137,18.385,0.372,5.831,1292,127,-1.109,100,1292,133,428,30.964,4.243,1.657,0.604,0.556
167,3,133.667,3.055,131,137,8.485,0.524,4.243,401,133,-1.500,100,401,369,428,45.000,1.414,4.123,0.243,0.600
168,3,136.333,1.155,135,137,5.657,1.000,2.828,409,137,-1.500,100,409,379,430,45.000,2.000,1.464,0.683,0.857
169,5,132.600,3.286,128,137,8.485,0.873,4.243,663,132,-0.785,100,663,373,432,45.000,2.121,2.308,0.433,0.769
170,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,100,136,377,429,135.000,1.000,1.000,1.000,1.000
171,15,133.067,4.148,121,137,27.213,0.255,9.220,1996,134,2.998,100,1996,364,437,40.601,5.657,1.635,0.612,0.484
172,3,133.333,4.726,128,137,8.485,0.524,3.162,400,135,-1.500,100,400,104,440,161.565,2.000,1.567,0.638,0.600
173,5,133.400,2.608,129,136,9.899,0.641,4.472,667,134,-0.155,100,667,361,442,26.565,2.000,2.152,0.465,0.714
174,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,206,442,135.000,1.000,1.000,1.000,1.000
175,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,100,137,540,444,135.000,1.000,1.000,1.000,1.000
