 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,10.0,148.700,9.499,135,164,11.899,0.887,5.385,1487,151,-1.148,100,1487,11,2,21.801,3.000,1.894,0.528,0.833
2,163,124.399,25.373,68,164,97.640,0.215,31.048,20277,125,-1.135,100,20277,82,30,75.069,13.000,3.332,0.300,0.557
3,14,158.929,2.999,152,163,20.971,0.400,7.211,2225,160,0.072,100,2225,239,4,33.690,4.919,1.549,0.646,0.560
4,5,159.000,6.481,149,164,9.899,0.641,4.123,795,162,-0.978,100,795,252,0,165.964,2.000,1.871,0.534,0.714
5,3,159.000,6.928,151,163,7.657,0.643,3.606,477,163,-1.500,100,477,256,3,56.310,1.789,2.702,0.370,0.667
6,97,132.351,20.906,85,162,49.456,0.498,18.028,12838,133,-0.774,100,12838,620,0,123.690,8.974,2.290,0.437,0.727
7,1,161.000,0.000,161,161,2.828,1.000,1.414,161,161,NaN,100,161,209,1,135.000,1.000,1.000,1.000,1.000
8,8,150.750,5.445,143,159,12.728,0.621,5.099,1206,152,-1.133,100,1206,265,5,168.690,3.000,1.608,0.622,0.727
9,1,161.000,0.000,161,161,2.828,1.000,1.414,161,161,NaN,100,161,597,3,135.000,1.000,1.000,1.000,1.000
10,1,157.000,0.000,157,157,2.828,1.000,1.414,157,157,NaN,100,157,612,4,135.000,1.000,1.000,1.000,1.000
11,125,125.576,22.277,70,164,53.698,0.545,20.881,15697,126,-0.786,100,15697,40,11,16.699,10.633,2.375,0.421,0.762
12,14,139.214,19.819,105,164,15.314,0.750,5.831,1949,143,-1.257,100,1949,635,7,149.036,4.715,1.146,0.873,0.757
13,6,152.333,9.852,138,164,9.071,0.916,4.243,914,157,-1.221,100,914,589,7,135.000,2.828,1.593,0.628,0.857
14,9,146.333,9.341,132,160,11.899,0.799,5.831,1317,148,-0.821,100,1317,603,7,149.036,2.828,2.326,0.430,0.818
15,15,156.333,7.997,139,164,26.042,0.278,10.296,2345,160,-0.223,100,2345,393,18,60.945,3.883,3.381,0.296,0.500
16,3,157.000,7.937,148,163,6.243,0.967,3.162,471,160,-1.500,100,471,595,9,161.565,1.000,3.000,0.333,1.000
17,1,161.000,0.000,161,161,2.828,1.000,1.414,161,161,NaN,100,161,613,9,135.000,1.000,1.000,1.000,1.000
18,10,154.200,7.480,141,164,18.385,0.372,7.071,1542,156,-0.938,100,1542,405,11,171.870,3.530,2.373,0.421,0.526
19,50,139.260,15.833,106,164,25.556,0.962,9.487,6963,138,-0.878,100,6963,229,16,18.435,7.000,1.167,0.857,0.917
20,16,137.625,18.751,104,164,15.314,0.857,6.325,2202,142,-0.862,100,2202,599,11,108.435,4.000,1.617,0.619,0.842
21,5,154.000,9.407,139,164,9.899,0.641,4.472,770,157,-0.567,100,770,539,13,153.435,2.530,2.126,0.470,0.625
22,4,158.250,5.909,150,163,7.071,1.000,3.162,633,162,-1.054,100,633,240,14,161.565,2.000,1.468,0.681,0.800
23,3,154.667,11.930,141,163,8.485,0.524,3.162,464,160,-1.500,100,464,107,15,161.565,2.000,1.567,0.638,0.600
24,13,158.385,5.501,145,163,16.142,0.627,6.403,2059,161,0.572,100,2059,310,15,128.660,4.000,1.524,0.656,0.743
25,2,164.000,0.000,164,164,4.828,1.000,2.236,328,164,NaN,100,328,308,20,116.565,1.000,2.000,0.500,1.000
26,1,164.000,0.000,164,164,2.828,1.000,1.414,164,164,NaN,100,164,65,21,135.000,1.000,1.000,1.000,1.000
27,264,107.735,32.260,54,164,69.012,0.697,25.000,28442,104,-1.373,100,28442,236,27,163.740,15.000,1.605,0.623,0.895
28,14,152.643,7.490,138,164,20.385,0.423,7.616,2137,156,-0.752,100,2137,412,22,156.801,4.802,1.908,0.524,0.560
29,31,149.806,12.224,119,164,28.627,0.475,10.770,4644,153,0.055,100,4644,22,33,68.199,5.578,2.208,0.453,0.674
30,1,164.000,0.000,164,164,2.828,1.000,1.414,164,164,NaN,100,164,577,23,135.000,1.000,1.000,1.000,1.000
31,19,144.368,16.091,100,164,18.142,0.725,7.810,2743,144,1.225,100,2743,629,28,39.806,4.243,2.136,0.468,0.760
32,1,164.000,0.000,164,164,2.828,1.000,1.414,164,164,NaN,100,164,98,24,135.000,1.000,1.000,1.000,1.000
33,171,121.807,21.176,81,164,61.012,0.577,22.361,20829,120,-0.947,100,20829,115,46,79.695,13.914,1.857,0.539,0.781
34,2,160.500,0.707,160,161,5.657,0.785,2.828,321,161,-2.000,100,321,301,26,45.000,1.414,2.646,0.378,0.667
35,460,112.311,29.523,48,164,100.125,0.577,31.953,51663,111,-1.042,100,51663,378,30,159.864,22.025,1.485,0.674,0.806
36,1,164.000,0.000,164,164,2.828,1.000,1.414,164,164,NaN,100,164,91,25,135.000,1.000,1.000,1.000,1.000
37,34,133.029,17.436,96,161,21.314,0.941,8.602,4523,132,-0.666,100,4523,54,33,54.462,6.000,1.262,0.792,0.907
38,16,155.500,7.294,134,164,16.728,0.719,6.708,2488,157,2.738,100,2488,413,34,63.435,4.000,1.454,0.688,0.800
39,1,158.000,0.000,158,158,2.828,1.000,1.414,158,158,NaN,100,158,41,29,135.000,1.000,1.000,1.000,1.000
40,1,160.000,0.000,160,160,2.828,1.000,1.414,160,160,NaN,100,160,623,29,135.000,1.000,1.000,1.000,1.000
41,1,152.000,0.000,152,152,2.828,1.000,1.414,152,152,NaN,100,152,41,31,135.000,1.000,1.000,1.000,1.000
42,9,149.000,7.730,137,158,11.899,0.799,5.657,1341,151,-1.184,100,1341,93,36,45.000,2.828,2.113,0.473,0.818
43,206,128.141,25.028,50,164,77.397,0.432,25.298,26397,130,-0.036,100,26397,67,48,18.435,15.038,1.737,0.576,0.722
44,25,148.600,10.292,122,164,23.213,0.583,9.434,3715,151,0.180,100,3715,297,35,147.995,4.685,2.133,0.469,0.758
45,1,157.000,0.000,157,157,2.828,1.000,1.414,157,157,NaN,100,157,627,35,135.000,1.000,1.000,1.000,1.000
46,93,135.118,22.096,83,164,48.527,0.496,15.620,12566,143,-0.865,100,12566,49,37,129.806,11.000,1.500,0.667,0.759
47,25,144.240,12.914,107,159,17.314,1.000,7.211,3606,146,0.712,100,3606,328,41,33.690,5.000,1.312,0.762,0.926
48,1,163.000,0.000,163,163,2.828,1.000,1.414,163,163,NaN,100,163,45,39,135.000,1.000,1.000,1.000,1.000
49,1,154.000,0.000,154,154,2.828,1.000,1.414,154,154,NaN,100,154,593,39,135.000,1.000,1.000,1.000,1.000
50,4,149.250,12.312,131,158,9.657,0.539,4.472,597,154,-0.721,100,597,23,44,63.435,1.897,3.093,0.323,0.667
51,12,147.833,9.003,131,160,16.142,0.579,7.211,1774,148,-0.848,100,1774,583,44,33.690,3.883,2.079,0.481,0.667
52,245,128.649,17.449,80,164,90.569,0.375,36.674,31519,129,-0.341,100,31519,594,60,25.866,12.757,3.862,0.259,0.643
53,29,142.138,16.315,100,164,23.556,0.657,9.220,4122,143,0.034,100,4122,258,42,130.601,5.814,1.796,0.557,0.795
54,7,157.857,4.488,153,164,11.314,0.687,5.000,1105,158,-1.416,100,1105,90,45,143.130,2.828,1.863,0.537,0.737
55,3,161.000,4.359,156,164,8.485,0.524,3.162,483,163,-1.500,100,483,255,47,108.435,2.000,1.567,0.638,0.600
56,2,162.000,2.828,160,164,5.657,0.785,2.828,324,164,-2.000,100,324,378,49,45.000,1.414,2.646,0.378,0.667
57,2,161.500,3.536,159,164,4.828,1.000,2.236,323,164,-2.000,100,323,242,48,116.565,1.000,2.000,0.500,1.000
58,9,159.444,4.799,152,164,13.314,0.638,5.831,1435,161,-1.054,100,1435,332,53,59.036,2.828,2.472,0.404,0.720
59,17,148.294,12.618,122,163,17.899,0.667,7.280,2521,154,-0.606,100,2521,38,56,74.055,4.000,2.015,0.496,0.829
60,1,164.000,0.000,164,164,2.828,1.000,1.414,164,164,NaN,100,164,513,49,135.000,1.000,1.000,1.000,1.000
61,4,159.000,4.899,153,163,7.071,1.000,3.606,636,163,-1.593,100,636,63,52,33.690,2.000,2.031,0.492,0.800
62,1,149.000,0.000,149,149,2.828,1.000,1.414,149,149,NaN,100,149,513,51,135.000,1.000,1.000,1.000,1.000
63,2,160.000,4.243,157,163,4.828,1.000,2.236,320,163,-2.000,100,320,51,53,116.565,1.000,2.000,0.500,1.000
64,40,145.750,10.902,125,164,25.799,0.755,11.402,5830,145,-0.936,100,5830,107,62,52.125,5.657,2.075,0.482,0.851
65,1,164.000,0.000,164,164,2.828,1.000,1.414,164,164,NaN,100,164,249,53,135.000,1.000,1.000,1.000,1.000
66,72,155.972,6.955,139,164,44.770,0.451,15.232,11230,158,-0.383,100,11230,175,68,66.801,10.000,1.356,0.737,0.692
67,33,155.879,7.253,136,164,36.527,0.311,11.402,5144,157,0.497,100,5144,85,57,164.745,6.731,2.002,0.499,0.574
68,1,163.000,0.000,163,163,2.828,1.000,1.414,163,163,NaN,100,163,187,57,135.000,1.000,1.000,1.000,1.000
69,1,163.000,0.000,163,163,2.828,1.000,1.414,163,163,NaN,100,163,277,57,135.000,1.000,1.000,1.000,1.000
70,115,134.043,21.510,69,164,44.284,0.737,16.763,15415,138,-0.392,100,15415,46,74,72.646,10.419,1.809,0.553,0.858
71,1,158.000,0.000,158,158,2.828,1.000,1.414,158,158,NaN,100,158,247,59,135.000,1.000,1.000,1.000,1.000
72,341,147.824,12.385,103,164,118.267,0.306,29.120,50408,149,1.017,100,50408,288,87,74.055,23.195,1.446,0.691,0.671
73,3,158.667,5.033,154,164,8.485,0.524,3.162,476,158,-1.500,100,476,333,59,108.435,2.000,1.567,0.638,0.600
74,102,148.922,15.788,101,164,49.355,0.526,18.868,15190.000,156,0.506,100,15190.000,238,77,57.995,9.430,2.458,0.407,0.776
75,93,148.000,14.765,102,164,53.598,0.407,20.591,13764,152,0.671,100,13764,362,73,29.055,9.093,2.550,0.392,0.684
76,3,155.333,8.083,148,164,8.485,0.524,3.162,466,154,-1.500,100,466,613,61,161.565,2.000,1.567,0.638,0.600
77,3,163.333,1.155,162,164,8.485,0.524,4.243,490,164,-1.500,100,490,9,68,45.000,1.414,4.123,0.243,0.600
78,10,155.900,8.937,140,164,18.142,0.382,7.616,1559,160,-1.065,100,1559,21,65,113.199,2.846,3.320,0.301,0.588
79,58,131.259,18.641,92,164,32.870,0.675,15.000,7613,131,-0.647,100,7613,175,78,36.870,5.657,2.866,0.349,0.853
80,211,132.915,22.787,73,164,103.054,0.250,32.249,28045,137,-0.734,100,28045,54,77,7.125,17.489,1.914,0.522,0.520
81,8,160.250,3.454,155,164,16.142,0.386,5.657,1282,162,-1.438,100,1282,250,73,45.000,3.795,1.732,0.577,0.593
82,1,164.000,0.000,164,164,2.828,1.000,1.414,164,164,NaN,100,164,17,71,135.000,1.000,1.000,1.000,1.000
83,1,156.000,0.000,156,156,2.828,1.000,1.414,156,156,NaN,100,156,265,71,135.000,1.000,1.000,1.000,1.000
84,60,157.600,5.305,139,164,38.527,0.508,15.264,9456,160,1.613,100,9456,299,84,58.392,8.485,1.929,0.518,0.698
85,2,160.500,2.121,159,162,5.657,0.785,2.828,321,162,-2.000,100,321,314,73,45.000,1.414,2.646,0.378,0.667
86,23,154.043,8.992,136,164,18.142,0.878,7.810,3543,154,-0.886,100,3543,13,72,129.806,4.950,1.733,0.577,0.836
87,113,135.637,19.812,52,164,46.284,0.663,15.620,15327,138,1.284,100,15327,31,74,129.806,12.225,1.245,0.803,0.810
88,1,158.000,0.000,158,158,2.828,1.000,1.414,158,158,NaN,100,158,271,73,135.000,1.000,1.000,1.000,1.000
89,8,156.375,11.070,133,164,12.485,0.645,5.385,1251,163,0.461,100,1251,549,78,68.199,2.846,2.181,0.458,0.727
90,14,158.571,4.831,148,163,17.314,0.587,7.071,2220,162,-0.339,100,2220,335,79,98.130,3.000,2.019,0.495,0.737
91,16,147.250,16.164,115,164,15.314,0.857,7.211,2356,151,-0.750,100,2356,535,84,33.690,4.000,1.995,0.501,0.842
92,1,164.000,0.000,164,164,2.828,1.000,1.414,164,164,NaN,100,164,25,81,135.000,1.000,1.000,1.000,1.000
93,30,154.700,8.209,130,164,22.385,0.752,9.220,4641,156,1.015,100,4641,84,87,40.601,5.657,1.693,0.591,0.811
94,1,162.000,0.000,162,162,2.828,1.000,1.414,162,162,NaN,100,162,127,83,135.000,1.000,1.000,1.000,1.000
95,1,158.000,0.000,158,158,2.828,1.000,1.414,158,158,NaN,100,158,363,85,135.000,1.000,1.000,1.000,1.000
96,1,160.000,0.000,160,160,2.828,1.000,1.414,160,160,NaN,100,160,501,85,135.000,1.000,1.000,1.000,1.000
97,5,159.600,2.074,158,163,8.485,0.873,3.162,798,159,-0.517,100,798,533,85,108.435,2.828,1.000,1.000,0.714
98,34,140.559,12.201,114,162,22.385,0.853,8.602,4779,141,-0.682,100,4779,129,94,54.462,6.364,1.281,0.780,0.850
