 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
63,3,150.667,4.619,148,156,8.485,0.524,3.162,452.000,148,-1.500,100,452.000,577,53,161.565,2.000,1.567,0.638,0.600
64,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,155,55,135.000,1.000,1.000,1.000,1.000
65,59,140.237,12.357,95,159,29.799,0.835,11.705,8274.000,142,1.688,100,8274.000,156,57,109.983,8.000,1.490,0.671,0.849
66,1,155.000,0.000,155,155,2.828,1.000,1.414,155.000,155,NaN,100,155.000,333,57,135.000,1.000,1.000,1.000,1.000
67,13,144.462,14.903,102,159,16.142,0.627,5.831,1878.000,148,3.165,100,1878.000,505,57,120.964,4.000,1.300,0.769,0.765
68,12,154.000,5.444,144,159,11.899,1.000,5.385,1848.000,156,-0.459,100,1848.000,540,60,21.801,3.000,1.579,0.633,0.889
69,6,153.000,5.514,143,157,7.657,1.000,3.606,918.000,156,-0.252,100,918.000,132,58,123.690,2.000,1.500,0.667,1.000
70,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,481,59,135.000,1.000,1.000,1.000,1.000
71,3,144.667,12.858,130,154,8.485,0.524,3.162,434.000,150,-1.500,100,434.000,496,60,161.565,2.000,1.567,0.638,0.600
72,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,619,61,135.000,1.000,1.000,1.000,1.000
73,5,153.200,5.805,144,159,9.657,0.674,4.123,766.000,154,-0.659,100,766.000,271,63,104.036,2.000,2.188,0.457,0.769
74,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,603,63,135.000,1.000,1.000,1.000,1.000
75,66,128.697,21.209,77,157,36.870,0.610,15.811,8494.000,131,-0.603,100,8494.000,23,75,34.695,7.778,2.317,0.432,0.795
76,28,140.143,15.537,97,158,21.556,0.757,9.487,3924.000,146,0.239,100,3924.000,342,69,18.435,5.000,1.970,0.508,0.812
77,2,149.000,12.728,140,158,4.828,1.000,2.236,298.000,158,-2.000,100,298.000,597,65,116.565,1.000,2.000,0.500,1.000
78,178,107.360,32.255,43,159,59.598,0.630,22.361,19110.000,106,-1.243,100,19110.000,331,88,79.695,13.000,1.699,0.589,0.832
79,8,149.500,9.899,129,159,10.485,0.914,4.472,1196.000,154,0.273,100,1196.000,465,67,153.435,3.000,1.435,0.697,0.842
80,5,152.800,5.263,148,159,14.142,0.314,4.243,764.000,150,-1.774,100,764.000,471,67,135.000,3.000,1.000,1.000,0.556
81,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,352,69,135.000,1.000,1.000,1.000,1.000
82,171,110.667,25.417,64,159,51.698,0.804,18.601,18924.000,102,-1.006,100,18924.000,427,71,143.746,13.000,1.226,0.815,0.910
83,3,157.000,1.732,155,158,8.485,0.524,3.162,471.000,158,-1.500,100,471.000,457,69,161.565,2.000,1.567,0.638,0.600
84,104,134.962,16.386,96,159,43.113,0.703,16.553,14036.000,136,-1.046,100,14036.000,350,74,154.983,9.858,1.907,0.524,0.819
85,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,607,71,135.000,1.000,1.000,1.000,1.000
86,7,150.857,6.362,141,159,11.899,0.621,4.243,1056.000,152,-1.010,100,1056.000,541,73,135.000,3.000,1.027,0.974,0.778
87,12,140.333,13.103,118,158,11.899,1.000,5.000,1684.000,146,-1.199,100,1684.000,449,74,126.870,4.000,1.281,0.780,0.857
88,18,137.778,15.039,111,159,17.556,0.734,8.602,2480.000,137,-1.091,100,2480.000,601,75,144.462,4.160,2.432,0.411,0.766
89,13,149.923,9.096,134,159,19.556,0.427,8.602,1949.000,154,-0.878,100,1949.000,592,78,125.538,3.578,3.032,0.330,0.605
90,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,307,81,135.000,1.000,1.000,1.000,1.000
91,418,109.969,26.696,48,159,126.267,0.329,37.202,45967.000,110,-0.835,100,45967.000,552,111,53.746,23.933,1.698,0.589,0.628
92,3,149.667,1.155,149,151,7.657,0.643,3.606,449.000,149,-1.500,100,449.000,431,86,56.310,1.789,2.702,0.370,0.667
93,27,144.037,12.519,107,159,27.556,0.447,11.402,3889.000,143,1.371,100,3889.000,578,92,52.125,6.364,2.286,0.437,0.568
94,13,128.308,22.070,85,152,13.314,0.922,5.385,1668.000,135,-0.845,100,1668.000,36,85,111.801,4.000,1.489,0.672,0.788
95,190,103.274,29.349,42,159,55.941,0.763,21.401,19622.000,102,-1.038,100,19622.000,125,102,37.405,13.572,1.706,0.586,0.874
96,3,148.667,4.163,144,152,8.485,0.524,4.243,446.000,150,-1.500,100,446.000,187,85,135.000,1.414,4.123,0.243,0.600
97,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,557,85,135.000,1.000,1.000,1.000,1.000
98,73,133.356,17.453,88,159,45.698,0.439,17.263,9735.000,136,-0.722,100,9735.000,609,102,79.992,9.506,1.551,0.645,0.679
99,7,146.286,12.365,124,158,9.071,1.000,3.606,1024.000,145,-0.547,100,1024.000,544,88,123.690,3.000,1.069,0.936,0.875
100,5,147.200,7.823,137,155,9.899,0.641,4.472,736.000,146,-1.453,100,736.000,287,91,153.435,2.530,2.126,0.470,0.625
101,39,128.718,18.340,91,156,25.213,0.771,10.296,5020.000,132,-1.009,100,5020.000,505,100,60.945,5.657,1.824,0.548,0.830
102,17,133.353,19.065,92,159,14.485,1.000,6.403,2267.000,136,-0.571,100,2267.000,535,96,51.340,4.000,1.385,0.722,0.919
103,3,157.333,1.155,156,158,6.828,0.809,3.162,472.000,158,-1.500,100,472.000,0,92,108.435,1.000,3.000,0.333,1.000
104,8,146.000,9.335,133,157,10.485,0.914,4.472,1168.000,151,-1.562,100,1168.000,25,96,63.435,3.000,1.605,0.623,0.800
105,2,155.500,2.121,154,157,5.657,0.785,2.828,311.000,157,-2.000,100,311.000,430,92,135.000,1.414,2.646,0.378,0.667
106,3,154.000,7.000,146,159,7.657,0.643,3.606,462.000,157,-1.500,100,462.000,521,95,56.310,1.789,2.702,0.370,0.667
107,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,533,93,135.000,1.000,1.000,1.000,1.000
108,52,148.558,7.490,129,159,33.456,0.584,13.342,7725.000,149,0.365,100,7725.000,327,95,167.005,7.000,2.356,0.424,0.738
109,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,81,95,135.000,1.000,1.000,1.000,1.000
110,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,83,95,135.000,1.000,1.000,1.000,1.000
111,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,353,95,135.000,1.000,1.000,1.000,1.000
112,129,87.209,38.353,25,159,43.113,0.872,16.553,11250.000,80,-1.023,100,11250.000,23,112,64.983,11.314,1.394,0.717,0.925
113,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,191,97,135.000,1.000,1.000,1.000,1.000
114,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,193,97,135.000,1.000,1.000,1.000,1.000
115,14,140.429,11.036,119,156,16.142,0.675,6.325,1966.000,141,-0.904,100,1966.000,183,104,71.565,4.000,1.531,0.653,0.737
116,3,147.000,6.245,142,154,8.485,0.524,3.162,441.000,145,-1.500,100,441.000,283,99,108.435,2.000,1.567,0.638,0.600
117,5,157.200,2.168,154,159,9.899,0.641,4.243,786.000,158,-1.184,100,786.000,529,102,45.000,2.828,1.553,0.644,0.714
118,33,139.242,12.114,116,157,25.213,0.652,8.544,4595.000,140,-0.850,100,4595.000,202,108,69.444,7.000,1.307,0.765,0.776
119,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,61,101,135.000,1.000,1.000,1.000,1.000
120,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,145,101,135.000,1.000,1.000,1.000,1.000
121,24,141.208,14.824,109,159,20.385,0.726,7.211,3389.000,145,-0.620,100,3389.000,316,105,33.690,5.000,1.154,0.867,0.842
122,2,153.500,3.536,151,156,5.657,0.785,2.828,307.000,156,-2.000,100,307.000,436,103,45.000,1.414,2.646,0.378,0.667
123,3,151.667,2.517,149,154,8.485,0.524,3.162,455.000,152,-1.500,100,455.000,461,105,161.565,2.000,1.567,0.638,0.600
124,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,480,104,135.000,1.000,1.000,1.000,1.000
125,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,534,104,135.000,1.000,1.000,1.000,1.000
126,7,152.429,5.912,142,159,14.142,0.440,4.472,1067.000,152,-0.619,100,1067.000,217,105,153.435,3.000,1.346,0.743,0.636
127,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,148,106,135.000,1.000,1.000,1.000,1.000
128,4,153.250,2.986,149,156,11.314,0.393,5.657,613.000,154,-0.853,100,613.000,288,106,135.000,1.414,5.568,0.180,0.571
129,450,121.293,23.915,54,159,130.167,0.334,36.497,54582.000,122,-0.937,100,54582.000,468,143,80.538,25.686,1.720,0.581,0.679
130,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,509,109,135.000,1.000,1.000,1.000,1.000
131,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,511,109,135.000,1.000,1.000,1.000,1.000
132,5,150.000,6.782,143,157,7.071,1.000,3.606,750.000,149,-1.745,100,750.000,255,110,146.310,2.000,1.553,0.644,0.909
133,24,141.875,15.605,90,159,28.042,0.384,8.544,3405.000,147,3.114,100,3405.000,576,117,20.556,7.428,1.093,0.915,0.571
134,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,583,111,135.000,1.000,1.000,1.000,1.000
135,64,123.250,21.388,74,159,31.456,0.813,12.083,7888.000,121,-0.607,100,7888.000,430,112,114.444,8.661,1.491,0.671,0.826
136,8,145.375,11.513,127,159,12.728,0.621,4.472,1163.000,151,-1.190,100,1163.000,210,114,153.435,3.000,1.250,0.800,0.727
137,101,109.881,29.679,55,159,37.456,0.905,13.601,11098.000,107,-1.219,100,11098.000,360,123,36.027,11.314,1.134,0.882,0.890
138,15,142.800,14.556,114,159,17.899,0.588,8.062,2142.000,146,-0.207,100,2142.000,54,121,60.255,3.795,2.386,0.419,0.769
139,6,154.667,2.944,150,158,9.657,0.809,4.472,928.000,156,-0.960,100,928.000,304,114,116.565,2.000,2.082,0.480,0.857
140,6,142.000,10.507,130,159,10.485,0.686,4.472,852.000,144,-0.804,100,852.000,130,119,63.435,2.828,1.650,0.606,0.667
141,6,151.167,7.705,142,158,11.071,0.615,4.243,907.000,157,-1.662,100,907.000,597,115,135.000,3.000,1.415,0.707,0.750
142,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,416,116,135.000,1.000,1.000,1.000,1.000
143,453,99.978,33.876,37,159,110.468,0.466,38.328,45290.000,97,-1.219,100,45290.000,105,117,105.124,20.239,2.509,0.399,0.751
144,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,217,117,135.000,1.000,1.000,1.000,1.000
145,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,581,117,135.000,1.000,1.000,1.000,1.000
146,10,134.700,18.142,104,156,10.485,1.000,5.000,1347.000,138,-0.945,100,1347.000,614,117,143.130,3.000,1.551,0.645,0.909
147,4,150.750,4.856,146,157,8.243,0.740,4.123,603.000,152,-1.326,100,603.000,199,119,165.964,1.000,4.000,0.250,1.000
148,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,217,119,135.000,1.000,1.000,1.000,1.000
149,1,155.000,0.000,155,155,2.828,1.000,1.414,155.000,155,NaN,100,155.000,226,120,135.000,1.000,1.000,1.000,1.000
150,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,21,121,135.000,1.000,1.000,1.000,1.000
151,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,445,121,135.000,1.000,1.000,1.000,1.000
152,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,573,123,135.000,1.000,1.000,1.000,1.000
153,116,102.500,32.373,48,159,40.870,0.873,14.866,11890.000,101,-1.210,100,11890.000,484,129,160.346,10.983,1.388,0.721,0.903
154,3,155.000,3.606,151,158,6.243,0.967,3.162,465.000,156,-1.500,100,465.000,591,127,161.565,1.000,3.000,0.333,1.000
155,8,148.375,8.210,137,159,10.485,0.914,5.000,1187.000,153,-1.471,100,1187.000,596,131,53.130,2.828,1.939,0.516,0.842
156,2,153.500,6.364,149,158,5.657,0.785,2.828,307.000,158,-2.000,100,307.000,171,130,45.000,1.414,2.646,0.378,0.667
157,14,139.071,14.892,108,156,16.142,0.675,6.325,1947.000,143,-0.558,100,1947.000,257,134,71.565,4.000,1.795,0.557,0.737
158,124,131.887,15.972,92,158,65.497,0.363,23.324,16354.000,133,-0.596,100,16354.000,168,143,30.964,11.088,2.430,0.412,0.649
159,28,141.679,14.872,108,158,21.556,0.757,8.246,3967.000,147,0.085,100,3967.000,231,132,14.036,5.000,1.368,0.731,0.836
160,105,115.705,29.300,56,159,41.941,0.750,15.811,12149.000,111,-1.164,100,12149.000,341,142,34.695,9.436,1.843,0.543,0.847
161,55,116.836,28.278,42,159,26.971,0.950,10.296,6426.000,121,-0.519,100,6426.000,441,140,60.945,8.000,1.251,0.799,0.917
162,11,142.182,17.787,107,159,13.314,0.780,5.657,1564.000,147,-0.612,100,1564.000,363,136,45.000,3.536,1.599,0.626,0.815
163,16,151.938,6.826,137,159,17.556,0.652,8.602,2431.000,155,-0.109,100,2431.000,406,132,144.462,3.328,3.266,0.306,0.762
164,1,153.000,0.000,153,153,2.828,1.000,1.414,153.000,153,NaN,100,153.000,27,133,135.000,1.000,1.000,1.000,1.000
165,1,156.000,0.000,156,156,2.828,1.000,1.414,156.000,156,NaN,100,156.000,143,133,135.000,1.000,1.000,1.000,1.000
166,7,152.571,4.392,146,158,11.314,0.687,4.472,1068.000,153,-1.319,100,1068.000,416,137,63.435,3.000,1.280,0.781,0.700
167,8,144.875,8.509,129,157,11.071,0.820,5.385,1159.000,146,-0.199,100,1159.000,543,133,158.199,2.000,2.392,0.418,0.889
168,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,562,134,135.000,1.000,1.000,1.000,1.000
169,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,27,135,135.000,1.000,1.000,1.000,1.000
170,1,158.000,0.000,158,158,2.828,1.000,1.414,158.000,158,NaN,100,158.000,143,135,135.000,1.000,1.000,1.000,1.000
171,17,149.235,6.350,134,159,18.728,0.609,7.810,2537.000,149,0.179,100,2537.000,208,140,39.806,5.145,1.603,0.624,0.680
172,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,519,135,135.000,1.000,1.000,1.000,1.000
173,2,149.000,4.243,146,152,5.657,0.785,2.828,298.000,152,-2.000,100,298.000,375,140,45.000,1.414,2.646,0.378,0.667
174,296,112.672,30.082,43,159,88.468,0.475,30.150,33351.000,120,-1.008,100,33351.000,400,146,174.289,18.000,2.068,0.484,0.788
175,143,113.783,27.524,49,159,54.527,0.604,20.224,16271.000,112,-0.970,100,16271.000,596,138,98.531,11.154,1.955,0.511,0.827
176,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,609,139,135.000,1.000,1.000,1.000,1.000
177,2,154.500,6.364,150,159,5.657,0.785,2.828,309.000,159,-2.000,100,309.000,42,143,45.000,1.414,2.646,0.378,0.667
178,9,144.778,9.897,126,155,11.314,0.884,5.000,1303.000,144,-0.680,100,1303.000,145,145,36.870,2.828,1.915,0.522,0.783
179,22,138.955,16.155,111,159,20.385,0.665,7.616,3057.000,143,-1.324,100,3057.000,563,143,156.801,5.145,1.650,0.606,0.746
180,7,140.429,12.408,121,155,11.314,0.687,4.472,983.000,143,-1.042,100,983.000,240,145,26.565,2.828,1.586,0.631,0.636
181,2,139.000,8.485,133,145,5.657,0.785,2.828,278.000,145,-2.000,100,278.000,529,144,45.000,1.414,2.646,0.378,0.667
182,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,580,142,135.000,1.000,1.000,1.000,1.000
183,7,147.429,7.913,134,156,10.485,0.800,4.472,1032.000,149,-0.803,100,1032.000,433,143,116.565,2.828,1.668,0.600,0.778
184,3,149.000,6.245,144,156,8.485,0.524,3.162,447.000,147,-1.500,100,447.000,269,145,161.565,2.000,1.567,0.638,0.600
185,8,136.625,15.666,108,159,10.485,0.914,5.000,1093.000,143,-0.365,100,1093.000,635,148,53.130,2.828,1.939,0.516,0.842
186,43,131.302,19.708,80,158,32.042,0.526,13.342,5646.000,134,-0.179,100,5646.000,27,148,12.995,6.000,1.998,0.501,0.768
187,11,144.818,8.530,129,157,15.556,0.571,5.831,1593.000,142,-0.789,100,1593.000,157,150,30.964,3.795,1.714,0.583,0.688
188,3,152.667,3.786,150,157,8.485,0.524,3.162,458.000,151,-1.500,100,458.000,277,147,161.565,2.000,1.567,0.638,0.600
189,14,141.286,14.204,114,158,13.899,0.911,5.831,1978.000,146,-0.563,100,1978.000,451,150,30.964,4.000,1.563,0.640,0.848
190,9,148.333,8.307,135,159,14.142,0.565,4.472,1335.000,150,-1.166,100,1335.000,469,147,116.565,4.000,1.122,0.892,0.692
191,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,313,149,135.000,1.000,1.000,1.000,1.000
192,23,144.870,10.372,119,158,30.627,0.308,12.207,3332.000,146,0.288,100,3332.000,530,156,34.992,5.929,2.536,0.394,0.451
193,4,148.500,10.279,135,157,8.485,0.698,4.243,594.000,156,-1.343,100,594.000,286,150,135.000,2.121,2.654,0.377,0.667
194,1,149.000,0.000,149,149,2.828,1.000,1.414,149.000,149,NaN,100,149.000,299,151,135.000,1.000,1.000,1.000,1.000
195,2,152.000,9.899,145,159,5.657,0.785,2.828,304.000,159,-2.000,100,304.000,339,154,45.000,1.414,2.646,0.378,0.667
196,8,154.125,5.357,143,158,9.899,1.000,4.472,1233.000,157,0.293,100,1233.000,589,153,153.435,3.000,1.605,0.623,0.800
197,17,132.118,16.015,101,158,13.899,1.000,6.403,2246.000,136,-0.602,100,2246.000,371,153,141.340,4.000,1.497,0.668,0.919
198,19,142.842,12.230,119,159,15.556,0.987,6.325,2714.000,144,-0.750,100,2714.000,425,158,18.435,4.950,1.190,0.840,0.826
