 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3.0,136.333,4.041,134,141,6.243,0.967,3.162,409,134,627.770,0,409,44,0,161.565,1.000,3.000,0.333,1.000
2,24,123.792,13.497,92,144,29.899,0.337,14.142,2971,128,3.165,0,2971,63,2,8.130,2.000,6.987,0.143,0.889
3,13,111.308,13.871,91,135,15.071,0.719,7.280,1447,110,12.739,0,1447,138,2,15.945,2.000,3.340,0.299,0.963
4,129,116.760,19.740,59,150,55.841,0.520,23.854,15062,119,1.686,0,15062,173,22,56.976,9.297,3.058,0.327,0.759
5,104,120.769,16.844,76,145,66.426,0.296,25.080,12560,126,-0.136,0,12560,215,12,23.499,8.820,3.371,0.297,0.658
6,14,129.500,3.995,123,138,18.385,0.521,8.485,1813,129,-8008.765,0,1813,438,9,45.000,2.828,3.093,0.323,0.737
7,40,113.175,23.241,57,143,27.213,0.679,11.402,4527,118,-1.044,0,4527,149,11,15.255,6.000,1.982,0.504,0.792
8,3,115.333,13.317,100,124,5.657,1.000,2.828,346,122,46.226,0,346,119,11,135.000,2.000,1.464,0.683,0.857
9,163,77.110,34.594,14,145,51.113,0.784,17.493,12569,74,-1.249,0,12569,134,11,120.964,14.310,1.194,0.838,0.879
10,471,115.660,13.544,93,153,90.326,0.725,32.527,54476,110,-3.262,0,54476,259,41,45.000,21.356,1.642,0.609,0.884
11,94,119.043,20.477,58,153,42.284,0.661,17.464,11190,121,1.070,0,11190,78,18,103.241,9.806,1.943,0.515,0.817
12,12,119.000,10.445,97,135,11.899,1.000,5.000,1428,122,56.430,0,1428,403,24,36.870,4.000,1.135,0.881,0.857
13,601,115.030,23.349,48,158,116.225,0.559,47.011,69133,117,-0.603,0,69133,535,54,38.089,21.762,2.457,0.407,0.843
14,3,132.333,5.033,127,137,5.657,1.000,2.828,397,133,357.214,0,397,254,29,45.000,2.000,1.464,0.683,0.857
15,52,121.288,14.953,89,146,27.556,0.861,11.662,6307,122,-1.768,0,6307,421,29,149.036,7.000,1.582,0.632,0.912
16,4,129.500,1.915,127,131,7.071,1.000,3.162,518,131,-899.154,0,518,96,32,161.565,2.000,1.468,0.681,0.800
17,457,110.007,20.159,44,153,150.510,0.254,42.544,50273,115,1.312,0,50273,102,56,23.552,26.533,2.212,0.452,0.528
18,2,121.000,4.243,118,124,5.657,0.785,2.828,242,124,-464.305,0,242,108,37,45.000,1.414,2.646,0.378,0.667
19,5,131.600,5.683,124,139,11.899,0.444,3.606,658,130,-2598.852,0,658,92,40,123.690,3.000,1.172,0.853,0.625
20,3,131.667,1.155,131,133,5.657,1.000,2.828,395,131,-621.857,0,395,96,44,135.000,2.000,1.464,0.683,0.857
21,33,126.424,9.760,106,146,22.142,0.846,9.220,4172,129,-65.892,0,4172,312,57,77.471,5.000,1.763,0.567,0.880
22,13,128.769,14.336,103,155,14.485,0.779,6.708,1674,129,5.016,0,1674,168,52,26.565,3.000,1.932,0.518,0.867
23,86,108.430,17.039,72,135,35.799,0.843,13.038,9325,109,0.861,0,9325,404,56,122.471,10.465,1.133,0.882,0.873
24,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,-397.008,0,131,125,57,135.000,1.000,1.000,1.000,1.000
25,1,138.000,0.000,138,138,2.828,1.000,1.414,138,138,410.008,0,138,124,59,135.000,1.000,1.000,1.000,1.000
26,2,117.500,7.778,112,123,4.243,1.000,2.236,235,123,233.568,0,235,106,62,153.435,1.000,2.000,0.500,1.000
27,5,116.000,10.075,104,124,8.485,0.873,3.606,580,123,-1.769,0,580,421,62,123.690,2.000,1.653,0.605,0.833
28,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,NaN,0,119,111,63,135.000,1.000,1.000,1.000,1.000
29,28,128.643,12.139,100,147,21.556,0.757,9.434,3602,132,12.477,0,3602,87,65,122.005,4.919,2.181,0.458,0.824
30,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,407.008,0,137,103,67,135.000,1.000,1.000,1.000,1.000
31,6,119.500,3.209,117,124,9.657,0.809,4.123,717,119,-1.533,0,717,112,70,104.036,2.000,1.809,0.553,0.857
32,75,122.387,13.539,74,149,51.355,0.357,18.439,9179,123,3.914,0,9179,108,87,49.399,8.806,2.212,0.452,0.664
33,2,132.000,7.071,127,137,4.243,1.000,2.236,264,137,303.707,0,264,124,73,153.435,1.000,2.000,0.500,1.000
34,2,121.500,2.121,120,123,4.243,1.000,2.236,243,123,-801.611,0,243,108,74,153.435,1.000,2.000,0.500,1.000
35,5200,34.209,28.778,1,149,415.831,0.378,134.715,177887,23,2.620,0,177887,113,182,40.786,69.673,2.751,0.363,0.720
36,1,124.000,0.000,124,124,2.828,1.000,1.414,124,124,-375.999,0,124,96,76,135.000,1.000,1.000,1.000,1.000
37,6,132.667,9.374,122,148,8.485,1.000,3.606,796,132,-0.768,0,796,135,76,123.690,2.828,1.291,0.775,0.800
38,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,358.999,0,121,142,76,135.000,1.000,1.000,1.000,1.000
39,162,100.568,26.420,49,149,50.527,0.797,17.000,16292,104,-1.155,0,16292,329,81,151.928,14.000,1.072,0.933,0.900
40,16,121.000,13.837,92,143,14.728,0.927,6.403,1936,122,-10.625,0,1936,261,78,128.660,4.243,1.695,0.590,0.821
41,2,132.500,0.707,132,133,5.657,0.785,2.828,265,133,-2.000,0,265,278,78,135.000,1.414,2.646,0.378,0.667
42,16,112.188,16.347,88,147,15.314,0.857,6.325,1795,108,-0.190,0,1795,0,89,18.435,4.000,1.706,0.586,0.821
43,6,114.667,12.160,96,127,9.071,0.916,4.243,688,122,-1.162,0,688,89,96,45.000,2.828,1.593,0.628,0.857
44,50,99.840,34.482,39,162,30.870,0.659,13.038,4992,99,-1.308,0,4992,105,104,32.471,5.657,2.492,0.401,0.820
45,11,135.727,12.491,107,151,11.071,1.000,5.000,1493,137,45.545,0,1493,301,95,126.870,3.000,1.372,0.729,0.957
46,12,127.583,10.706,111,145,11.657,1.000,5.000,1531,132,31.176,0,1531,326,100,143.130,3.000,1.333,0.750,1.000
47,7,106.286,12.958,89,122,10.485,0.800,4.472,744,103,-1.444,0,744,122,107,63.435,2.828,1.668,0.600,0.778
48,1,134.000,0.000,134,134,2.828,1.000,1.414,134,134,NaN,0,134,317,103,135.000,1.000,1.000,1.000,1.000
49,12,114.583,23.208,81,147,12.485,0.967,5.657,1375,127,-1.396,0,1375,130,104,135.000,4.000,1.419,0.705,0.889
