 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
218,2,126.000,1.414,125,127,5.657,0.785,2.828,252,127,-785.680,0,252,328,349,45.000,1.414,2.646,0.378,0.667
219,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,-369.999,0,122,411,347,135.000,1.000,1.000,1.000,1.000
220,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,-363.999,0,120,162,350,135.000,1.000,1.000,1.000,1.000
221,1,117.000,0.000,117,117,2.828,1.000,1.414,117,117,-354.999,0,117,441,351,135.000,1.000,1.000,1.000,1.000
222,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,NaN,0,127,502,352,135.000,1.000,1.000,1.000,1.000
223,2,123.000,4.243,120,126,5.657,0.785,2.828,246,126,-1145.961,0,246,518,352,135.000,1.414,2.646,0.378,0.667
224,2,121.000,2.828,119,123,4.243,1.000,2.236,242,123,325.648,0,242,12,356,153.435,1.000,2.000,0.500,1.000
225,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,358.999,0,121,19,357,135.000,1.000,1.000,1.000,1.000
226,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,349.999,0,118,235,357,135.000,1.000,1.000,1.000,1.000
227,2,123.000,2.828,121,125,5.657,0.785,2.828,246,125,331.608,0,246,405,357,135.000,1.414,2.646,0.378,0.667
228,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,NaN,0,120,110,362,135.000,1.000,1.000,1.000,1.000
229,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,NaN,0,121,407,363,135.000,1.000,1.000,1.000,1.000
230,1,125.000,0.000,125,125,2.828,1.000,1.414,125,125,NaN,0,125,561,363,135.000,1.000,1.000,1.000,1.000
231,2,123.500,0.707,123,124,5.657,0.785,2.828,247,124,-2.000,0,247,605,366,45.000,1.414,2.646,0.378,0.667
232,3,119.000,2.000,117,121,8.485,0.524,3.162,357,119,-1340.128,0,357,152,366,161.565,2.000,1.567,0.638,0.600
233,6,123.167,1.169,121,124,10.485,0.686,5.000,739,124,680.946,0,739,35,370,36.870,2.530,2.391,0.418,0.706
234,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,NaN,0,118,156,368,135.000,1.000,1.000,1.000,1.000
235,1,140.000,0.000,140,140,2.828,1.000,1.414,140,140,416.008,0,140,553,369,135.000,1.000,1.000,1.000,1.000
236,3,118.000,2.646,116,121,8.485,0.524,3.162,354,117,-1.500,0,354,409,373,161.565,2.000,1.567,0.638,0.600
237,1,122.000,0.000,122,122,2.828,1.000,1.414,122,122,361.999,0,122,337,373,135.000,1.000,1.000,1.000,1.000
238,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,NaN,0,129,366,374,135.000,1.000,1.000,1.000,1.000
239,1,116.000,0.000,116,116,2.828,1.000,1.414,116,116,-352.000,0,116,107,375,135.000,1.000,1.000,1.000,1.000
240,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,-366.999,0,121,341,375,135.000,1.000,1.000,1.000,1.000
241,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,NaN,0,128,459,375,135.000,1.000,1.000,1.000,1.000
242,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,-384.999,0,127,500,376,135.000,1.000,1.000,1.000,1.000
243,2,111.000,2.828,109,113,5.657,0.785,2.828,222,113,295.871,0,222,106,379,45.000,1.414,2.646,0.378,0.667
244,2,116.500,4.950,113,120,4.243,1.000,2.236,233,120,419.162,0,233,414,377,153.435,1.000,2.000,0.500,1.000
245,1,124.000,0.000,124,124,2.828,1.000,1.414,124,124,367.999,0,124,425,377,135.000,1.000,1.000,1.000,1.000
246,1,119.000,0.000,119,119,2.828,1.000,1.414,119,119,-360.999,0,119,429,377,135.000,1.000,1.000,1.000,1.000
247,4,118.250,4.500,112,122,11.314,0.393,4.243,473,121,-12792.393,0,473,517,379,135.000,2.828,1.537,0.650,0.571
248,4,108.750,2.500,106,112,11.314,0.393,4.243,435,109,522.098,0,435,178,383,45.000,2.828,1.537,0.650,0.571
249,4,117.750,0.957,117,119,9.071,0.611,4.472,471,118,-487.270,0,471,427,382,26.565,1.897,3.093,0.323,0.667
250,2,113.500,0.707,113,114,5.657,0.785,2.828,227,114,334.271,0,227,194,383,45.000,1.414,2.646,0.378,0.667
251,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,NaN,0,133,589,381,135.000,1.000,1.000,1.000,1.000
252,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,355.999,0,120,191,383,135.000,1.000,1.000,1.000,1.000
253,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,-397.008,0,131,532,384,135.000,1.000,1.000,1.000,1.000
254,1,130.000,0.000,130,130,2.828,1.000,1.414,130,130,-394.008,0,130,5,385,135.000,1.000,1.000,1.000,1.000
255,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,NaN,0,127,235,385,135.000,1.000,1.000,1.000,1.000
256,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,-397.008,0,131,339,385,135.000,1.000,1.000,1.000,1.000
257,4,117.000,3.559,114,121,7.657,0.857,3.162,468,119,-658.812,0,468,469,385,108.435,2.000,1.468,0.681,0.800
258,1,118.000,0.000,118,118,2.828,1.000,1.414,118,118,-357.999,0,118,332,386,135.000,1.000,1.000,1.000,1.000
259,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,NaN,0,123,390,386,135.000,1.000,1.000,1.000,1.000
260,1,121.000,0.000,121,121,2.828,1.000,1.414,121,121,358.999,0,121,544,386,135.000,1.000,1.000,1.000,1.000
261,1,132.000,0.000,132,132,2.828,1.000,1.414,132,132,NaN,0,132,401,389,135.000,1.000,1.000,1.000,1.000
262,1,112.000,0.000,112,112,2.828,1.000,1.414,112,112,332.000,0,112,469,389,135.000,1.000,1.000,1.000,1.000
263,1,126.000,0.000,126,126,2.828,1.000,1.414,126,126,-381.999,0,126,204,390,135.000,1.000,1.000,1.000,1.000
264,2,118.500,3.536,116,121,5.657,0.785,2.828,237,121,507.018,0,237,350,394,135.000,1.414,2.646,0.378,0.667
265,1,116.000,0.000,116,116,2.828,1.000,1.414,116,116,-352.000,0,116,307,397,135.000,1.000,1.000,1.000,1.000
266,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,-387.999,0,128,399,397,135.000,1.000,1.000,1.000,1.000
267,1,120.000,0.000,120,120,2.828,1.000,1.414,120,120,-363.999,0,120,276,398,135.000,1.000,1.000,1.000,1.000
268,2,119.500,9.192,113,126,5.657,0.785,2.828,239,126,-2.000,0,239,283,399,135.000,1.414,2.646,0.378,0.667
269,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,-384.999,0,127,373,399,135.000,1.000,1.000,1.000,1.000
