 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,4.0,132.500,7.141,125,142,8.243,0.740,4.123,530,133,-48692.368,0,530,310,0,165.964,1.000,4.000,0.250,1.000
2,4,137.250,0.957,136,138,9.657,0.539,4.472,549,138,801.112,0,549,221,11,63.435,1.789,3.493,0.286,0.667
3,4,134.500,7.594,125,142,11.314,0.393,5.657,538,139,202.017,0,538,417,9,135.000,1.414,5.568,0.180,0.571
4,6,130.333,6.408,120,137,12.728,0.465,4.472,782,132,-10399.270,0,782,242,16,153.435,3.000,1.565,0.639,0.600
5,4,135.250,4.992,128,139,8.485,0.698,3.606,541,138,-0.830,0,541,31,22,56.310,2.000,1.637,0.611,0.727
6,1,139.000,0.000,139,139,2.828,1.000,1.414,139,139,-421.008,0,139,617,25,135.000,1.000,1.000,1.000,1.000
7,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,NaN,0,137,583,31,135.000,1.000,1.000,1.000,1.000
8,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,-415.008,0,137,220,34,135.000,1.000,1.000,1.000,1.000
9,1,126.000,0.000,126,126,2.828,1.000,1.414,126,126,NaN,0,126,179,39,135.000,1.000,1.000,1.000,1.000
10,1,129.000,0.000,129,129,2.828,1.000,1.414,129,129,NaN,0,129,179,41,135.000,1.000,1.000,1.000,1.000
11,1,139.000,0.000,139,139,2.828,1.000,1.414,139,139,-421.008,0,139,153,47,135.000,1.000,1.000,1.000,1.000
12,1,143.000,0.000,143,143,2.828,1.000,1.414,143,143,NaN,0,143,493,55,135.000,1.000,1.000,1.000,1.000
13,1,146.000,0.000,146,146,2.828,1.000,1.414,146,146,NaN,0,146,609,71,135.000,1.000,1.000,1.000,1.000
14,1,144.000,0.000,144,144,2.828,1.000,1.414,144,144,NaN,0,144,545,75,135.000,1.000,1.000,1.000,1.000
15,1,138.000,0.000,138,138,2.828,1.000,1.414,138,138,410.008,0,138,67,91,135.000,1.000,1.000,1.000,1.000
16,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,404.008,0,136,325,101,135.000,1.000,1.000,1.000,1.000
17,4,127.000,3.266,123,131,7.657,0.857,3.162,508,127,-1.000,0,508,193,103,108.435,2.000,1.468,0.681,0.800
18,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,407.008,0,137,419,103,135.000,1.000,1.000,1.000,1.000
19,2,142.000,0.000,142,142,5.657,0.785,2.828,284,142,847.017,0,284,566,106,135.000,1.414,2.646,0.378,0.667
20,3,133.667,2.517,131,136,8.485,0.524,3.162,401,134,-1577.628,0,401,419,107,108.435,2.000,1.567,0.638,0.600
21,2,130.500,4.950,127,134,5.657,0.785,2.828,261,134,297.166,0,261,338,108,135.000,1.414,2.646,0.378,0.667
22,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,401.008,0,135,617,115,135.000,1.000,1.000,1.000,1.000
23,4,133.000,2.944,130,137,11.314,0.393,4.472,532,133,-1.000,0,532,439,117,153.435,2.000,2.253,0.444,0.571
24,2,138.500,2.121,137,140,5.657,0.785,2.828,277,140,-2.000,0,277,418,121,45.000,1.414,2.646,0.378,0.667
25,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,NaN,0,128,533,125,135.000,1.000,1.000,1.000,1.000
26,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,-409.008,0,135,565,127,135.000,1.000,1.000,1.000,1.000
27,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,-403.008,0,133,375,131,135.000,1.000,1.000,1.000,1.000
28,17,130.059,15.494,103,147,17.899,0.667,7.211,2211,135,-4.540,0,2211,462,139,56.310,3.922,1.833,0.546,0.810
29,7,134.429,4.504,126,139,14.728,0.406,6.083,941.000,136,-3203.778,0,941.000,31,135,170.538,2.846,2.495,0.401,0.519
30,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,-412.008,0,136,375,135,135.000,1.000,1.000,1.000,1.000
31,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,404.008,0,136,178,136,135.000,1.000,1.000,1.000,1.000
32,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,NaN,0,136,383,137,135.000,1.000,1.000,1.000,1.000
33,1,135.000,0.000,135,135,2.828,1.000,1.414,135,135,NaN,0,135,381,139,135.000,1.000,1.000,1.000,1.000
34,3,132.667,2.309,130,134,8.485,0.524,4.243,398,134,363.951,0,398,386,147,45.000,1.414,4.123,0.243,0.600
35,1,127.000,0.000,127,127,2.828,1.000,1.414,127,127,376.999,0,127,357,149,135.000,1.000,1.000,1.000,1.000
36,3,123.667,2.309,121,125,6.243,0.967,3.162,371,125,-1.500,0,371,631,151,161.565,1.000,3.000,0.333,1.000
37,1,144.000,0.000,144,144,2.828,1.000,1.414,144,144,-436.008,0,144,557,153,135.000,1.000,1.000,1.000,1.000
38,1,132.000,0.000,132,132,2.828,1.000,1.414,132,132,NaN,0,132,635,155,135.000,1.000,1.000,1.000,1.000
39,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,-412.008,0,136,447,161,135.000,1.000,1.000,1.000,1.000
40,1,137.000,0.000,137,137,2.828,1.000,1.414,137,137,-415.008,0,137,555,161,135.000,1.000,1.000,1.000,1.000
41,2,139.000,0.000,139,139,5.657,0.785,2.828,278,139,-839.016,0,278,447,163,135.000,1.414,2.646,0.378,0.667
42,1,128.000,0.000,128,128,2.828,1.000,1.414,128,128,NaN,0,128,347,171,135.000,1.000,1.000,1.000,1.000
43,1,136.000,0.000,136,136,2.828,1.000,1.414,136,136,-412.008,0,136,483,171,135.000,1.000,1.000,1.000,1.000
44,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,389.008,0,131,488,172,135.000,1.000,1.000,1.000,1.000
45,1,139.000,0.000,139,139,2.828,1.000,1.414,139,139,413.008,0,139,275,173,135.000,1.000,1.000,1.000,1.000
46,1,139.000,0.000,139,139,2.828,1.000,1.414,139,139,-421.008,0,139,240,174,135.000,1.000,1.000,1.000,1.000
47,2,139.000,2.828,137,141,5.657,0.785,2.828,278,141,-459.622,0,278,492,179,45.000,1.414,2.646,0.378,0.667
48,1,143.000,0.000,143,143,2.828,1.000,1.414,143,143,-433.008,0,143,511,177,135.000,1.000,1.000,1.000,1.000
49,1,131.000,0.000,131,131,2.828,1.000,1.414,131,131,-397.008,0,131,294,184,135.000,1.000,1.000,1.000,1.000
50,1,133.000,0.000,133,133,2.828,1.000,1.414,133,133,-403.008,0,133,78,186,135.000,1.000,1.000,1.000,1.000
51,1,138.000,0.000,138,138,2.828,1.000,1.414,138,138,410.008,0,138,165,187,135.000,1.000,1.000,1.000,1.000
52,2,134.500,3.536,132,137,4.243,1.000,2.236,269,137,-470.476,0,269,344,189,153.435,1.000,2.000,0.500,1.000
53,1,123.000,0.000,123,123,2.828,1.000,1.414,123,123,-372.999,0,123,197,205,135.000,1.000,1.000,1.000,1.000
