 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
39,1,102.000,0.000,102,102,2.828,1.000,1.414,102.000,102,NaN,0,102.000,363,153,135.000,1.000,1.000,1.000,1.000
40,6859,23.149,26.115,0,135,377.789,0.604,111.414,158781.000,15,5.396,0,158781.000,317,224,28.405,89.762,1.081,0.925,0.912
41,1,116.000,0.000,116,116,2.828,1.000,1.414,116.000,116,NaN,0,116.000,92,158,135.000,1.000,1.000,1.000,1.000
42,12,114.917,11.024,96,131,12.485,0.967,5.385,1379.000,115,-254.202,0,1379.000,0,159,111.801,3.000,1.579,0.633,0.889
43,4,130.750,5.965,122,135,9.071,0.611,4.472,523.000,134,-1558.251,0,523.000,169,164,26.565,1.897,3.093,0.323,0.667
44,6,105.333,17.108,82,128,7.657,1.000,3.606,632.000,107,-17.928,0,632.000,464,162,146.310,2.000,1.500,0.667,1.000
45,3,125.000,0.000,125,125,5.657,1.000,2.828,375.000,125,370.999,0,375.000,112,164,135.000,2.000,1.464,0.683,0.857
46,1,123.000,0.000,123,123,2.828,1.000,1.414,123.000,123,NaN,0,123.000,210,166,135.000,1.000,1.000,1.000,1.000
47,1,122.000,0.000,122,122,2.828,1.000,1.414,122.000,122,361.999,0,122.000,42,168,135.000,1.000,1.000,1.000,1.000
48,20,92.900,25.495,55,138,16.142,0.965,6.325,1858.000,91,-1.012,0,1858.000,286,184,161.565,5.000,1.224,0.817,0.833
49,1,131.000,0.000,131,131,2.828,1.000,1.414,131.000,131,-397.008,0,131.000,147,183,135.000,1.000,1.000,1.000,1.000
50,4,128.500,2.517,125,131,7.657,0.857,3.162,514.000,129,-926.433,0,514.000,447,183,108.435,2.000,1.468,0.681,0.800
51,8893,19.186,26.384,0,136,583.453,0.328,177.564,170622.000,10,6.209,0,170622.000,449,184,103.019,92.675,2.109,0.474,0.766
52,4,118.000,8.524,108,128,5.657,1.000,2.828,472.000,121,-435.579,0,472.000,242,186,135.000,2.000,1.000,1.000,1.000
53,1,125.000,0.000,125,125,2.828,1.000,1.414,125.000,125,NaN,0,125.000,443,186,135.000,1.000,1.000,1.000,1.000
54,13,115.308,22.947,83,143,12.728,1.000,5.831,1499.000,109,-3.617,0,1499.000,132,187,149.036,4.000,1.534,0.652,0.812
55,6,125.167,0.753,124,126,9.899,0.769,5.000,751.000,125,440.131,0,751.000,430,189,143.130,2.121,2.810,0.356,0.750
56,2,124.000,2.828,122,126,5.657,0.785,2.828,248.000,126,596.259,0,248.000,178,190,135.000,1.414,2.646,0.378,0.667
57,16,119.250,10.847,88,129,16.728,0.719,7.280,1908.000,121,48.993,0,1908.000,419,192,164.055,4.000,1.851,0.540,0.800
58,1,115.000,0.000,115,115,2.828,1.000,1.414,115.000,115,NaN,0,115.000,417,194,135.000,1.000,1.000,1.000,1.000
59,1,124.000,0.000,124,124,2.828,1.000,1.414,124.000,124,NaN,0,124.000,428,194,135.000,1.000,1.000,1.000,1.000
60,7,106.571,9.607,94,117,9.899,0.898,5.000,746.000,104,-53.021,0,746.000,415,196,143.130,2.530,2.408,0.415,0.737
61,2,113.500,2.121,112,115,5.657,0.785,2.828,227.000,115,617.372,0,227.000,416,199,135.000,1.414,2.646,0.378,0.667
62,1,114.000,0.000,114,114,2.828,1.000,1.414,114.000,114,338.000,0,114.000,313,203,135.000,1.000,1.000,1.000,1.000
63,5,121.000,15.033,105,139,7.657,1.000,3.606,605.000,113,-18.952,0,605.000,303,214,33.690,2.000,1.553,0.644,0.909
64,8,137.250,5.064,131,144,13.314,0.567,6.403,1098.000,139,-1.580,0,1098.000,163,213,128.660,2.846,2.353,0.425,0.615
65,3,131.667,15.275,115,145,5.657,1.000,2.828,395.000,135,43.263,0,395.000,499,216,45.000,2.000,1.464,0.683,0.857
66,1,116.000,0.000,116,116,2.828,1.000,1.414,116.000,116,-352.000,0,116.000,311,217,135.000,1.000,1.000,1.000,1.000
67,47,85.617,21.955,49,130,25.213,0.929,9.487,4024.000,81,-0.639,0,4024.000,629,224,18.435,7.603,1.231,0.813,0.870
68,1,122.000,0.000,122,122,2.828,1.000,1.414,122.000,122,NaN,0,122.000,305,227,135.000,1.000,1.000,1.000,1.000
69,100,106.950,27.177,51,156,37.698,0.884,14.318,10695.000,111,-1.085,0,10695.000,288,232,155.225,10.400,1.313,0.762,0.881
70,2,123.000,0.000,123,123,4.828,1.000,2.236,246.000,123,NaN,0,246.000,304,230,116.565,1.000,2.000,0.500,1.000
71,2,111.000,1.414,110,112,5.657,0.785,2.828,222.000,112,637.738,0,222.000,548,233,45.000,1.414,2.646,0.378,0.667
72,65,125.723,13.982,96,155,32.627,0.767,13.153,8172.000,125,2.458,0,8172.000,169,235,171.254,7.589,1.818,0.550,0.844
73,1,129.000,0.000,129,129,2.828,1.000,1.414,129.000,129,NaN,0,129.000,253,235,135.000,1.000,1.000,1.000,1.000
74,1,116.000,0.000,116,116,2.828,1.000,1.414,116.000,116,NaN,0,116.000,325,235,135.000,1.000,1.000,1.000,1.000
75,95,102.642,29.030,54,162,40.870,0.715,17.088,9751.000,95,-0.901,0,9751.000,145,252,69.444,7.603,2.307,0.434,0.892
76,9,111.333,14.950,78,133,10.485,1.000,4.472,1002.000,112,-17.550,0,1002.000,245,240,63.435,3.000,1.340,0.746,0.857
77,2,109.500,4.950,106,113,4.243,1.000,2.236,219.000,113,382.734,0,219.000,240,244,153.435,1.000,2.000,0.500,1.000
78,1,99.000,0.000,99,99,2.828,1.000,1.414,99.000,99,293.000,0,99.000,237,245,135.000,1.000,1.000,1.000,1.000
79,1,127.000,0.000,127,127,2.828,1.000,1.414,127.000,127,-384.999,0,127.000,576,248,135.000,1.000,1.000,1.000,1.000
80,1,107.000,0.000,107,107,2.828,1.000,1.414,107.000,107,NaN,0,107.000,2,252,135.000,1.000,1.000,1.000,1.000
81,27,101.667,31.739,43,144,18.728,0.967,7.616,2745.000,110,-1.290,0,2745.000,239,254,156.801,5.000,1.442,0.694,0.871
82,1,133.000,0.000,133,133,2.828,1.000,1.414,133.000,133,395.008,0,133.000,251,255,135.000,1.000,1.000,1.000,1.000
83,5,123.400,10.784,110,133,9.071,0.764,4.123,617.000,127,40.446,0,617.000,519,257,165.964,2.000,2.188,0.457,0.769
84,23,118.696,12.077,100,143,21.556,0.622,10.296,2730.000,116,-0.807,0,2730.000,217,259,150.945,4.025,3.206,0.312,0.793
85,26,116.385,19.343,76,155,19.314,0.876,7.616,3026.000,121,0.036,0,3026.000,269,261,113.199,5.000,1.634,0.612,0.852
86,1,105.000,0.000,105,105,2.828,1.000,1.414,105.000,105,-319.000,0,105.000,212,264,135.000,1.000,1.000,1.000,1.000
87,7,103.429,8.561,92,114,11.899,0.621,5.831,724.000,107,59.908,0,724.000,228,267,30.964,2.425,3.002,0.333,0.667
88,8,98.625,7.633,88,109,11.071,0.820,5.385,789.000,100,-2080.730,0,789.000,219,265,158.199,2.000,2.392,0.418,0.889
89,1,95.000,0.000,95,95,2.828,1.000,1.414,95.000,95,-289.000,0,95.000,40,266,135.000,1.000,1.000,1.000,1.000
90,5,133.600,8.112,121,141,7.657,1.000,3.606,668.000,135,-5019.752,0,668.000,240,267,123.690,2.000,1.553,0.644,0.909
91,53,98.585,31.777,34,154,26.385,0.957,10.000,5225.000,101,-1.093,0,5225.000,27,269,126.870,8.000,1.175,0.851,0.883
92,6,118.667,10.577,98,127,10.485,0.686,4.472,712.000,121,-55.104,0,712.000,586,271,26.565,2.000,2.119,0.472,0.800
93,4,137.000,3.266,133,141,8.485,0.698,4.243,548.000,137,-707.424,0,548.000,186,273,45.000,2.121,2.654,0.377,0.667
94,2,138.500,3.536,136,141,4.243,1.000,2.236,277.000,141,-482.263,0,277.000,191,273,153.435,1.000,2.000,0.500,1.000
95,16,136.688,4.483,129,144,14.728,0.927,6.708,2187.000,137,-84430.194,0,2187.000,228,273,153.435,4.000,1.871,0.534,0.842
96,24,121.000,9.767,94,135,18.728,0.860,7.616,2904.000,123,-64.772,0,2904.000,275,275,156.801,5.000,1.508,0.663,0.857
97,55,88.345,31.839,36,148,26.971,0.950,10.440,4859.000,87,-1.273,0,4859.000,578,276,163.301,7.000,1.330,0.752,0.917
98,1,130.000,0.000,130,130,2.828,1.000,1.414,130.000,130,NaN,0,130.000,8,274,135.000,1.000,1.000,1.000,1.000
99,8,134.500,6.782,126,143,11.899,0.710,5.657,1076.000,137,-33335.702,0,1076.000,242,278,45.000,2.828,2.429,0.412,0.762
100,72,98.514,19.958,57,138,65.255,0.212,25.060,7093.000,99,-0.222,0,7093.000,196,297,61.390,7.761,3.959,0.253,0.509
101,5,128.600,6.066,118,133,8.485,0.873,3.606,643.000,130,257.189,0,643.000,187,276,123.690,2.000,1.653,0.605,0.833
102,1,125.000,0.000,125,125,2.828,1.000,1.414,125.000,125,370.999,0,125.000,223,277,135.000,1.000,1.000,1.000,1.000
103,94,99.819,32.207,28,142,46.184,0.554,17.889,9383.000,113,-0.665,0,9383.000,236,287,26.565,8.963,2.632,0.380,0.764
104,2965,39.659,32.248,4,142,287.848,0.450,92.574,117589.000,27,1.503,0,117589.000,353,369,79.418,60.161,1.803,0.555,0.818
105,2,132.000,1.414,131,133,5.657,0.785,2.828,264.000,133,-847.483,0,264.000,199,279,135.000,1.414,2.646,0.378,0.667
106,2,129.500,6.364,125,134,5.657,0.785,2.828,259.000,134,251.407,0,259.000,231,279,135.000,1.414,2.646,0.378,0.667
107,5,130.400,5.459,121,135,11.314,0.491,5.000,652.000,132,361.853,0,652.000,223,285,36.870,2.774,2.632,0.380,0.526
108,20,130.000,8.072,108,141,16.728,0.898,7.211,2600.000,133,-272.946,0,2600.000,214,291,56.310,4.472,1.779,0.562,0.851
109,1,132.000,0.000,132,132,2.828,1.000,1.414,132.000,132,-400.008,0,132.000,232,286,135.000,1.000,1.000,1.000,1.000
110,3,127.333,3.786,123,130,5.657,1.000,2.828,382.000,129,-1.500,0,382.000,5,289,135.000,2.000,1.464,0.683,0.857
111,1,132.000,0.000,132,132,2.828,1.000,1.414,132.000,132,-400.008,0,132.000,235,289,135.000,1.000,1.000,1.000,1.000
112,4,128.750,7.411,119,137,7.657,0.857,3.162,515.000,130,-1.005,0,515.000,223,290,108.435,2.000,1.468,0.681,0.800
113,1,123.000,0.000,123,123,2.828,1.000,1.414,123.000,123,364.999,0,123.000,500,291,135.000,1.000,1.000,1.000,1.000
114,1,136.000,0.000,136,136,2.828,1.000,1.414,136.000,136,404.008,0,136.000,236,292,135.000,1.000,1.000,1.000,1.000
115,1,134.000,0.000,134,134,2.828,1.000,1.414,134.000,134,-406.008,0,134.000,231,293,135.000,1.000,1.000,1.000,1.000
116,6,112.500,8.849,96,122,13.314,0.425,5.657,675.000,116,0.215,0,675.000,503,297,45.000,2.774,2.634,0.380,0.571
117,3,135.333,2.082,133,137,5.657,1.000,2.828,406.000,136,-680.254,0,406.000,224,294,135.000,2.000,1.464,0.683,0.857
118,2,140.000,1.414,139,141,4.243,1.000,2.236,280.000,141,-433.188,0,280.000,237,294,153.435,1.000,2.000,0.500,1.000
119,98,100.745,17.477,67,136,37.698,0.867,14.318,9873.000,100,-1.008,0,9873.000,406,303,24.775,10.499,1.414,0.707,0.879
120,1,101.000,0.000,101,101,2.828,1.000,1.414,101.000,101,299.000,0,101.000,437,295,135.000,1.000,1.000,1.000,1.000
121,1,108.000,0.000,108,108,2.828,1.000,1.414,108.000,108,NaN,0,108.000,439,295,135.000,1.000,1.000,1.000,1.000
122,1,127.000,0.000,127,127,2.828,1.000,1.414,127.000,127,376.999,0,127.000,563,295,135.000,1.000,1.000,1.000,1.000
123,4,130.000,12.356,113,142,5.657,1.000,2.828,520.000,135,-88.595,0,520.000,76,298,135.000,2.000,1.000,1.000,1.000
124,17,96.059,11.872,74,114,21.799,0.450,10.630,1633.000,97,-4.525,0,1633.000,189,306,48.814,3.328,4.409,0.227,0.654
125,3,130.333,8.083,121,135,8.485,0.524,4.243,391.000,135,-3487.162,0,391.000,181,299,135.000,1.414,4.123,0.243,0.600
126,2,123.000,0.000,123,123,5.657,0.785,2.828,246.000,123,-742.998,0,246.000,28,304,135.000,1.414,2.646,0.378,0.667
127,7,113.000,13.892,94,135,8.485,1.000,4.243,791.000,115,-0.876,0,791.000,198,308,45.000,2.828,1.596,0.626,0.875
128,12,117.833,11.011,94,127,15.899,0.597,7.211,1414.000,124,-94.196,0,1414.000,31,312,56.310,3.153,2.718,0.368,0.727
129,39,125.128,5.277,108,132,24.627,0.808,9.849,4880.000,126,-254.617,0,4880.000,500,313,23.962,6.364,1.616,0.619,0.788
130,25,105.040,14.501,72,135,28.042,0.400,10.198,2626.000,103,10.983,0,2626.000,179,310,11.310,5.742,1.845,0.542,0.588
131,7,122.429,11.341,107,143,9.071,1.000,4.472,857.000,121,-187.530,0,857.000,0,310,153.435,2.000,1.936,0.517,0.933
132,3,113.667,17.214,94,126,5.657,1.000,2.828,341.000,121,18.407,0,341.000,207,313,135.000,2.000,1.464,0.683,0.857
133,6,111.667,13.981,95,132,7.657,1.000,3.606,670.000,114,-1.168,0,670.000,121,317,146.310,2.000,1.500,0.667,1.000
134,109,113.183,21.039,58,145,49.113,0.568,18.385,12337.000,115,-0.611,0,12337.000,191,317,112.380,11.628,1.461,0.684,0.741
135,18,112.556,22.487,78,148,14.728,1.000,5.831,2026.000,113,-2.170,0,2026.000,203,325,59.036,4.950,1.130,0.885,0.857
136,3,116.333,7.572,111,125,5.657,1.000,2.828,349.000,113,-6984.052,0,349.000,26,325,45.000,2.000,1.464,0.683,0.857
137,1,108.000,0.000,108,108,2.828,1.000,1.414,108.000,108,NaN,0,108.000,45,323,135.000,1.000,1.000,1.000,1.000
138,2,144.500,2.121,143,146,5.657,0.785,2.828,289.000,146,-2.000,0,289.000,181,323,135.000,1.414,2.646,0.378,0.667
139,2,123.000,0.000,123,123,5.657,0.785,2.828,246.000,123,NaN,0,246.000,506,326,135.000,1.414,2.646,0.378,0.667
140,1,109.000,0.000,109,109,2.828,1.000,1.414,109.000,109,-331.000,0,109.000,167,335,135.000,1.000,1.000,1.000,1.000
141,216,100.898,19.001,57,149,56.042,0.864,20.616,21794.000,98,-0.405,0,21794.000,107,338,129.094,15.000,1.253,0.798,0.937
142,6,118.000,9.778,104,128,7.657,1.000,3.606,708.000,124,-253.357,0,708.000,26,338,123.690,2.000,1.500,0.667,1.000
143,8,124.000,10.902,104,140,10.485,0.914,4.472,992.000,126,24.912,0,992.000,34,344,116.565,3.000,1.554,0.644,0.800
144,4,120.000,5.354,115,126,5.657,1.000,2.828,480.000,123,-2067337.541,0,480.000,421,346,135.000,2.000,1.000,1.000,1.000
145,110,104.873,20.809,59,137,45.941,0.655,16.401,11536.000,107,-1.489,0,11536.000,424,358,37.569,11.590,1.374,0.728,0.797
146,7,132.714,5.187,125,141,14.485,0.419,6.325,929.000,132,-1361.026,0,929.000,409,349,108.435,2.000,3.732,0.268,0.700
147,1,118.000,0.000,118,118,2.828,1.000,1.414,118.000,118,-357.999,0,118.000,97,351,135.000,1.000,1.000,1.000,1.000
148,1,121.000,0.000,121,121,2.828,1.000,1.414,121.000,121,NaN,0,121.000,147,353,135.000,1.000,1.000,1.000,1.000
149,13,114.462,12.142,93,133,13.899,0.846,6.403,1488.000,114,-9.361,0,1488.000,20,354,141.340,3.479,2.033,0.492,0.812
150,16,119.750,20.930,85,149,15.314,0.857,5.831,1916.000,130,-0.538,0,1916.000,185,356,149.036,4.919,1.173,0.852,0.821
151,1,123.000,0.000,123,123,2.828,1.000,1.414,123.000,123,NaN,0,123.000,471,356,135.000,1.000,1.000,1.000,1.000
152,1,129.000,0.000,129,129,2.828,1.000,1.414,129.000,129,NaN,0,129.000,212,362,135.000,1.000,1.000,1.000,1.000
153,1,122.000,0.000,122,122,2.828,1.000,1.414,122.000,122,-369.999,0,122.000,1,363,135.000,1.000,1.000,1.000,1.000
154,6,103.667,16.354,84,128,9.071,0.916,4.243,622.000,107,9.674,0,622.000,165,363,135.000,2.828,1.593,0.628,0.857
155,5,131.200,10.354,120,140,8.485,0.873,4.243,656.000,136,-132.503,0,656.000,195,363,135.000,2.683,1.882,0.531,0.714
156,3,120.000,8.718,114,130,5.657,1.000,2.828,360.000,116,141.740,0,360.000,285,363,135.000,2.000,1.464,0.683,0.857
157,154,105.805,24.316,45,142,71.841,0.375,24.083,16294.000,108,-0.750,0,16294.000,0,382,41.634,13.811,1.987,0.503,0.695
158,6,127.167,8.864,116,141,10.485,0.686,4.472,763.000,128,-2912.418,0,763.000,22,371,63.435,2.846,1.809,0.553,0.667
159,1,121.000,0.000,121,121,2.828,1.000,1.414,121.000,121,-366.999,0,121.000,217,367,135.000,1.000,1.000,1.000,1.000
160,6,114.667,14.445,94,133,8.485,1.000,4.243,688.000,118,-1.197,0,688.000,110,371,135.000,2.683,1.809,0.553,0.800
161,12,116.583,10.229,102,130,13.899,0.781,6.708,1399.000,120,-24.060,0,1399.000,471,371,153.435,3.000,2.601,0.384,0.828
162,23,104.435,19.516,46,143,16.728,1.000,7.211,2402.000,107,-0.076,0,2402.000,16,373,146.310,4.919,1.518,0.659,0.885
163,68,75.676,26.611,37,137,31.799,0.845,12.649,5146.000,71,-0.713,0,5146.000,133,376,161.565,8.000,1.708,0.586,0.877
164,3,109.333,7.095,103,117,5.657,1.000,2.828,328.000,108,-1.500,0,328.000,79,378,45.000,2.000,1.464,0.683,0.857
165,1,124.000,0.000,124,124,2.828,1.000,1.414,124.000,124,NaN,0,124.000,91,377,135.000,1.000,1.000,1.000,1.000
166,31,128.355,10.008,97,142,20.728,0.907,8.544,3979.000,129,-8.382,0,3979.000,440,378,159.444,5.000,1.589,0.629,0.886
167,2,125.000,2.828,123,127,4.243,1.000,2.236,250.000,127,-417.923,0,250.000,42,380,153.435,1.000,2.000,0.500,1.000
168,2,126.500,0.707,126,127,5.657,0.785,2.828,253.000,127,373.268,0,253.000,104,380,135.000,1.414,2.646,0.378,0.667
169,14,109.000,20.917,61,146,13.071,1.000,5.831,1526.000,110,2.832,0,1526.000,48,385,30.964,3.000,1.662,0.602,0.966
170,1,121.000,0.000,121,121,2.828,1.000,1.414,121.000,121,358.999,0,121.000,91,383,135.000,1.000,1.000,1.000,1.000
171,2,129.000,1.414,128,130,5.657,0.785,2.828,258.000,130,-12.375,0,258.000,94,386,135.000,1.414,2.646,0.378,0.667
172,2,131.500,0.707,131,132,4.243,1.000,2.236,263.000,132,-2.000,0,263.000,434,386,153.435,1.000,2.000,0.500,1.000
173,1,137.000,0.000,137,137,2.828,1.000,1.414,137.000,137,407.008,0,137.000,41,387,135.000,1.000,1.000,1.000,1.000
174,18,128.222,3.949,120,135,22.971,0.429,8.062,2308.000,128,-1550194.573,0,2308.000,81,387,172.875,5.000,1.620,0.617,0.692
175,23,122.565,7.780,105,133,25.213,0.455,9.899,2819.000,123,52.012,0,2819.000,95,394,45.000,4.243,2.408,0.415,0.708
176,9,108.556,16.801,90,135,11.314,0.884,5.000,977.000,100,-16.280,0,977.000,68,389,126.870,2.828,1.915,0.522,0.783
177,30,104.633,20.388,55,141,22.385,0.752,10.296,3139.000,106,-0.211,0,3139.000,136,389,150.945,4.919,2.515,0.398,0.822
178,20,113.750,13.258,85,133,17.314,0.838,7.071,2275.000,117,-8.062,0,2275.000,0,391,135.000,4.919,1.505,0.664,0.816
179,3,117.333,6.028,111,123,5.657,1.000,2.828,352.000,118,-1.500,0,352.000,79,391,135.000,2.000,1.464,0.683,0.857
180,38,109.842,16.472,64,133,34.042,0.412,12.369,4174.000,114,-6.495,0,4174.000,83,398,14.036,6.405,2.490,0.402,0.608
181,3,101.333,8.505,95,111,5.657,1.000,2.828,304.000,98,-657.474,0,304.000,93,402,45.000,2.000,1.464,0.683,0.857
182,2,130.500,4.950,127,134,5.657,0.785,2.828,261.000,134,-1645.987,0,261.000,118,404,135.000,1.414,2.646,0.378,0.667
183,400,104.930,20.494,35,149,136.510,0.270,43.012,41972.000,105,-0.329,0,41972.000,13,426,17.592,18.513,2.777,0.360,0.630
184,73,104.205,24.898,38,138,38.971,0.604,16.279,7607.000,108,-0.167,0,7607.000,2,423,79.380,7.000,2.609,0.383,0.807
185,273,129.231,11.391,90,159,117.196,0.250,35.511,35280.000,131,8.241,0,35280.000,102,416,170.272,15.173,2.630,0.380,0.629
186,346,80.731,31.205,30,152,88.811,0.551,29.732,27933.000,77,-0.944,0,27933.000,155,436,70.346,22.065,1.349,0.742,0.774
187,1,115.000,0.000,115,115,2.828,1.000,1.414,115.000,115,NaN,0,115.000,58,410,135.000,1.000,1.000,1.000,1.000
188,16,122.812,11.657,105,143,16.728,0.719,7.211,1965.000,122,7.855,0,1965.000,240,412,123.690,4.243,1.593,0.628,0.762
189,60,125.517,7.500,108,141,31.799,0.746,13.153,7531.000,127,47.773,0,7531.000,85,428,81.254,7.000,1.895,0.528,0.845
190,431,115.631,16.040,61,154,86.426,0.725,32.202,49837.000,113,0.818,0,49837.000,341,419,143.842,18.956,1.652,0.605,0.903
191,41,127.439,7.032,115,141,27.213,0.696,11.402,5225.000,128,-307.047,0,5225.000,629,419,164.745,6.000,1.706,0.586,0.820
192,19,107.684,25.734,58,147,15.899,0.944,6.403,2046.000,104,-0.667,0,2046.000,256,424,51.340,4.919,1.260,0.794,0.864
193,11,109.636,17.437,70,133,11.899,0.976,5.099,1206.000,116,-1.572,0,1206.000,197,423,168.690,3.000,1.469,0.681,0.846
194,1,128.000,0.000,128,128,2.828,1.000,1.414,128.000,128,-387.999,0,128.000,0,424,135.000,1.000,1.000,1.000,1.000
195,148,102.311,18.999,63,140,49.456,0.760,18.974,15142.000,101,-0.581,0,15142.000,41,442,71.565,12.000,1.471,0.680,0.902
196,5,106.200,9.731,93,117,7.657,1.000,3.606,531.000,106,-997.349,0,531.000,58,429,56.310,2.000,1.553,0.644,0.909
197,7,117.714,10.610,100,128,8.485,1.000,3.606,824.000,118,-120.393,0,824.000,0,428,123.690,3.000,1.069,0.936,0.875
198,33,75.485,32.001,23,137,21.899,0.865,8.944,2491.000,85,-1.112,0,2491.000,90,434,26.565,5.000,1.609,0.622,0.917
