 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
167,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,288,352,135.000,1.000,1.000,1.000,1.000
168,8,146.375,3.068,144,153,13.899,0.520,5.000,1171.000,146,0.747,100,1171.000,290,355,36.870,3.000,1.369,0.731,0.727
169,13,155.769,8.506,146,173,12.728,1.000,5.099,2025.000,154,-0.447,100,2025.000,10,356,168.690,4.000,1.145,0.874,0.812
170,9,148.333,5.612,144,161,13.314,0.638,5.831,1335.000,146,0.902,100,1335.000,287,359,30.964,3.000,2.326,0.430,0.750
171,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,97,357,135.000,1.000,1.000,1.000,1.000
172,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,253,357,135.000,1.000,1.000,1.000,1.000
173,2,148.500,3.536,146,151,5.657,0.785,2.828,297.000,151,-2.000,100,297.000,306,362,135.000,1.414,2.646,0.378,0.667
174,31,154.839,8.779,144,173,23.799,0.688,8.544,4800.000,152,-0.683,100,4800.000,424,371,69.444,6.000,1.194,0.838,0.816
175,16,152.750,8.536,144,172,15.314,0.857,6.325,2444.000,149,-0.304,100,2444.000,376,364,108.435,4.000,1.617,0.619,0.842
176,10,158.300,9.661,146,176,11.314,0.982,4.472,1583.000,157,-0.848,100,1583.000,602,364,116.565,3.536,1.241,0.806,0.800
177,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,269,365,135.000,1.000,1.000,1.000,1.000
178,20,154.450,9.955,144,184,20.385,0.605,7.616,3089.000,152,2.385,100,3089.000,292,368,113.199,4.903,1.731,0.578,0.702
179,30,151.667,6.999,144,172,24.385,0.634,8.602,4550.000,150,0.925,100,4550.000,280,370,144.462,5.491,1.640,0.610,0.759
180,93,151.602,5.408,144,172,41.456,0.680,15.264,14099.000,151,1.911,100,14099.000,269,371,121.608,9.551,1.640,0.610,0.830
181,37,151.324,8.097,144,172,30.042,0.515,12.806,5599.000,149,0.629,100,5599.000,45,371,141.340,5.696,2.480,0.403,0.718
182,4,151.500,6.952,145,158,11.314,0.393,4.472,606.000,157,-1.973,100,606.000,299,375,153.435,2.530,2.179,0.459,0.500
183,113,158.372,9.775,144,190,44.284,0.724,15.811,17896.000,156,0.579,100,17896.000,122,380,145.305,12.239,1.392,0.718,0.834
184,19,160.211,14.390,145,187,16.728,0.853,5.831,3044.000,155,-0.837,100,3044.000,248,380,120.964,5.000,1.139,0.878,0.844
185,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,257,385,135.000,1.000,1.000,1.000,1.000
186,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,275,385,135.000,1.000,1.000,1.000,1.000
187,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,539,391,135.000,1.000,1.000,1.000,1.000
188,8,148.625,5.476,144,161,10.485,0.914,4.472,1189.000,148,1.412,100,1189.000,29,393,153.435,3.000,1.308,0.764,0.800
189,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,58,392,135.000,1.000,1.000,1.000,1.000
190,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,210,392,135.000,1.000,1.000,1.000,1.000
191,28,149.536,4.114,144,161,22.385,0.702,7.280,4187.000,149,0.621,100,4187.000,555,394,164.055,6.000,1.022,0.979,0.789
192,3,155.000,4.583,151,160,8.485,0.524,4.243,465.000,154,-1.500,100,465.000,262,394,135.000,1.414,4.123,0.243,0.600
193,7,151.571,7.161,144,165,12.728,0.543,5.657,1061.000,149,-0.241,100,1061.000,309,400,45.000,2.828,2.011,0.497,0.636
194,4,147.000,4.082,144,153,7.657,0.857,3.162,588.000,146,-0.770,100,588.000,262,398,108.435,2.000,1.468,0.681,0.800
195,13,153.154,9.703,144,177,12.485,1.000,5.657,1991.000,151,1.270,100,1991.000,299,399,135.000,4.000,1.450,0.690,0.897
196,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,556,399,135.000,1.000,1.000,1.000,1.000
197,2,158.500,7.778,153,164,4.243,1.000,2.236,317.000,164,-2.000,100,317.000,285,400,153.435,1.000,2.000,0.500,1.000
198,25,161.920,15.094,144,193,18.971,0.873,7.280,4048.000,157,-0.923,100,4048.000,133,401,105.945,5.657,1.279,0.782,0.833
199,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,621,401,135.000,1.000,1.000,1.000,1.000
200,3,148.333,0.577,148,149,5.657,1.000,2.828,445.000,148,-1.500,100,445.000,284,402,135.000,2.000,1.464,0.683,0.857
201,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,261,403,135.000,1.000,1.000,1.000,1.000
202,5,147.200,3.962,144,154,7.071,1.000,3.606,736.000,146,-0.124,100,736.000,528,406,33.690,2.000,1.553,0.644,0.909
203,96,158.094,8.759,144,182,37.456,0.860,13.601,15177.000,158,-0.740,100,15177.000,629,407,143.973,11.000,1.210,0.826,0.885
204,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,191,405,135.000,1.000,1.000,1.000,1.000
205,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,261,405,135.000,1.000,1.000,1.000,1.000
206,1,149.000,0.000,149,149,2.828,1.000,1.414,149.000,149,NaN,100,149.000,623,405,135.000,1.000,1.000,1.000,1.000
207,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,526,406,135.000,1.000,1.000,1.000,1.000
208,1,159.000,0.000,159,159,2.828,1.000,1.414,159.000,159,NaN,100,159.000,326,408,135.000,1.000,1.000,1.000,1.000
209,9,157.667,7.953,145,166,16.142,0.434,6.325,1419.000,160,-1.086,100,1419.000,312,410,108.435,3.000,2.195,0.456,0.643
210,8,151.625,6.989,146,163,14.728,0.463,5.831,1213.000,149,-1.252,100,1213.000,322,411,149.036,2.846,2.557,0.391,0.640
211,3,151.000,8.185,144,160,6.243,0.967,3.162,453.000,149,-1.500,100,453.000,557,411,161.565,1.000,3.000,0.333,1.000
212,3,153.000,7.550,145,160,7.071,0.754,3.606,459.000,154,-1.500,100,459.000,563,413,33.690,1.789,2.702,0.370,0.667
213,5,154.200,6.458,147,162,8.485,0.873,4.243,771.000,151,-1.611,100,771.000,248,412,135.000,2.683,1.882,0.531,0.714
214,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,518,412,135.000,1.000,1.000,1.000,1.000
215,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,557,413,135.000,1.000,1.000,1.000,1.000
216,22,146.864,2.396,144,151,18.142,0.840,8.485,3231.000,147,-1.109,100,3231.000,516,418,135.000,4.243,2.063,0.485,0.846
217,2,155.000,8.485,149,161,5.657,0.785,2.828,310.000,161,-2.000,100,310.000,209,427,135.000,1.414,2.646,0.378,0.667
218,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,521,427,135.000,1.000,1.000,1.000,1.000
219,9,145.222,1.787,144,149,18.971,0.314,6.083,1307.000,144,0.103,100,1307.000,163,429,99.462,4.000,1.399,0.715,0.529
220,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,561,429,135.000,1.000,1.000,1.000,1.000
221,1,155.000,0.000,155,155,2.828,1.000,1.414,155.000,155,NaN,100,155.000,367,431,135.000,1.000,1.000,1.000,1.000
222,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,260,432,135.000,1.000,1.000,1.000,1.000
223,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,81,433,135.000,1.000,1.000,1.000,1.000
224,5,148.200,3.194,144,152,11.314,0.491,4.472,741.000,149,-1.336,100,741.000,158,437,63.435,2.683,2.024,0.494,0.588
225,9,149.556,4.216,144,157,11.657,0.832,5.385,1346.000,148,-0.721,100,1346.000,0,434,111.801,2.000,2.386,0.419,0.947
226,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,161,436,135.000,1.000,1.000,1.000,1.000
227,57,152.070,7.483,144,175,34.284,0.609,12.083,8668.000,151,1.135,100,8668.000,81,441,155.556,7.778,1.763,0.567,0.760
228,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,162,438,135.000,1.000,1.000,1.000,1.000
229,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,97,447,135.000,1.000,1.000,1.000,1.000
230,2,147.000,2.828,145,149,5.657,0.785,2.828,294.000,149,-2.000,100,294.000,7,452,45.000,1.414,2.646,0.378,0.667
231,303,166.271,19.294,144,223,131.581,0.220,34.000,50380.000,161,0.549,100,50380.000,215,480,61.928,20.599,1.661,0.602,0.624
232,241,173.328,18.711,144,219,60.184,0.836,21.932,41772.000,172,-1.082,100,41772.000,29,461,155.772,17.200,1.278,0.783,0.883
233,1,150.000,0.000,150,150,2.828,1.000,1.414,150.000,150,NaN,100,150.000,289,459,135.000,1.000,1.000,1.000,1.000
234,1,157.000,0.000,157,157,2.828,1.000,1.414,157.000,157,NaN,100,157.000,291,461,135.000,1.000,1.000,1.000,1.000
235,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,104,462,135.000,1.000,1.000,1.000,1.000
236,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,315,463,135.000,1.000,1.000,1.000,1.000
237,2,168.500,16.263,157,180,4.828,1.000,2.236,337.000,180,-2.000,100,337.000,496,463,116.565,1.000,2.000,0.500,1.000
238,4,144.500,1.000,144,146,7.657,0.857,3.606,578.000,144,-0.667,100,578.000,244,471,146.310,2.000,2.000,0.500,0.800
239,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,71,473,135.000,1.000,1.000,1.000,1.000
240,8,147.000,3.117,144,154,10.485,0.914,4.472,1176.000,147,1.436,100,1176.000,237,478,63.435,3.000,1.554,0.644,0.800
241,1,145.000,0.000,145,145,2.828,1.000,1.414,145.000,145,NaN,100,145.000,246,474,135.000,1.000,1.000,1.000,1.000
242,4,148.500,5.260,144,156,9.657,0.539,4.472,594.000,148,-0.902,100,594.000,277,478,63.435,1.897,3.093,0.323,0.667
243,1,146.000,0.000,146,146,2.828,1.000,1.414,146.000,146,NaN,100,146.000,69,475,135.000,1.000,1.000,1.000,1.000
