 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
591,139,193.633,27.595,129,225,0.233,1.000,0.080,26915,206,2.403,0,26915,266,316,36.870,0.064,1.060,0.943,0.952
592,112,185.750,26.201,129,214,0.216,1.000,0.077,20804,196,0.490,0,20804,287,305,123.690,0.058,1.219,0.821,0.896
593,139,191.626,24.861,132,223,0.225,1.000,0.080,26636,203,1.504,0,26636,304,306,126.870,0.064,1.055,0.947,0.955
594,137,197.409,23.415,130,229,0.225,1.000,0.083,27045,207,2.245,0,27045,398,306,129.806,0.064,1.067,0.937,0.951
595,107,189.056,21.587,129,215,0.199,1.000,0.072,20229,198,1.445,0,20229,324,306,126.027,0.053,1.214,0.824,0.955
596,137,198.650,26.393,128,233,0.227,1.000,0.083,27215,208,3.470,0,27215,361,318,50.194,0.064,1.017,0.983,0.979
597,117,187.188,23.835,130,215,0.213,1.000,0.080,21901,193,-2.749,0,21901,379,318,53.130,0.053,1.359,0.736,0.955
598,113,189.717,25.575,126,228,0.210,1.000,0.077,21438,196,1.209,0,21438,418,306,123.690,0.058,1.192,0.839,0.934
599,143,191.818,28.000,129,229,0.243,1.000,0.083,27430,204,2.267,0,27430,436,306,129.806,0.064,1.058,0.946,0.957
600,137,195.511,24.312,128,232,0.224,1.000,0.083,26785,206,1.855,0,26785,454,317,39.806,0.064,1.017,0.983,0.979
601,113,190.584,25.280,128,224,0.216,1.000,0.074,21536,198,4.303,0,21536,476,306,111.038,0.053,1.232,0.812,0.942
602,143,198.378,28.777,127,237,0.231,1.000,0.083,28368,208,1.833,0,28368,492,318,50.194,0.064,1.084,0.922,0.966
603,120,194.175,30.759,126,237,0.213,1.000,0.078,23301,205,-0.846,0,23301,512,306,118.301,0.053,1.308,0.764,0.968
604,145,194.331,30.216,127,231,0.236,1.000,0.083,28178,204,0.983,0,28178,529,307,129.806,0.069,1.083,0.924,0.935
605,139,199.619,28.776,130,238,0.233,1.000,0.083,27747,210,1.674,0,27747,549,307,129.806,0.064,1.036,0.965,0.949
606,116,194.147,30.097,127,232,0.207,1.000,0.075,22521,206,0.703,0,22521,568,318,50.711,0.053,1.266,0.790,0.955
607,142,204.239,27.724,124,233,0.236,1.000,0.084,29002,215,4.773,0,29002,586,319,55.305,0.069,1.073,0.932,0.934
608,117,197.316,30.251,124,239,0.210,1.000,0.078,23086,210,1.736,0,23086,606,319,61.699,0.053,1.285,0.778,0.959
